 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 36544.0  3328.0 21376.0 23680.0               0.699   2.063   2.568   2.646
 36480.0  3328.0 21376.0 23680.0               0.777   2.101   2.591   2.649
 36480.0  3264.0 21440.0 23680.0               0.793   2.098   2.591   2.652
 36544.0  3264.0 21376.0 23680.0               0.783   2.092   2.610   2.652
 36544.0  3328.0 21440.0 23616.0               0.757   2.053   2.598   2.646
 36544.0  3328.0 21440.0 23680.0               0.661   2.095   2.572   2.649
 36480.0  3328.0 21376.0 23616.0               0.825   2.098   2.581   2.665
 36544.0  3328.0 21376.0 23616.0               0.790   2.092   2.601   2.659
 36544.0  3264.0 21376.0 23616.0               0.732   2.079   2.578   2.652
 36544.0  3328.0 21440.0 23616.0               0.735   2.066   2.594   2.639
 36608.0  3328.0 21376.0 23616.0               0.825   2.075   2.610   2.633
 36544.0  3328.0 21376.0 23616.0               0.825   2.095   2.617   2.662
 36544.0  3328.0 21376.0 23616.0               0.725   2.095   2.604   2.665
 36544.0  3328.0 21440.0 23680.0               0.783   2.069   2.601   2.646
 36608.0  3328.0 21504.0 23616.0               0.802   2.079   2.598   2.630
 36608.0  3328.0 21504.0 23616.0               0.815   2.095   2.604   2.672
 36544.0  3328.0 21504.0 23616.0               0.828   2.082   2.607   2.662
 36544.0  3328.0 21504.0 23616.0               0.799   2.098   2.607   2.643
 36544.0  3328.0 21504.0 23616.0               0.809   2.082   2.578   2.646
 36608.0  3328.0 21568.0 23680.0               0.757   2.095   2.565   2.646
 36608.0  3328.0 21504.0 23680.0               0.786   2.092   2.598   2.643
 36608.0  3328.0 21504.0 23616.0               0.809   2.104   2.598   2.646
 36672.0  3328.0 21440.0 23616.0               0.651   2.085   2.601   2.656
 36672.0  3328.0 21376.0 23616.0               0.767   2.075   2.588   2.649
 36672.0  3328.0 21440.0 23616.0               0.802   2.098   2.585   2.630
 36736.0  3328.0 21504.0 23680.0               0.764   2.092   2.604   2.659
 36672.0  3328.0 21376.0 23616.0               0.706   2.095   2.591   2.668
 36736.0  3328.0 21376.0 23680.0               0.751   2.069   2.572   2.643
 36672.0  3328.0 21376.0 23680.0               0.790   2.075   2.568   2.656
 36672.0  3264.0 21440.0 23680.0               0.770   2.072   2.604   2.649
 36736.0  3328.0 21376.0 23680.0               0.825   2.092   2.598   2.649
 36736.0  3328.0 21376.0 23616.0               0.761   2.072   2.575   2.656
 36736.0  3328.0 21312.0 23616.0               0.806   2.050   2.594   2.636
 36672.0  3264.0 21504.0 23616.0               0.796   2.069   2.591   2.623
 36672.0  3328.0 21504.0 23616.0               0.770   2.088   2.607   2.633
 36672.0  3328.0 21440.0 23680.0               0.738   2.108   2.598   2.659
 36736.0  3328.0 21440.0 23616.0               0.764   2.069   2.581   2.630
 36672.0  3328.0 21504.0 23616.0               0.802   2.088   2.572   2.639
 36672.0  3328.0 21504.0 23680.0               0.825   2.101   2.601   2.652
 36672.0  3328.0 21440.0 23616.0               0.674   2.101   2.604   2.649
 36608.0  3328.0 21440.0 23616.0               0.761   2.085   2.594   2.649
 36672.0  3328.0 21504.0 23616.0               0.815   2.104   2.607   2.630
 36736.0  3328.0 21440.0 23616.0               0.819   2.098   2.594   2.649
 36672.0  3328.0 21440.0 23680.0               0.825   2.111   2.601   2.646
 36736.0  3328.0 21440.0 23680.0               0.770   2.092   2.607   2.652
 36736.0  3328.0 21440.0 23680.0               0.793   2.085   2.581   2.662
 36672.0  3328.0 21440.0 23744.0               0.819   2.095   2.581   2.646
 36672.0  3328.0 21440.0 23680.0               0.825   2.085   2.610   2.656
 36672.0  3264.0 21440.0 23680.0               0.799   2.085   2.585   2.639
 36672.0  3328.0 21376.0 23744.0               0.764   2.085   2.598   2.656
 36736.0  3328.0 21376.0 23744.0               0.741   2.098   2.594   2.627
 36672.0  3328.0 21440.0 23680.0               0.786   2.092   2.601   2.630
 36672.0  3328.0 21376.0 23744.0               0.793   2.095   2.575   2.649
 36672.0  3328.0 21120.0 23744.0               0.828   2.069   2.594   2.662
 36672.0  3328.0 21376.0 23744.0               0.683   2.092   2.568   2.639
 36736.0  3328.0 21376.0 23744.0               0.812   2.101   2.604   2.620
 36672.0  3328.0 21248.0 23744.0               0.780   2.098   2.604   2.662
 36736.0  3328.0 21312.0 23744.0               0.841   2.088   2.607   2.662
 36672.0  3328.0 21440.0 23744.0               0.786   2.069   2.598   2.649
 36672.0  3328.0 21376.0 23744.0               0.806   2.056   2.601   2.649
 36736.0  3328.0 21312.0 23744.0               0.812   2.088   2.594   2.662
 36672.0  3328.0 21312.0 23744.0               0.802   2.104   2.581   2.646
 36672.0  3328.0 21184.0 23808.0               0.770   2.082   2.585   2.652
 36672.0  3328.0 21312.0 23744.0               0.719   2.092   2.578   2.633
 36608.0  3328.0 21056.0 23808.0               0.825   2.095   2.591   2.627
 36608.0  3328.0 21440.0 23744.0               0.815   2.095   2.604   2.649
 36608.0  3328.0 21376.0 23744.0               0.735   2.111   2.594   2.662
 36608.0  3392.0 20352.0 23744.0               0.732   2.053   2.591   2.656
 36608.0  3392.0 20352.0 23744.0               0.815   2.066   2.604   2.623
 36608.0  3392.0 20288.0 23744.0               0.786   2.075   2.610   2.639
 36672.0  3328.0 20288.0 23744.0               0.799   2.098   2.601   2.656
 36672.0  3328.0 20288.0 23744.0               0.744   2.056   2.598   2.646
 36672.0  3392.0 20352.0 23744.0               0.735   2.101   2.581   2.630
 36672.0  3328.0 20288.0 23744.0               0.825   2.075   2.591   2.627
 36672.0  3392.0 20352.0 23808.0               0.725   2.075   2.598   2.639
 36736.0  3328.0 20288.0 23808.0               0.809   2.095   2.601   2.659
 36672.0  3392.0 20288.0 23744.0               0.802   2.082   2.556   2.646
 36736.0  3328.0 20288.0 23744.0               0.822   2.075   2.598   2.639
 36736.0  3392.0 20288.0 23744.0               0.812   2.072   2.610   2.646
 36672.0  3328.0 20288.0 23744.0               0.770   2.092   2.601   2.649
 36672.0  3328.0 20224.0 23744.0               0.793   2.101   2.610   2.627
 36672.0  3328.0 20224.0 23744.0               0.728   2.069   2.585   2.627
 36672.0  3328.0 20224.0 23744.0               0.825   2.092   2.610   2.623
 36736.0  3328.0 20288.0 23744.0               0.773   2.092   2.617   2.643
 36736.0  3328.0 20288.0 23744.0               0.751   2.098   2.610   2.652
 36736.0  3328.0 20288.0 23744.0               0.722   2.075   2.591   2.633
 36672.0  3328.0 20352.0 23744.0               0.796   2.088   2.572   2.656
 36672.0  3328.0 20352.0 23808.0               0.809   2.098   2.610   2.656
 36736.0  3328.0 20352.0 23808.0               0.809   2.092   2.591   2.665
 36736.0  3392.0 20352.0 23808.0               0.722   2.072   2.572   2.652
 36736.0  3392.0 20352.0 23872.0               0.725   2.066   2.601   2.630
 36672.0  3392.0 20352.0 23808.0               0.838   2.101   2.607   2.588
 36736.0  3328.0 20352.0 23808.0               0.790   2.095   2.604   2.652
 36736.0  3328.0 20352.0 23808.0               0.696   2.088   2.598   2.659
 36672.0  3392.0 20352.0 23808.0               0.703   2.095   2.598   2.630
 36736.0  3392.0 20288.0 23744.0               0.825   2.082   2.578   2.652
 36736.0  3328.0 20416.0 23808.0               0.812   2.079   2.610   2.652
 36736.0  3392.0 20352.0 23808.0               0.812   2.101   2.607   2.652
 36736.0  3392.0 20416.0 23808.0               0.754   2.092   2.610   2.649
 36736.0  3392.0 20416.0 23808.0               0.793   2.066   2.585   2.646
 36736.0  3392.0 20352.0 23808.0               0.790   2.079   2.588   2.627
 36736.0  3456.0 20416.0 23808.0               0.790   2.095   2.604   2.620
 36736.0  3328.0 20416.0 23808.0               0.780   2.063   2.585   2.639
 36672.0  3328.0 20352.0 23808.0               0.751   2.092   2.594   2.649
 36672.0  3392.0 20352.0 23808.0               0.777   2.085   2.591   2.649
 36608.0  3328.0 20352.0 23808.0               0.796   2.072   2.598   2.668
 36608.0  3392.0 20352.0 23808.0               0.674   2.082   2.617   2.643
 36672.0  3456.0 20416.0 23808.0               0.783   2.082   2.585   2.656
 36672.0  3392.0 20416.0 23872.0               0.806   2.088   2.575   2.649
 36736.0  3392.0 20352.0 23808.0               0.806   2.085   2.601   2.646
 36736.0  3392.0 20288.0 23808.0               0.764   2.088   2.610   2.649
 36736.0  3392.0 20352.0 23808.0               0.780   2.069   2.591   2.646
 36800.0  3392.0 20288.0 23808.0               0.696   2.082   2.607   2.630
 36800.0  3392.0 20352.0 23808.0               0.822   2.098   2.591   2.652
 36736.0  3392.0 20352.0 23744.0               0.809   2.088   2.598   2.656
 36800.0  3456.0 20288.0 23744.0               0.780   2.069   2.604   2.649
 36800.0  3392.0 20352.0 23744.0               0.783   2.101   2.588   2.623
 36800.0  3392.0 20352.0 23744.0               0.831   2.085   2.578   2.620
 36800.0  3392.0 20416.0 23744.0               0.799   2.095   2.588   2.646
 36800.0  3392.0 20352.0 23744.0               0.757   2.092   2.610   2.649
 36736.0  3392.0 20352.0 23808.0               0.732   2.075   2.594   2.627
 36736.0  3392.0 20352.0 23808.0               0.815   2.095   2.598   2.649
 36800.0  3328.0 20352.0 23744.0               0.770   2.079   2.604   2.652
 36736.0  3328.0 20352.0 23744.0               0.777   2.092   2.610   2.639
 36736.0  3328.0 20416.0 23808.0               0.831   2.079   2.598   2.659
 36800.0  3328.0 20352.0 23808.0               0.802   2.082   2.565   2.617
 36800.0  3328.0 20352.0 23808.0               0.822   2.085   2.601   2.633
 36736.0  3392.0 20352.0 23808.0               0.828   2.085   2.601   2.659
 36800.0  3328.0 20352.0 23808.0               0.754   2.088   2.604   2.668
 36800.0  3328.0 20288.0 23744.0               0.764   2.063   2.610   2.643
 36736.0  3264.0 20288.0 23744.0               0.783   2.095   2.607   2.646
 36736.0  3264.0 20416.0 23744.0               0.793   2.079   2.601   2.643
 36800.0  3264.0 20352.0 23808.0               0.757   2.072   2.610   2.662
 36800.0  3264.0 20352.0 23808.0               0.806   2.056   2.591   2.633
 36800.0  3328.0 20352.0 23744.0               0.806   2.088   2.594   2.659
 36800.0  3328.0 20352.0 23808.0               0.825   2.046   2.617   2.656
 36800.0  3264.0 20352.0 23808.0               0.799   2.082   2.572   2.652
 36800.0  3392.0 20352.0 23808.0               0.802   2.079   2.604   2.649
 36864.0  3328.0 20352.0 23808.0               0.780   2.095   2.585   2.659
 36800.0  3328.0 20416.0 23808.0               0.754   2.088   2.581   2.646
 36800.0  3328.0 20352.0 23808.0               0.725   2.075   2.601   2.659
 36800.0  3328.0 20352.0 23808.0               0.664   2.082   2.578   2.652
 36800.0  3392.0 20288.0 23744.0               0.783   2.098   2.601   2.617
 36864.0  3392.0 20224.0 23744.0               0.790   2.095   2.604   2.662
 36864.0  3392.0 20288.0 23808.0               0.735   2.101   2.614   2.659
 36864.0  3392.0 20288.0 23808.0               0.741   2.079   2.588   2.636
 36864.0  3392.0 20352.0 23808.0               0.806   2.075   2.591   2.646
 36864.0  3392.0 20352.0 23808.0               0.796   2.095   2.591   2.659
 36864.0  3456.0 20288.0 23808.0               0.806   2.095   2.598   2.646
 36928.0  3392.0 20352.0 23808.0               0.825   2.085   2.588   2.656
 36928.0  3392.0 20288.0 23808.0               0.767   2.098   2.591   2.639
 36928.0  3392.0 20288.0 23808.0               0.835   2.104   2.610   2.636
 36928.0  3392.0 20288.0 23808.0               0.806   2.095   2.604   2.633
 36928.0  3392.0 20352.0 23808.0               0.719   2.075   2.601   2.643
 36992.0  3392.0 20288.0 23808.0               0.786   2.069   2.604   2.646
 36928.0  3392.0 20288.0 23808.0               0.812   2.088   2.604   2.649
 36992.0  3392.0 20352.0 23808.0               0.806   2.104   2.598   2.649
 36992.0  3392.0 20288.0 23744.0               0.738   2.079   2.594   2.659
 36992.0  3392.0 20352.0 23744.0               0.744   2.085   2.568   2.649
 36992.0  3392.0 20416.0 23808.0               0.799   2.092   2.572   2.627
 36992.0  3392.0 20352.0 23808.0               0.770   2.088   2.604   2.649
 36992.0  3392.0 20352.0 23808.0               0.777   2.098   2.598   2.656
 36992.0  3392.0 20416.0 23808.0               0.722   2.075   2.565   2.633
 36992.0  3392.0 20352.0 23744.0               0.777   2.082   2.601   2.652
 36992.0  3392.0 20288.0 23808.0               0.790   2.092   2.604   2.639
 36992.0  3392.0 20352.0 23808.0               0.780   2.088   2.594   2.646
 36992.0  3392.0 20352.0 23808.0               0.706   2.066   2.594   2.646
 36992.0  3392.0 20352.0 23808.0               0.777   2.072   2.572   2.633
 36992.0  3456.0 20352.0 23808.0               0.732   2.079   2.598   2.659
 36928.0  3392.0 20352.0 23808.0               0.831   2.085   2.588   2.646
 36992.0  3392.0 20352.0 23808.0               0.783   2.079   2.591   2.646
 36992.0  3392.0 20352.0 23872.0               0.770   2.082   2.591   2.649
 36928.0  3392.0 20352.0 23808.0               0.751   2.092   2.610   2.656
 36992.0  3392.0 20352.0 23872.0               0.828   2.095   2.601   2.639
 36992.0  3392.0 20352.0 23872.0               0.728   2.066   2.610   2.649
 36992.0  3392.0 20416.0 23808.0               0.825   2.082   2.604   2.633
 36928.0  3392.0 20416.0 23872.0               0.767   2.092   2.581   2.643
 36992.0  3456.0 20416.0 23808.0               0.825   2.098   2.604   2.643
 36992.0  3392.0 20416.0 23872.0               0.751   2.085   2.604   2.652
 36928.0  3392.0 20352.0 23808.0               0.754   2.092   2.601   2.633
 36992.0  3456.0 20416.0 23872.0               0.812   2.098   2.591   2.639
 36992.0  3392.0 20416.0 23808.0               0.825   2.088   2.594   2.656
 36992.0  3392.0 20416.0 23808.0               0.796   2.088   2.601   2.656
 36992.0  3392.0 20416.0 23808.0               0.735   2.079   2.588   2.636
 37056.0  3392.0 20416.0 23808.0               0.825   2.092   2.607   2.633
 36992.0  3392.0 20416.0 23872.0               0.773   2.082   2.604   2.665
 37056.0  3392.0 20480.0 23872.0               0.657   2.088   2.601   2.639
 36992.0  3456.0 20480.0 23872.0               0.712   2.063   2.585   2.630
 36992.0  3392.0 20480.0 23872.0               0.796   2.095   2.598   2.652
 36992.0  3392.0 20416.0 23936.0               0.793   2.095   2.604   2.636
 36992.0  3392.0 20416.0 23808.0               0.754   2.092   2.598   2.668
 36992.0  3456.0 20480.0 23872.0               0.777   2.079   2.601   2.656
 36992.0  3392.0 20480.0 23872.0               0.806   2.075   2.594   2.656
 36992.0  3456.0 20480.0 23808.0               0.786   2.082   2.588   2.668
 36992.0  3392.0 20544.0 23872.0               0.757   2.088   2.607   2.652
 36992.0  3392.0 20480.0 23872.0               0.831   2.072   2.598   2.652
 36928.0  3392.0 20480.0 23872.0               0.825   2.092   2.581   2.656
 36928.0  3328.0 20416.0 23872.0               0.796   2.092   2.604   2.656
 36928.0  3328.0 20480.0 23808.0               0.815   2.095   2.591   2.656
 36928.0  3264.0 20480.0 23872.0               0.796   2.082   2.588   2.652
 36928.0  3328.0 20544.0 23872.0               0.786   2.072   2.594   2.627
 36928.0  3328.0 20480.0 23872.0               0.767   2.088   2.591   2.639
 36992.0  3328.0 20544.0 23872.0               0.825   2.092   2.607   2.659
 36992.0  3328.0 20544.0 23872.0               0.751   2.088   2.591   2.643
 37056.0  3328.0 20544.0 23872.0               0.822   2.079   2.604   2.646
 37056.0  3328.0 20544.0 23872.0               0.780   2.092   2.575   2.646
 37120.0  3328.0 20608.0 23936.0               0.819   2.085   2.585   2.646
 37056.0  3392.0 20544.0 23872.0               0.735   2.075   2.604   2.659
 37056.0  3328.0 20544.0 23936.0               0.712   2.098   2.594   2.662
 37056.0  3328.0 20544.0 23872.0               0.815   2.108   2.581   2.610
 37056.0  3328.0 20480.0 23872.0               0.809   2.101   2.604   2.652
 37056.0  3328.0 20416.0 23936.0               0.767   2.101   2.607   2.652
 37056.0  3392.0 20480.0 23936.0               0.761   2.088   2.598   2.636
 37120.0  3392.0 20480.0 23936.0               0.809   2.095   2.591   2.633
 37056.0  3328.0 20480.0 23936.0               0.786   2.092   2.598   2.649
 37056.0  3328.0 20416.0 23936.0               0.777   2.079   2.598   2.643
 37056.0  3328.0 20416.0 23936.0               0.709   2.066   2.578   2.639
 37056.0  3328.0 20352.0 23936.0               0.780   2.085   2.594   2.627
 37120.0  3392.0 20416.0 23936.0               0.764   2.092   2.610   2.649
 37120.0  3328.0 20352.0 23936.0               0.764   2.095   2.610   2.649
 37056.0  3392.0 20416.0 23872.0               0.812   2.082   2.604   2.639
 37120.0  3328.0 20416.0 23936.0               0.793   2.088   2.601   2.630
 37056.0  3392.0 20416.0 23936.0               0.825   2.085   2.588   2.652
 37120.0  3328.0 20480.0 23936.0               0.754   2.079   2.604   2.646
 37056.0  3392.0 20416.0 23936.0               0.793   2.075   2.575   2.639
 37120.0  3392.0 20416.0 24000.0               0.825   2.098   2.601   2.630
 37120.0  3328.0 20480.0 23936.0               0.822   2.095   2.604   2.639
 37120.0  3328.0 20480.0 23936.0               0.761   2.098   2.601   2.662
 37120.0  3328.0 20416.0 23936.0               0.783   2.072   2.588   2.662
 37120.0  3328.0 20480.0 23936.0               0.799   2.082   2.575   2.659
 37120.0  3392.0 20416.0 23936.0               0.825   2.088   2.601   2.646
 37184.0  3392.0 20480.0 23936.0               0.802   2.088   2.610   2.646
 37120.0  3392.0 20416.0 23936.0               0.809   2.079   2.581   2.652
 37120.0  3328.0 20352.0 23936.0               0.786   2.085   2.559   2.633
 37120.0  3392.0 20480.0 23872.0               0.790   2.088   2.607   2.639
 37120.0  3328.0 20416.0 23936.0               0.806   2.098   2.585   2.656
 37120.0  3328.0 20416.0 23936.0               0.744   2.079   2.604   2.646
 37120.0  3328.0 20416.0 24000.0               0.790   2.059   2.585   2.633
 37120.0  3392.0 20416.0 23936.0               0.767   2.082   2.568   2.636
 37120.0  3392.0 20416.0 23936.0               0.799   2.092   2.598   2.649
 37120.0  3328.0 20416.0 23936.0               0.741   2.079   2.604   2.656
 37120.0  3392.0 20416.0 24000.0               0.738   2.092   2.591   2.659
 37120.0  3328.0 20352.0 24000.0               0.822   2.092   2.588   2.639
 37120.0  3392.0 20416.0 23936.0               0.783   2.098   2.594   2.659
 37120.0  3392.0 20416.0 23936.0               0.744   2.095   2.604   2.652
 37184.0  3328.0 20416.0 23936.0               0.709   2.085   2.585   2.630
 37184.0  3392.0 20416.0 23936.0               0.812   2.092   2.588   2.617
 37184.0  3328.0 20416.0 23936.0               0.815   2.101   2.601   2.662
 37184.0  3392.0 20416.0 23936.0               0.664   2.069   2.614   2.652
 37184.0  3392.0 20352.0 23936.0               0.822   2.075   2.610   2.643
 37120.0  3392.0 20416.0 23936.0               0.809   2.069   2.591   2.656
 37248.0  3392.0 20416.0 23936.0               0.802   2.085   2.607   2.646
 37184.0  3328.0 20416.0 23936.0               0.738   2.095   2.565   2.662
 37120.0  3328.0 20480.0 23936.0               0.822   2.082   2.588   2.646
 37184.0  3392.0 20480.0 23936.0               0.809   2.079   2.581   2.659
 37184.0  3392.0 20544.0 23872.0               0.828   2.088   2.594   2.656
 37120.0  3328.0 20608.0 23872.0               0.825   2.082   2.610   2.646
 37184.0  3392.0 20544.0 23808.0               0.744   2.069   2.591   2.646
 37184.0  3392.0 20480.0 23808.0               0.741   2.075   2.604   2.646
 37120.0  3392.0 20480.0 23808.0               0.799   2.095   2.591   2.656
 37184.0  3392.0 20480.0 23744.0               0.838   2.092   2.617   2.646
 37120.0  3392.0 20480.0 23744.0               0.748   2.085   2.598   2.649
 37120.0  3456.0 20544.0 23808.0               0.783   2.075   2.601   2.639
 37184.0  3392.0 20544.0 23808.0               0.809   2.098   2.591   2.643
 37120.0  3456.0 20480.0 23808.0               0.825   2.072   2.598   2.652
 37120.0  3392.0 20480.0 23808.0               0.693   2.072   2.601   2.659
 37120.0  3392.0 20544.0 23808.0               0.754   2.098   2.575   2.646
 37184.0  3456.0 20544.0 23808.0               0.786   2.088   2.588   2.633
 37184.0  3392.0 20544.0 23808.0               0.725   2.079   2.607   2.646
 37184.0  3392.0 20544.0 23808.0               0.761   2.092   2.601   2.662
 37120.0  3328.0 20544.0 23872.0               0.735   2.082   2.610   2.643
 37184.0  3456.0 20608.0 23744.0               0.796   2.085   2.568   2.652
 37184.0  3456.0 20608.0 23808.0               0.815   2.095   2.598   2.652
 37184.0  3456.0 20608.0 23808.0               0.819   2.098   2.604   2.652
 37184.0  3456.0 20608.0 23808.0               0.825   2.085   2.591   2.646
 37184.0  3392.0 20544.0 23808.0               0.799   2.079   2.591   2.643
 37184.0  3392.0 20608.0 23808.0               0.786   2.088   2.594   2.643
 37184.0  3328.0 20672.0 23808.0               0.754   2.082   2.581   2.649
 37184.0  3392.0 20672.0 23808.0               0.706   2.079   2.591   2.652
 37184.0  3328.0 20672.0 23744.0               0.761   2.040   2.601   2.617
 37184.0  3328.0 20672.0 23872.0               0.764   2.085   2.601   2.636
 37248.0  3392.0 20608.0 23808.0               0.819   2.101   2.598   2.656
 37184.0  3328.0 20672.0 23744.0               0.728   2.085   2.604   2.643
 37184.0  3392.0 20608.0 23744.0               0.728   2.066   2.601   2.630
 37184.0  3392.0 20608.0 23808.0               0.773   2.085   2.601   2.652
 37184.0  3392.0 20544.0 23808.0               0.780   2.085   2.601   2.630
 37248.0  3264.0 20608.0 23808.0               0.809   2.108   2.604   2.662
 37248.0  3328.0 20544.0 23808.0               0.777   2.104   2.581   2.652
 37248.0  3328.0 20544.0 23808.0               0.741   2.085   2.601   2.646
 37248.0  3328.0 20544.0 23808.0               0.770   2.085   2.594   2.656
 37184.0  3328.0 20608.0 23744.0               0.773   2.101   2.607   2.649
 37184.0  3392.0 20544.0 23744.0               0.725   2.079   2.585   2.636
 37248.0  3392.0 20608.0 23808.0               0.777   2.072   2.591   2.649
 37120.0  3392.0 20608.0 23744.0               0.825   2.101   2.598   2.659
 37248.0  3392.0 20544.0 23680.0               0.738   2.098   2.614   2.656
 37184.0  3328.0 20672.0 23744.0               0.831   2.075   2.591   2.643
 37248.0  3392.0 20608.0 23680.0               0.728   2.088   2.575   2.646
 37248.0  3392.0 20608.0 23680.0               0.783   2.079   2.581   2.649
 37184.0  3328.0 20608.0 23680.0               0.822   2.088   2.610   2.659
 37184.0  3328.0 20608.0 23680.0               0.773   2.072   2.585   2.656
 37248.0  3328.0 20608.0 23744.0               0.732   2.079   2.581   2.627
 37248.0  3328.0 20608.0 23744.0               0.764   2.085   2.601   2.643
 37184.0  3328.0 20608.0 23680.0               0.783   2.092   2.604   2.665
 37184.0  3328.0 20672.0 23680.0               0.696   2.075   2.598   2.649
 37184.0  3328.0 20608.0 23680.0               0.719   2.053   2.591   2.627
 37184.0  3328.0 20608.0 23680.0               0.828   2.101   2.604   2.649
 37120.0  3328.0 20608.0 23680.0               0.764   2.092   2.604   2.646
 37184.0  3328.0 20608.0 23616.0               0.751   2.085   2.601   2.656
 37248.0  3328.0 20672.0 23616.0               0.799   2.063   2.607   2.643
 37248.0  3328.0 20608.0 23616.0               0.848   2.101   2.604   2.652
 37184.0  3328.0 20608.0 23616.0               0.793   2.098   2.610   2.652
 37248.0  3328.0 20544.0 23616.0               0.751   2.075   2.610   2.656
 37248.0  3328.0 20672.0 23616.0               0.780   2.075   2.594   2.659
 37248.0  3328.0 20608.0 23616.0               0.783   2.082   2.585   2.623
 37248.0  3328.0 20608.0 23552.0               0.825   2.079   2.604   2.643
 37248.0  3328.0 20608.0 23552.0               0.764   2.085   2.594   2.662
 37248.0  3392.0 20608.0 23616.0               0.699   2.101   2.588   2.646
 37248.0  3328.0 20608.0 23552.0               0.786   2.075   2.585   2.623
 37312.0  3392.0 20608.0 23616.0               0.741   2.069   2.591   2.662
 37248.0  3392.0 20672.0 23552.0               0.786   2.092   2.601   2.659
 37248.0  3392.0 20672.0 23616.0               0.715   2.088   2.594   2.639
 37248.0  3392.0 21760.0 23616.0               0.812   2.085   2.578   2.623
 37248.0  3392.0 21696.0 23616.0               0.767   2.079   2.604   2.639
 37312.0  3328.0 21760.0 23552.0               0.751   2.098   2.588   2.649
 37312.0  3328.0 21824.0 23616.0               0.812   2.072   2.591   2.646
 37312.0  3328.0 21760.0 23552.0               0.767   2.069   2.581   2.662
 37376.0  3392.0 21760.0 23616.0               0.835   2.092   2.598   2.652
 37312.0  3392.0 21824.0 23552.0               0.748   2.079   2.607   2.649
 37376.0  3392.0 21760.0 23552.0               0.777   2.063   2.588   2.643
 37312.0  3392.0 21760.0 23552.0               0.732   2.079   2.610   2.656
 37312.0  3328.0 21824.0 23552.0               0.767   2.098   2.610   2.656
 37248.0  3392.0 21760.0 23552.0               0.761   2.079   2.607   2.649
 37312.0  3392.0 21760.0 23552.0               0.812   2.079   2.607   2.646
 37312.0  3392.0 21760.0 23552.0               0.793   2.079   2.588   2.659
 37312.0  3392.0 21760.0 23552.0               0.790   2.095   2.604   2.639
 37312.0  3328.0 21824.0 23616.0               0.761   2.098   2.610   2.646
 37312.0  3328.0 21760.0 23552.0               0.793   2.075   2.601   2.633
 37312.0  3328.0 21760.0 23552.0               0.825   2.092   2.565   2.656
 37312.0  3328.0 21760.0 23552.0               0.812   2.085   2.610   2.656
 37312.0  3328.0 21696.0 23552.0               0.802   2.079   2.591   2.656
 37312.0  3392.0 21760.0 23552.0               0.732   2.069   2.578   2.656
 37312.0  3328.0 21760.0 23552.0               0.767   2.072   2.565   2.610
 37312.0  3456.0 21696.0 23616.0               0.754   2.101   2.617   2.639
 37312.0  3392.0 21760.0 23552.0               0.802   2.101   2.585   2.659
 37312.0  3392.0 21696.0 23616.0               0.770   2.101   2.601   2.652
 37248.0  3392.0 21760.0 23552.0               0.799   2.075   2.598   2.630
 37312.0  3392.0 21760.0 23552.0               0.822   2.101   2.604   2.646
 37312.0  3328.0 21760.0 23552.0               0.786   2.098   2.604   2.643
 37312.0  3392.0 21760.0 23616.0               0.770   2.072   2.604   2.659
 37312.0  3328.0 21760.0 23616.0               0.780   2.069   2.591   2.633
 37312.0  3328.0 21760.0 23552.0               0.751   2.092   2.588   2.636
 37312.0  3392.0 21760.0 23552.0               0.793   2.088   2.601   2.656
 37312.0  3328.0 21760.0 23552.0               0.783   2.082   2.607   2.652
 37312.0  3328.0 21760.0 23552.0               0.709   2.101   2.588   2.639
 37312.0  3392.0 21760.0 23552.0               0.767   2.082   2.594   2.633
 37312.0  3328.0 21696.0 23552.0               0.819   2.104   2.594   2.646
 37312.0  3264.0 21760.0 23552.0               0.693   2.088   2.591   2.646
 37312.0  3328.0 21696.0 23552.0               0.828   2.088   2.604   2.659
 37312.0  3264.0 21760.0 23552.0               0.819   2.059   2.581   2.649
 37312.0  3264.0 21696.0 23616.0               0.831   2.085   2.604   2.643
 37312.0  3264.0 21696.0 23616.0               0.777   2.075   2.588   2.646
 37312.0  3264.0 21696.0 23552.0               0.783   2.075   2.601   2.649
 37312.0  3264.0 21760.0 23552.0               0.728   2.079   2.614   2.639
 37376.0  3264.0 21696.0 23552.0               0.806   2.066   2.591   2.633
 37312.0  3264.0 21696.0 23616.0               0.780   2.095   2.607   2.652
 37376.0  3264.0 21696.0 23552.0               0.761   2.079   2.604   2.646
 37376.0  3264.0 21632.0 23616.0               0.812   2.075   2.601   2.639
 37376.0  3264.0 21632.0 23616.0               0.761   2.098   2.601   2.649
 37312.0  3328.0 21632.0 23616.0               0.819   2.095   2.594   2.643
 37312.0  3328.0 21568.0 23552.0               0.806   2.088   2.594   2.656
 37248.0  3328.0 21696.0 23616.0               0.780   2.092   2.598   2.643
 37312.0  3328.0 21696.0 23552.0               0.815   2.104   2.578   2.649
 37312.0  3328.0 21696.0 23616.0               0.799   2.085   2.607   2.656
 37312.0  3328.0 21760.0 23616.0               0.815   2.095   2.617   2.643
 37248.0  3328.0 21696.0 23616.0               0.841   2.072   2.601   2.652
 37248.0  3328.0 21696.0 23616.0               0.828   2.082   2.581   2.620
 37248.0  3328.0 21632.0 23616.0               0.819   2.098   2.607   2.623
