 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 39424.0     0.0 25984.0 13888.0               0.690   2.182   2.562   2.565
 39424.0     0.0 25920.0 13952.0               0.632   2.188   2.559   2.581
 39424.0     0.0 25920.0 13952.0               0.835   2.198   2.562   2.591
 39424.0     0.0 25920.0 13888.0               0.860   2.191   2.556   2.565
 39424.0     0.0 26048.0 13824.0               0.677   2.175   2.552   2.572
 39424.0     0.0 26048.0 13824.0               0.577   2.137   2.530   2.588
 39424.0     0.0 25984.0 13824.0               0.880   2.208   2.585   2.601
 39488.0     0.0 25984.0 13824.0               0.780   2.198   2.562   2.617
 39488.0     0.0 25984.0 13824.0               1.279   2.266   2.565   2.572
 39488.0     0.0 25920.0 13824.0               0.577   2.127   2.520   2.549
 39424.0     0.0 25920.0 13888.0               0.612   2.101   2.446   2.523
 39488.0     0.0 25984.0 13952.0               0.599   2.117   2.501   2.517
 39424.0     0.0 25984.0 13824.0               0.619   2.130   2.475   2.546
 39424.0     0.0 25984.0 13888.0               0.612   2.146   2.523   2.533
 39488.0     0.0 26048.0 13888.0               0.619   2.146   2.520   2.552
 39488.0     0.0 26048.0 13888.0               0.612   2.169   2.530   2.552
 39488.0     0.0 26048.0 13888.0               0.609   2.153   2.507   2.565
 39488.0     0.0 25984.0 13888.0               0.612   2.156   2.517   2.568
 39488.0     0.0 25984.0 13888.0               0.609   2.166   2.543   2.562
 39488.0     0.0 26048.0 13888.0               0.609   2.153   2.520   2.568
 39488.0     0.0 26048.0 13888.0               0.612   2.166   2.527   2.549
 39424.0     0.0 26112.0 13952.0               0.616   2.156   2.530   2.562
 39488.0     0.0 26048.0 13888.0               0.612   2.153   2.475   2.578
 39424.0     0.0 26112.0 13824.0               0.619   2.146   2.501   2.539
 39424.0     0.0 26112.0 13824.0               0.619   2.153   2.498   2.578
 39488.0     0.0 26048.0 13824.0               0.619   2.156   2.536   2.568
 39488.0     0.0 26048.0 13824.0               0.616   2.156   2.491   2.572
 39488.0     0.0 26048.0 13760.0               0.619   2.150   2.523   2.565
 39488.0     0.0 26048.0 13632.0               0.612   2.146   2.527   2.568
 39488.0     0.0 26048.0 13632.0               0.619   2.166   2.510   2.578
 39552.0     0.0 26048.0 13632.0               0.619   2.156   2.523   2.552
 39488.0     0.0 26048.0 13696.0               0.616   2.153   2.507   2.575
 39488.0     0.0 26048.0 13632.0               0.622   2.156   2.520   2.575
 39424.0     0.0 26048.0 13632.0               0.622   2.150   2.530   2.572
 39552.0     0.0 26112.0 13696.0               0.622   2.153   2.510   2.556
 39488.0     0.0 26048.0 13632.0               0.625   2.150   2.523   2.556
 39488.0     0.0 26048.0 13696.0               0.625   2.166   2.488   2.568
 39488.0     0.0 26176.0 13632.0               0.628   2.124   2.504   2.546
 39488.0     0.0 26112.0 13696.0               0.625   2.153   2.527   2.562
 39488.0     0.0 26048.0 13696.0               0.628   2.162   2.488   2.556
 39488.0     0.0 26048.0 13632.0               0.641   2.146   2.527   2.527
 39488.0     0.0 26048.0 13632.0               0.632   2.150   2.501   2.562
 39488.0     0.0 26112.0 13568.0               0.622   2.114   2.514   2.543
 39488.0     0.0 26112.0 13568.0               0.638   2.140   2.546   2.559
 39552.0     0.0 26048.0 13632.0               0.622   2.233   2.604   2.623
 39552.0     0.0 26112.0 13632.0               0.986   2.227   2.591   2.604
 39552.0     0.0 26048.0 13696.0               0.603   2.191   2.523   2.572
 39488.0     0.0 26048.0 13632.0               0.764   2.188   2.581   2.588
 39488.0     0.0 26112.0 13632.0               0.603   2.166   2.494   2.585
 39552.0     0.0 26176.0 13568.0               0.632   2.117   2.478   2.514
 39552.0     0.0 26112.0 13632.0               0.657   2.114   2.527   2.517
 39488.0     0.0 26112.0 13696.0               0.635   2.191   2.530   2.572
 39488.0     0.0 26112.0 13632.0               0.628   2.114   2.491   2.543
 39488.0     0.0 26176.0 13632.0               0.641   2.114   2.481   2.552
 39552.0     0.0 26112.0 13632.0               0.641   2.133   2.488   2.536
 39488.0     0.0 26176.0 13568.0               0.628   2.127   2.520   2.575
 39488.0     0.0 26240.0 13632.0               0.632   2.133   2.510   2.536
 39488.0     0.0 26240.0 13568.0               0.635   2.146   2.510   2.539
 39488.0     0.0 26240.0 13632.0               0.638   2.127   2.546   2.552
 39552.0     0.0 26240.0 13568.0               0.625   2.162   2.514   2.565
 39552.0     0.0 26240.0 13568.0               0.628   2.140   2.539   2.549
 39488.0     0.0 26240.0 13568.0               0.616   2.150   2.556   2.572
 39488.0     0.0 26176.0 13632.0               0.638   2.162   2.539   2.562
 39552.0     0.0 26176.0 13696.0               0.625   2.146   2.536   2.523
 39488.0     0.0 26240.0 13696.0               0.625   2.150   2.562   2.572
 39488.0     0.0 26176.0 13760.0               0.632   2.133   2.530   2.549
 39488.0     0.0 26240.0 13696.0               0.619   2.153   2.549   2.568
 39552.0     0.0 26240.0 13632.0               0.628   2.153   2.501   2.536
 39488.0     0.0 26240.0 13696.0               0.619   2.179   2.507   2.568
 39488.0     0.0 26176.0 13568.0               0.632   2.117   2.504   2.520
 39488.0     0.0 26176.0 13632.0               0.635   2.140   2.520   2.536
 39552.0     0.0 26240.0 13568.0               0.635   2.124   2.494   2.510
 39488.0     0.0 26176.0 13568.0               0.612   2.185   2.549   2.559
 39552.0     0.0 26176.0 13632.0               0.628   2.159   2.507   2.552
 39488.0     0.0 26176.0 13696.0               0.638   2.088   2.494   2.565
 39488.0     0.0 26176.0 13632.0               0.625   2.137   2.530   2.556
 39488.0     0.0 26112.0 13632.0               0.641   2.124   2.462   2.565
 39488.0     0.0 26048.0 13696.0               0.654   2.143   2.491   2.568
 39552.0     0.0 26112.0 13568.0               0.654   2.150   2.498   2.552
 39488.0     0.0 26048.0 13696.0               0.667   2.133   2.443   2.533
 39552.0     0.0 25920.0 13568.0               0.657   2.130   2.501   2.527
 39552.0     0.0 25920.0 13568.0               0.809   2.208   2.565   2.530
 39488.0     0.0 25984.0 13568.0               1.286   2.182   2.465   2.681
 39552.0     0.0 25984.0 13568.0               0.680   2.021   2.459   2.478
 39488.0     0.0 26048.0 13568.0               0.667   2.092   2.459   2.494
 39488.0     0.0 26112.0 13632.0               0.706   2.059   2.452   2.501
 39552.0     0.0 26112.0 13568.0               0.728   2.098   2.452   2.514
 39552.0     0.0 26112.0 13568.0               0.693   2.085   2.481   2.527
 39552.0     0.0 26112.0 13632.0               0.661   2.092   2.507   2.543
 39552.0     0.0 26176.0 13568.0               0.661   2.153   2.517   2.552
 39552.0     0.0 26112.0 13632.0               0.680   2.117   2.523   2.539
 39552.0     0.0 26176.0 13632.0               0.664   2.137   2.494   2.549
 39552.0     0.0 26240.0 13696.0               0.670   2.046   2.491   2.462
 39552.0     0.0 26240.0 13632.0               0.696   2.085   2.504   2.543
 39552.0     0.0 26176.0 13632.0               0.661   2.127   2.491   2.527
 39552.0     0.0 26176.0 13568.0               0.661   2.127   2.507   2.523
 39552.0     0.0 26176.0 13824.0               0.667   2.130   2.394   2.530
 39552.0     0.0 26176.0 13760.0               0.715   2.111   2.530   2.546
 39552.0     0.0 26176.0 13696.0               0.709   2.143   2.546   2.578
 39552.0     0.0 26176.0 13696.0               0.657   2.117   2.510   2.556
 39616.0     0.0 26176.0 13824.0               0.657   2.153   2.517   2.539
 39552.0     0.0 26176.0 13824.0               0.693   2.162   2.530   2.568
 39552.0     0.0 26112.0 13824.0               0.651   2.156   2.546   2.536
 39552.0     0.0 26176.0 13760.0               0.657   2.117   2.462   2.546
 39552.0     0.0 26240.0 13824.0               0.648   2.153   2.498   2.546
 39552.0     0.0 26240.0 13824.0               0.641   2.159   2.539   2.543
 39552.0     0.0 26240.0 13760.0               0.651   2.169   2.549   2.546
 39552.0     0.0 26176.0 13824.0               0.638   2.162   2.498   2.543
 39552.0     0.0 26240.0 13824.0               0.680   2.150   2.523   2.517
 39552.0     0.0 26176.0 13824.0               0.635   2.133   2.533   2.572
 39552.0     0.0 26240.0 13824.0               0.638   2.127   2.536   2.559
 39552.0     0.0 26240.0 13888.0               0.638   2.127   2.533   2.510
 39552.0     0.0 26240.0 13824.0               0.628   2.127   2.504   2.543
 39616.0     0.0 26240.0 13760.0               0.686   2.024   2.533   2.568
 39552.0     0.0 26240.0 13824.0               0.712   2.059   2.452   2.498
 39552.0     0.0 26176.0 13696.0               0.693   2.056   2.465   2.523
 39552.0     0.0 26240.0 13760.0               0.696   2.082   2.452   2.543
 39552.0     0.0 26240.0 13760.0               0.699   2.143   2.488   2.578
 39552.0     0.0 26176.0 13824.0               0.667   2.121   2.501   2.498
 39552.0     0.0 26176.0 13760.0               0.712   2.046   2.472   2.539
 39552.0     0.0 26240.0 13824.0               0.670   2.034   2.517   2.539
 39552.0     0.0 26176.0 13888.0               0.715   2.101   2.433   2.520
 39488.0     0.0 26176.0 13824.0               0.728   2.095   2.527   2.501
 39552.0     0.0 26240.0 13760.0               0.686   2.079   2.462   2.552
 39552.0     0.0 26240.0 13696.0               0.654   2.133   2.556   2.562
 39552.0     0.0 26240.0 13632.0               0.683   2.156   2.443   2.533
 39552.0     0.0 26304.0 13632.0               0.715   2.162   2.527   2.559
 39552.0     0.0 26176.0 13696.0               0.712   2.085   2.469   2.469
 39552.0     0.0 26240.0 13696.0               0.667   2.063   2.514   2.556
 39488.0     0.0 26240.0 13760.0               0.670   2.127   2.510   2.556
 39616.0     0.0 26176.0 13760.0               0.654   2.156   2.494   2.546
 39552.0     0.0 26176.0 13696.0               0.654   2.162   2.533   2.578
 39552.0     0.0 26176.0 13696.0               0.657   2.159   2.556   2.539
 39616.0     0.0 26112.0 13632.0               0.706   2.056   2.539   2.530
 39616.0     0.0 26112.0 13632.0               0.709   2.124   2.543   2.491
 39552.0     0.0 26112.0 13632.0               0.706   2.140   2.523   2.549
 39552.0     0.0 26112.0 13632.0               0.722   2.088   2.446   2.481
 39552.0     0.0 26176.0 13632.0               0.699   2.085   2.456   2.459
 39552.0     0.0 26176.0 13696.0               0.683   2.046   2.491   2.501
 39616.0     0.0 26176.0 13632.0               0.690   2.072   2.517   2.536
 39616.0     0.0 26176.0 13632.0               0.709   2.133   2.539   2.562
 39552.0     0.0 26176.0 13696.0               0.657   2.124   2.494   2.491
 39552.0     0.0 26240.0 13696.0               0.654   2.130   2.546   2.559
 39552.0     0.0 26240.0 13632.0               0.657   2.111   2.507   2.559
 39552.0     0.0 26176.0 13632.0               0.648   2.140   2.552   2.556
 39552.0     0.0 26176.0 13760.0               0.648   2.133   2.523   2.556
 39552.0     0.0 26240.0 13760.0               0.648   2.101   2.530   2.536
 39552.0     0.0 26176.0 13632.0               0.828   2.182   2.562   2.552
 39616.0     0.0 25984.0 13696.0               0.638   2.182   2.536   2.556
 39552.0     0.0 25920.0 13696.0               0.619   2.172   2.481   2.543
 39552.0     0.0 25728.0 13696.0               0.657   2.114   2.510   2.536
 39616.0     0.0 25664.0 13824.0               0.677   2.114   2.539   2.565
 39616.0     0.0 25600.0 13824.0               0.625   2.124   2.523   2.530
 39616.0     0.0 25280.0 13888.0               0.632   2.124   2.510   2.517
 39680.0     0.0 25216.0 13952.0               0.661   2.156   2.552   2.562
 39616.0     0.0 25024.0 14016.0               0.619   2.159   2.565   2.585
 39552.0     0.0 24896.0 13952.0               0.686   2.166   2.539   2.588
 39616.0     0.0 24832.0 14016.0               0.645   2.185   2.546   2.562
 39680.0     0.0 24896.0 14080.0               0.612   2.166   2.539   2.549
 39680.0     0.0 24896.0 14016.0               0.628   2.124   2.530   2.539
 39680.0     0.0 24896.0 14080.0               0.609   2.137   2.543   2.572
 39744.0     0.0 24832.0 14016.0               0.625   2.150   2.533   2.530
 39872.0     0.0 24768.0 14016.0               0.628   2.127   2.498   2.507
 39872.0     0.0 24640.0 14080.0               0.632   2.150   2.501   2.523
 39808.0     0.0 24576.0 14208.0               0.654   2.159   2.501   2.520
 39936.0     0.0 24512.0 14080.0               0.641   2.150   2.533   2.552
 39936.0     0.0 24512.0 14080.0               0.638   2.121   2.517   2.514
 39936.0     0.0 24448.0 14272.0               0.632   2.117   2.488   2.523
 39936.0     0.0 24576.0 14592.0               0.661   2.114   2.533   2.527
 39936.0     0.0 24512.0 14592.0               0.674   2.101   2.488   2.546
 39936.0     0.0 24576.0 14784.0               0.657   2.114   2.507   2.543
 39936.0     0.0 24576.0 14656.0               0.648   2.114   2.527   2.546
 40000.0     0.0 24640.0 14848.0               0.677   2.108   2.523   2.549
 39936.0     0.0 24576.0 14784.0               0.661   2.137   2.507   2.581
 39872.0     0.0 24640.0 14912.0               0.651   2.166   2.530   2.517
 39808.0     0.0 24768.0 14912.0               0.690   2.188   2.572   2.575
 39872.0     0.0 24704.0 14912.0               0.651   2.117   2.530   2.565
 39808.0     0.0 24704.0 14848.0               0.699   2.162   2.552   2.591
 39808.0     0.0 24704.0 14848.0               0.635   2.172   2.527   2.568
 39872.0     0.0 24768.0 15040.0               0.622   2.166   2.546   2.568
 39872.0     0.0 24832.0 15040.0               0.628   2.153   2.546   2.575
 39744.0     0.0 24768.0 15104.0               0.696   2.101   2.539   2.462
 39680.0     0.0 24768.0 15104.0               0.635   2.140   2.443   2.556
 39616.0     0.0 24832.0 14976.0               0.683   2.092   2.391   2.556
 39552.0     0.0 24896.0 15104.0               0.641   2.150   2.517   2.559
 39424.0     0.0 24960.0 14976.0               0.632   2.143   2.539   2.546
 39424.0     0.0 25024.0 15168.0               0.628   2.137   2.559   2.581
 39424.0     0.0 24896.0 15168.0               0.645   2.140   2.539   2.581
 39360.0     0.0 24960.0 15168.0               0.648   2.114   2.543   2.559
 39296.0     0.0 24960.0 15360.0               0.635   2.133   2.543   2.565
 39296.0     0.0 24832.0 15360.0               0.641   2.121   2.552   2.562
 39232.0     0.0 24832.0 15424.0               0.709   2.104   2.504   2.504
 39168.0     0.0 24896.0 15424.0               0.654   2.079   2.488   2.491
 39168.0     0.0 24832.0 15488.0               0.725   2.011   2.475   2.507
 39104.0     0.0 24832.0 15488.0               0.648   2.034   2.491   2.504
 39040.0     0.0 24896.0 15552.0               0.686   2.092   2.459   2.494
 39104.0     0.0 24896.0 15488.0               0.674   2.043   2.462   2.549
 38976.0     0.0 25024.0 15616.0               0.686   2.098   2.517   2.565
 39040.0     0.0 24896.0 15680.0               0.732   2.133   2.465   2.491
 39040.0     0.0 24896.0 15680.0               0.738   2.059   2.485   2.465
 39040.0     0.0 24960.0 15744.0               0.680   2.085   2.491   2.475
 39040.0     0.0 24960.0 15744.0               0.680   2.166   2.533   2.510
 38976.0     0.0 25024.0 15680.0               0.654   2.111   2.549   2.578
 38976.0     0.0 24960.0 15808.0               0.680   2.092   2.549   2.575
 38976.0     0.0 25152.0 15872.0               0.677   2.133   2.498   2.481
 39040.0     0.0 25792.0 15744.0               0.628   2.166   2.543   2.585
 39104.0     0.0 25792.0 15680.0               0.670   2.159   2.627   2.620
 39104.0     0.0 25856.0 15680.0               0.967   2.237   2.630   2.620
 39104.0     0.0 25920.0 15744.0               0.954   2.211   2.598   2.601
 39104.0     0.0 25856.0 15808.0               0.812   2.188   2.594   2.594
 39104.0     0.0 25984.0 15936.0               0.670   2.150   2.565   2.575
 39168.0     0.0 25920.0 16000.0               0.599   2.140   2.536   2.530
 39104.0     0.0 25920.0 16000.0               0.609   2.127   2.546   2.523
 39232.0     0.0 25856.0 15872.0               0.706   2.166   2.568   2.575
 39232.0     0.0 25856.0 16000.0               0.661   2.153   2.565   2.588
 39296.0     0.0 25920.0 16000.0               0.654   2.140   2.556   2.552
 39232.0     0.0 25920.0 16064.0               0.670   2.130   2.565   2.598
 39168.0     0.0 25792.0 16128.0               0.590   2.150   2.575   2.565
 39168.0     0.0 25856.0 16064.0               0.593   2.146   2.565   2.578
 39168.0     0.0 25920.0 16064.0               0.603   2.156   2.578   2.572
 39168.0     0.0 25856.0 16128.0               0.670   2.166   2.562   2.581
 39104.0     0.0 25600.0 16192.0               0.651   2.153   2.556   2.552
 39168.0     0.0 25600.0 16064.0               0.612   2.137   2.568   2.565
 39104.0     0.0 25536.0 16192.0               0.590   2.150   2.559   2.552
 39168.0     0.0 25472.0 16192.0               0.603   2.146   2.543   2.572
 39040.0     0.0 25344.0 16192.0               0.622   2.137   2.549   2.572
 39104.0     0.0 25280.0 16256.0               0.619   2.133   2.556   2.565
 39104.0     0.0 25280.0 16256.0               0.603   2.133   2.559   2.565
 39168.0     0.0 25216.0 16256.0               0.603   2.124   2.559   2.572
 39104.0     0.0 25152.0 16256.0               0.599   2.127   2.565   2.562
 39104.0     0.0 25088.0 16192.0               0.603   2.143   2.562   2.568
 39104.0     0.0 24960.0 16128.0               0.593   2.162   2.556   2.575
 39040.0     0.0 24960.0 16192.0               0.596   2.140   2.552   2.578
 39040.0     0.0 24832.0 16192.0               0.596   2.117   2.549   2.543
 39040.0     0.0 24832.0 16192.0               0.599   2.133   2.565   2.562
 39104.0     0.0 24832.0 16192.0               0.599   2.140   2.559   2.572
 39104.0     0.0 24768.0 16256.0               0.603   2.117   2.543   2.552
 39104.0     0.0 24768.0 16320.0               0.603   2.111   2.556   2.559
 39296.0     0.0 24768.0 16320.0               0.606   2.114   2.549   2.556
 39168.0     0.0 24704.0 16448.0               0.609   2.111   2.546   2.585
 39104.0     0.0 24640.0 16448.0               0.603   2.137   2.552   2.565
 39040.0     0.0 24576.0 16576.0               0.603   2.133   2.546   2.572
 39040.0     0.0 24448.0 16512.0               0.612   2.137   2.556   2.552
 39168.0     0.0 24448.0 16576.0               0.622   2.124   2.530   2.546
 38976.0     0.0 24448.0 16576.0               0.632   2.104   2.533   2.539
 38976.0     0.0 24384.0 16640.0               0.632   2.092   2.546   2.504
 39040.0     0.0 24448.0 16576.0               0.651   2.104   2.520   2.514
 38912.0     0.0 24384.0 16640.0               0.657   2.098   2.494   2.514
 38848.0     0.0 24320.0 16576.0               0.664   2.066   2.488   2.520
 38976.0     0.0 24384.0 16512.0               0.654   2.069   2.481   2.514
 38976.0     0.0 24384.0 16576.0               0.661   2.069   2.488   2.543
 39040.0     0.0 24384.0 16640.0               0.641   2.095   2.510   2.559
 39040.0     0.0 24384.0 16640.0               0.654   2.085   2.498   2.549
 39040.0     0.0 24320.0 16640.0               0.664   2.133   2.549   2.562
 38976.0     0.0 24384.0 16640.0               0.645   2.108   2.520   2.575
 39040.0     0.0 24320.0 16576.0               0.648   2.063   2.491   2.533
 39040.0     0.0 24320.0 16640.0               0.667   2.127   2.572   2.591
 39040.0     0.0 24256.0 16640.0               0.645   2.150   2.498   2.533
 39104.0     0.0 24320.0 16704.0               0.796   2.172   2.588   2.575
 39040.0     0.0 24192.0 16704.0               0.632   2.162   2.556   2.552
 39104.0     0.0 24256.0 16640.0               0.786   2.179   2.585   2.585
 39040.0     0.0 24192.0 16576.0               0.857   2.185   2.581   2.578
 39104.0     0.0 24256.0 16640.0               0.764   2.182   2.552   2.585
 39104.0     0.0 24256.0 16704.0               0.680   2.150   2.572   2.591
 39104.0     0.0 24320.0 16640.0               0.609   2.156   2.565   2.572
 39168.0     0.0 24192.0 16512.0               0.583   2.130   2.565   2.578
 39232.0     0.0 24256.0 16576.0               0.677   2.130   2.575   2.588
 39232.0     0.0 24320.0 16704.0               0.628   2.143   2.539   2.572
 39232.0     0.0 24320.0 16704.0               0.619   2.153   2.572   2.575
 39232.0     0.0 24384.0 16704.0               0.609   2.121   2.552   2.568
 39296.0     0.0 24384.0 16704.0               0.593   2.124   2.530   2.562
 39296.0     0.0 24256.0 16704.0               0.596   2.130   2.556   2.562
 39232.0     0.0 24320.0 16640.0               0.603   2.104   2.543   2.549
 39296.0     0.0 24256.0 16640.0               0.680   2.014   2.520   2.485
 39232.0     0.0 24256.0 16704.0               0.641   2.056   2.536   2.546
 39232.0     0.0 24192.0 16640.0               0.648   2.143   2.543   2.578
 39232.0     0.0 24448.0 16640.0               0.609   2.156   2.559   2.575
 39296.0     0.0 24448.0 16640.0               0.664   2.124   2.543   2.530
 39360.0     0.0 24384.0 16640.0               0.622   2.127   2.559   2.546
 39296.0     0.0 24448.0 16512.0               0.657   2.059   2.527   2.549
 39296.0     0.0 24448.0 16512.0               0.616   2.130   2.568   2.585
 39296.0     0.0 24384.0 16640.0               0.699   2.172   2.549   2.565
 39296.0     0.0 24384.0 16576.0               0.609   2.133   2.507   2.501
 39296.0     0.0 24384.0 16576.0               0.664   2.072   2.517   2.523
 39296.0     0.0 24448.0 16704.0               0.670   2.098   2.504   2.543
 39296.0     0.0 24448.0 16704.0               0.657   2.082   2.491   2.530
 39296.0     0.0 24448.0 16768.0               0.664   2.043   2.472   2.549
 39360.0     0.0 24512.0 16704.0               0.664   2.069   2.501   2.539
 39360.0     0.0 24448.0 16768.0               0.664   2.011   2.517   2.536
 39360.0     0.0 24512.0 16832.0               0.664   2.066   2.539   2.536
 39360.0     0.0 24576.0 16896.0               0.661   2.092   2.478   2.549
 39360.0     0.0 24512.0 16896.0               0.657   2.104   2.543   2.565
 39360.0     0.0 24512.0 16832.0               0.654   2.111   2.514   2.562
 39296.0     0.0 24512.0 16768.0               0.657   2.104   2.523   2.520
 39296.0     0.0 24576.0 16832.0               0.657   2.111   2.530   2.559
 39296.0     0.0 24448.0 16896.0               0.667   2.111   2.491   2.523
 39232.0     0.0 24512.0 16832.0               0.657   2.072   2.465   2.556
 39168.0     0.0 24512.0 16832.0               0.667   2.114   2.520   2.536
 39168.0     0.0 24512.0 16832.0               0.651   2.146   2.536   2.585
 39040.0     0.0 24448.0 16896.0               0.648   2.079   2.504   2.578
 39040.0     0.0 24512.0 16768.0               0.638   2.127   2.501   2.546
 39104.0     0.0 24512.0 16640.0               0.883   2.166   2.585   2.614
 39104.0     0.0 24512.0 16640.0               0.809   2.169   2.562   2.604
 39168.0     0.0 24576.0 16640.0               0.802   2.159   2.575   2.598
 39040.0     0.0 24512.0 16512.0               0.754   2.188   2.585   2.588
 39104.0     0.0 24576.0 16448.0               0.757   2.185   2.575   2.585
 39104.0     0.0 24576.0 16384.0               0.715   2.188   2.578   2.585
 39168.0     0.0 24640.0 16512.0               0.686   2.137   2.565   2.575
 39168.0     0.0 24640.0 16384.0               0.693   2.146   2.559   2.581
 39168.0     0.0 24704.0 16320.0               0.635   2.143   2.578   2.581
 39168.0     0.0 24768.0 16384.0               0.680   2.143   2.565   2.581
 39168.0     0.0 24832.0 16512.0               0.725   2.156   2.585   2.591
 39168.0     0.0 24768.0 16640.0               0.667   2.143   2.575   2.585
 39232.0     0.0 24768.0 16576.0               0.654   2.159   2.575   2.588
 39232.0     0.0 24768.0 16512.0               0.625   2.133   2.568   2.568
 39232.0     0.0 24704.0 16576.0               0.654   2.140   2.556   2.568
 39168.0     0.0 24640.0 16512.0               0.645   2.140   2.572   2.588
 39168.0     0.0 24768.0 16384.0               0.641   2.088   2.527   2.543
 39232.0     0.0 24768.0 16448.0               0.596   2.121   2.549   2.539
 39232.0     0.0 24832.0 16384.0               0.609   2.111   2.530   2.527
 39168.0     0.0 24704.0 16448.0               0.599   2.169   2.572   2.594
 39232.0     0.0 24768.0 16448.0               0.703   2.166   2.572   2.591
 39168.0     0.0 24768.0 16512.0               0.599   2.121   2.559   2.549
 39168.0     0.0 24832.0 16640.0               0.596   2.143   2.556   2.591
 39296.0     0.0 24832.0 16512.0               0.603   2.124   2.517   2.556
 39424.0     0.0 24832.0 16448.0               0.603   2.127   2.581   2.585
 39424.0     0.0 24832.0 16576.0               0.612   2.166   2.559   2.578
 39424.0     0.0 24832.0 16704.0               0.603   2.159   2.520   2.546
 39424.0     0.0 24832.0 16640.0               0.603   2.143   2.543   2.562
 39424.0     0.0 24896.0 16576.0               0.616   2.104   2.539   2.552
 39424.0     0.0 24832.0 16704.0               0.638   2.069   2.527   2.543
 39424.0     0.0 24832.0 16640.0               0.635   2.088   2.536   2.572
 39360.0     0.0 24832.0 16448.0               0.667   2.034   2.549   2.539
 39296.0     0.0 24832.0 16448.0               0.819   2.162   2.594   2.591
 39424.0     0.0 24832.0 16512.0               0.606   2.143   2.501   2.527
 39424.0     0.0 24896.0 16512.0               0.699   2.175   2.565   2.601
 39424.0     0.0 24768.0 16576.0               0.757   2.111   2.562   2.562
 39488.0     0.0 24768.0 16512.0               0.706   2.150   2.556   2.572
 39424.0     0.0 24768.0 16768.0               0.580   2.146   2.565   2.578
 39424.0     0.0 24832.0 16960.0               0.612   2.150   2.533   2.552
 39424.0     0.0 24832.0 16896.0               0.580   2.124   2.556   2.575
 39424.0     0.0 24832.0 17280.0               0.654   2.166   2.552   2.552
 39424.0     0.0 24896.0 17280.0               0.603   2.159   2.559   2.575
 39424.0     0.0 24896.0 17152.0               0.587   2.133   2.543   2.556
 39424.0     0.0 24832.0 17152.0               0.587   2.156   2.562   2.552
 39424.0     0.0 24832.0 17280.0               0.625   2.150   2.481   2.562
 39488.0     0.0 24896.0 17024.0               0.590   2.150   2.533   2.556
 39424.0     0.0 24768.0 17152.0               0.593   2.133   2.546   2.562
 39424.0     0.0 24768.0 17152.0               0.596   2.133   2.549   2.585
 39488.0     0.0 24768.0 16512.0               0.609   2.159   2.552   2.575
 39488.0     0.0 24704.0 16576.0               0.612   2.121   2.549   2.568
 39424.0     0.0 24640.0 16384.0               0.593   2.150   2.517   2.556
 39552.0     0.0 24704.0 15680.0               0.609   2.088   2.401   2.533
 39552.0     0.0 24704.0 16384.0               0.641   2.063   2.469   2.501
 39488.0     0.0 24704.0 16320.0               0.606   2.146   2.559   2.562
 39552.0     0.0 24704.0 16320.0               0.635   2.079   2.546   2.517
 39552.0     0.0 24704.0 16256.0               0.616   2.137   2.498   2.530
 39488.0     0.0 24768.0 16512.0               0.632   2.092   2.514   2.552
 39552.0     0.0 24704.0 16512.0               0.657   2.137   2.552   2.568
 39616.0     0.0 24640.0 16576.0               0.622   2.104   2.481   2.556
 39552.0     0.0 24704.0 16448.0               0.619   2.137   2.546   2.556
 39552.0     0.0 24768.0 16384.0               0.783   2.175   2.549   2.581
 39616.0     0.0 24768.0 16448.0               0.741   2.162   2.546   2.578
 39616.0     0.0 24768.0 16256.0               0.616   2.146   2.533   2.543
 39552.0     0.0 24768.0 16384.0               0.606   2.146   2.504   2.559
 39616.0     0.0 24768.0 16448.0               0.625   2.137   2.472   2.543
 39680.0     0.0 24768.0 16448.0               0.625   2.124   2.485   2.575
 39616.0     0.0 24896.0 16320.0               0.606   2.153   2.469   2.607
 39616.0     0.0 25024.0 16256.0               0.757   2.188   2.536   2.594
 39616.0     0.0 25088.0 16256.0               0.619   2.111   2.485   2.565
 39616.0     0.0 25088.0 16256.0               0.622   2.133   2.510   2.552
 39616.0     0.0 25024.0 16320.0               0.609   2.127   2.481   2.598
 39680.0     0.0 25088.0 16128.0               0.664   2.137   2.527   2.581
 39616.0     0.0 25088.0 16064.0               0.603   2.133   2.452   2.527
 39616.0     0.0 25088.0 16320.0               0.612   2.053   2.514   2.578
 39680.0     0.0 25024.0 16256.0               0.619   2.095   2.485   2.559
 39680.0     0.0 25024.0 15936.0               0.616   2.143   2.510   2.549
 39808.0     0.0 25088.0 15808.0               0.622   2.027   2.485   2.575
 39744.0     0.0 25088.0 15808.0               0.603   2.150   2.494   2.572
 39744.0     0.0 25024.0 15680.0               0.622   2.146   2.514   2.556
 39808.0     0.0 25024.0 15296.0               0.616   2.159   2.485   2.588
 39808.0     0.0 25024.0 15488.0               0.670   2.179   2.543   2.601
 39808.0     0.0 25024.0 15296.0               0.648   2.162   2.539   2.598
 39744.0     0.0 24960.0 14976.0               0.609   2.137   2.536   2.578
 39744.0     0.0 24960.0 14912.0               0.609   2.127   2.491   2.565
 39744.0     0.0 24960.0 14784.0               0.596   2.159   2.527   2.572
 39808.0     0.0 24960.0 14848.0               0.628   2.124   2.488   2.552
