 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 38400.0  3520.0 21248.0 21760.0               0.799   2.095   2.604   2.610
 38336.0  3456.0 21312.0 21760.0               0.841   2.108   2.610   2.636
 38464.0  3456.0 21376.0 21760.0               0.831   2.088   2.601   2.630
 38464.0  3456.0 21376.0 21760.0               0.793   2.101   2.591   2.639
 38464.0  3520.0 21312.0 21696.0               0.841   2.053   2.607   2.646
 38400.0  3456.0 21376.0 21760.0               0.715   2.101   2.591   2.627
 38464.0  3456.0 21312.0 21760.0               0.777   2.069   2.607   2.610
 38464.0  3456.0 21376.0 21696.0               0.831   2.101   2.594   2.604
 38400.0  3456.0 21312.0 21696.0               0.790   2.098   2.604   2.636
 38464.0  3520.0 21376.0 21696.0               0.844   2.098   2.614   2.639
 38464.0  3520.0 21376.0 21696.0               0.822   2.072   2.598   2.617
 38400.0  3456.0 21312.0 21760.0               0.770   2.095   2.610   2.633
 38400.0  3456.0 21248.0 21760.0               0.767   2.085   2.594   2.630
 38400.0  3520.0 21312.0 21696.0               0.812   2.092   2.601   2.630
 38400.0  3456.0 21376.0 21760.0               0.780   2.088   2.585   2.607
 38400.0  3456.0 21376.0 21824.0               0.838   2.098   2.594   2.601
 38400.0  3456.0 21376.0 21760.0               0.793   2.088   2.598   2.630
 38400.0  3456.0 21440.0 21760.0               0.806   2.101   2.610   2.633
 38464.0  3520.0 21312.0 21824.0               0.754   2.101   2.617   2.639
 38400.0  3520.0 21376.0 21824.0               0.712   2.092   2.610   2.643
 38400.0  3520.0 21376.0 21824.0               0.770   2.085   2.588   2.601
 38400.0  3520.0 21440.0 21888.0               0.799   2.066   2.601   2.627
 38400.0  3456.0 21440.0 21824.0               0.806   2.088   2.588   2.633
 38336.0  3456.0 21376.0 21824.0               0.799   2.079   2.598   2.604
 38336.0  3520.0 21440.0 21824.0               0.815   2.095   2.601   2.623
 38400.0  3456.0 21376.0 21824.0               0.809   2.085   2.591   2.610
 38400.0  3456.0 21376.0 21888.0               0.735   2.085   2.614   2.636
 38400.0  3520.0 21312.0 21888.0               0.751   2.079   2.610   2.639
 38336.0  3520.0 21376.0 21888.0               0.738   2.075   2.588   2.623
 38336.0  3520.0 21376.0 21888.0               0.780   2.088   2.604   2.614
 38400.0  3520.0 21440.0 21888.0               0.848   2.053   2.598   2.607
 38336.0  3520.0 21440.0 21888.0               0.854   2.095   2.601   2.636
 38400.0  3456.0 21440.0 21888.0               0.790   2.092   2.614   2.614
 38400.0  3456.0 21440.0 21888.0               0.773   2.095   2.620   2.633
 38336.0  3456.0 21504.0 21888.0               0.757   2.085   2.604   2.639
 38336.0  3456.0 21440.0 21888.0               0.712   2.079   2.598   2.627
 38336.0  3520.0 21440.0 21888.0               0.828   2.056   2.617   2.623
 38336.0  3392.0 21504.0 21952.0               0.831   2.101   2.601   2.620
 38400.0  3456.0 21440.0 21952.0               0.790   2.098   2.607   2.610
 38336.0  3456.0 21440.0 21952.0               0.819   2.095   2.610   2.639
 38400.0  3456.0 21440.0 21888.0               0.831   2.101   2.617   2.633
 38400.0  3456.0 21440.0 21888.0               0.831   2.095   2.601   2.643
 38400.0  3456.0 21440.0 21888.0               0.780   2.092   2.614   2.643
 38400.0  3456.0 21440.0 21888.0               0.809   2.075   2.601   2.636
 38400.0  3456.0 21440.0 21952.0               0.754   2.092   2.591   2.601
 38400.0  3456.0 21440.0 21952.0               0.835   2.072   2.575   2.646
 38400.0  3456.0 21440.0 21952.0               0.777   2.095   2.604   2.607
 38400.0  3456.0 21504.0 21888.0               0.796   2.098   2.598   2.614
 38400.0  3392.0 21440.0 21952.0               0.831   2.092   2.601   2.630
 38400.0  3392.0 21504.0 21952.0               0.812   2.095   2.617   2.627
 38400.0  3456.0 21504.0 21952.0               0.783   2.098   2.604   2.643
 38400.0  3456.0 21504.0 21952.0               0.799   2.079   2.585   2.623
 38400.0  3520.0 21504.0 21952.0               0.751   2.108   2.588   2.623
 38400.0  3520.0 21504.0 21952.0               0.822   2.075   2.610   2.604
 38400.0  3520.0 21440.0 21952.0               0.764   2.092   2.607   2.610
 38400.0  3456.0 21440.0 21952.0               0.822   2.072   2.594   2.627
 38400.0  3520.0 21376.0 22016.0               0.806   2.098   2.601   2.630
 38400.0  3520.0 21376.0 22016.0               0.809   2.101   2.610   2.643
 38400.0  3520.0 21376.0 22016.0               0.696   2.092   2.614   2.614
 38464.0  3520.0 21376.0 22016.0               0.773   2.088   2.623   2.627
 38400.0  3520.0 21376.0 22016.0               0.744   2.075   2.591   2.614
 38400.0  3520.0 21440.0 22016.0               0.732   2.079   2.607   2.620
 38400.0  3456.0 21440.0 22016.0               0.735   2.088   2.575   2.633
 38400.0  3456.0 21376.0 22016.0               0.812   2.098   2.617   2.620
 38464.0  3392.0 21440.0 22016.0               0.848   2.092   2.617   2.607
 38400.0  3456.0 21312.0 22016.0               0.751   2.101   2.614   2.639
 38464.0  3456.0 21376.0 22016.0               0.741   2.092   2.604   2.633
 38400.0  3456.0 21376.0 22016.0               0.838   2.075   2.598   2.643
 38464.0  3456.0 21376.0 22080.0               0.767   2.088   2.581   2.620
 38400.0  3456.0 21312.0 22144.0               0.812   2.092   2.591   2.623
 38400.0  3456.0 21312.0 22144.0               0.796   2.085   2.581   2.604
 38400.0  3456.0 21312.0 22144.0               0.815   2.101   2.623   2.636
 38400.0  3456.0 21376.0 22144.0               0.841   2.104   2.607   2.633
 38464.0  3456.0 21376.0 22144.0               0.809   2.101   2.604   2.633
 38528.0  3520.0 21312.0 22144.0               0.786   2.085   2.578   2.636
 38464.0  3456.0 21376.0 22080.0               0.825   2.088   2.601   2.639
 38464.0  3520.0 21376.0 22080.0               0.757   2.104   2.585   2.633
 38464.0  3456.0 21376.0 22080.0               0.793   2.108   2.588   2.617
 38400.0  3456.0 21376.0 22144.0               0.815   2.085   2.604   2.630
 38464.0  3520.0 21376.0 22080.0               0.831   2.101   2.617   2.633
 38464.0  3584.0 21376.0 22144.0               0.819   2.101   2.617   2.620
 38464.0  3520.0 21376.0 22080.0               0.748   2.095   2.604   2.614
 38464.0  3520.0 21248.0 22080.0               0.738   2.088   2.617   2.633
 38464.0  3520.0 21312.0 22080.0               0.783   2.088   2.594   2.633
 38464.0  3520.0 21312.0 22080.0               0.790   2.063   2.617   2.636
 38400.0  3584.0 21312.0 22080.0               0.767   2.101   2.591   2.639
 38464.0  3584.0 21312.0 22080.0               0.790   2.098   2.594   2.614
 38400.0  3456.0 21376.0 22144.0               0.780   2.092   2.601   2.623
 38400.0  3520.0 21376.0 22144.0               0.831   2.101   2.614   2.633
 38400.0  3520.0 21376.0 22144.0               0.770   2.072   2.623   2.636
 38400.0  3520.0 21376.0 22144.0               0.838   2.079   2.610   2.643
 38400.0  3456.0 21376.0 22144.0               0.741   2.072   2.591   2.623
 38400.0  3520.0 21376.0 22144.0               0.709   2.088   2.562   2.617
 38464.0  3456.0 21376.0 22144.0               0.844   2.104   2.594   2.601
 38400.0  3584.0 21376.0 22144.0               0.831   2.095   2.617   2.633
 38464.0  3584.0 21376.0 22080.0               0.815   2.108   2.617   2.639
 38400.0  3520.0 21376.0 22080.0               0.835   2.092   2.610   2.633
 38464.0  3456.0 21440.0 22144.0               0.735   2.108   2.607   2.623
 38464.0  3456.0 21376.0 22080.0               0.822   2.075   2.591   2.630
 38464.0  3456.0 21440.0 22080.0               0.706   2.101   2.604   2.598
 38464.0  3456.0 21440.0 22080.0               0.812   2.079   2.607   2.607
 38400.0  3456.0 21440.0 22080.0               0.841   2.082   2.572   2.610
 38400.0  3520.0 21440.0 22080.0               0.825   2.092   2.581   2.614
 38400.0  3520.0 21440.0 22080.0               0.838   2.101   2.588   2.620
 38400.0  3520.0 21440.0 22080.0               0.831   2.095   2.610   2.627
 38400.0  3520.0 21440.0 22080.0               0.802   2.108   2.604   2.639
 38400.0  3520.0 21376.0 22080.0               0.831   2.092   2.617   2.636
 38464.0  3520.0 21440.0 22080.0               0.712   2.075   2.617   2.646
 38464.0  3520.0 21376.0 22080.0               0.773   2.088   2.598   2.623
 38400.0  3520.0 21376.0 22144.0               0.732   2.095   2.601   2.633
 38464.0  3584.0 21376.0 22144.0               0.835   2.079   2.594   2.623
 38400.0  3584.0 21376.0 22080.0               0.783   2.079   2.575   2.620
 38400.0  3584.0 21312.0 22144.0               0.841   2.108   2.610   2.607
 38400.0  3520.0 21376.0 22144.0               0.812   2.095   2.617   2.623
 38464.0  3520.0 21376.0 22144.0               0.825   2.098   2.623   2.643
 38400.0  3584.0 21376.0 22080.0               0.802   2.098   2.610   2.636
 38400.0  3584.0 21440.0 22080.0               0.744   2.069   2.617   2.636
 38400.0  3648.0 21440.0 22080.0               0.812   2.063   2.598   2.623
 38400.0  3712.0 21376.0 22144.0               0.773   2.098   2.568   2.598
 38400.0  3712.0 21312.0 22144.0               0.790   2.072   2.598   2.617
 38400.0  3840.0 21248.0 22144.0               0.770   2.085   2.598   2.601
 38400.0  4160.0 21248.0 22080.0               0.819   2.098   2.617   2.614
 38464.0  4224.0 21248.0 22080.0               0.812   2.098   2.610   2.636
 38464.0  4288.0 21248.0 22080.0               0.831   2.088   2.607   2.633
 38464.0  4288.0 21248.0 22080.0               0.793   2.095   2.594   2.633
 38464.0  4288.0 21312.0 22080.0               0.761   2.095   2.607   2.623
 38464.0  3776.0 21248.0 22080.0               0.790   2.088   2.598   2.630
 38464.0  3840.0 21312.0 22016.0               0.754   2.095   2.581   2.617
 38464.0  3712.0 21312.0 22080.0               0.793   2.079   2.604   2.610
 38400.0  3776.0 21312.0 22016.0               0.796   2.101   2.591   2.627
 38464.0  3776.0 21312.0 22080.0               0.825   2.108   2.614   2.617
 38464.0  3904.0 21248.0 22016.0               0.828   2.085   2.598   2.643
 38464.0  3840.0 21248.0 22016.0               0.728   2.075   2.610   2.627
 38464.0  3840.0 21184.0 22016.0               0.825   2.085   2.617   2.643
 38464.0  3904.0 21248.0 22080.0               0.725   2.104   2.614   2.620
 38464.0  3840.0 21248.0 21952.0               0.741   2.072   2.623   2.630
 38400.0  3904.0 21248.0 22080.0               0.764   2.092   2.585   2.636
 38464.0  3968.0 21312.0 22080.0               0.783   2.104   2.607   2.630
 38528.0  4032.0 21248.0 22080.0               0.806   2.098   2.607   2.627
 38464.0  4096.0 21248.0 22144.0               0.815   2.085   2.614   2.630
 38528.0  4224.0 21248.0 22144.0               0.799   2.092   2.607   2.633
 38528.0  4224.0 21184.0 22080.0               0.722   2.095   2.617   2.646
 38592.0  4160.0 21184.0 22080.0               0.732   2.075   2.601   2.630
 38464.0  4288.0 21248.0 22080.0               0.770   2.098   2.591   2.610
 38528.0  4352.0 21248.0 22080.0               0.815   2.059   2.607   2.630
 38528.0  4288.0 21312.0 22080.0               0.764   2.075   2.585   2.627
 38464.0  4352.0 21312.0 22080.0               0.686   2.085   2.617   2.639
 38528.0  4352.0 21312.0 22016.0               0.815   2.088   2.614   2.630
 38528.0  4352.0 21248.0 22016.0               0.790   2.101   2.620   2.643
 38464.0  4352.0 21248.0 22080.0               0.767   2.095   2.607   2.643
 38528.0  4352.0 21248.0 22016.0               0.715   2.085   2.598   2.627
 38528.0  4352.0 21312.0 22080.0               0.761   2.085   2.598   2.575
 38592.0  4288.0 21248.0 22080.0               0.790   2.079   2.601   2.620
 38464.0  4224.0 21248.0 22016.0               0.696   2.088   2.591   2.623
 38528.0  4160.0 21184.0 22016.0               0.809   2.079   2.604   2.623
 38528.0  4160.0 21248.0 22016.0               0.822   2.095   2.610   2.649
 38528.0  4160.0 21120.0 22080.0               0.725   2.095   2.601   2.633
 38592.0  3904.0 21184.0 22016.0               0.754   2.082   2.607   2.627
 38592.0  4032.0 21184.0 22080.0               0.831   2.066   2.588   2.636
 38528.0  4032.0 21248.0 22016.0               0.722   2.101   2.598   2.614
 38528.0  3968.0 21248.0 22144.0               0.761   2.079   2.617   2.620
 38464.0  3840.0 21248.0 22080.0               0.757   2.108   2.607   2.617
 38528.0  3840.0 21248.0 22080.0               0.802   2.095   2.607   2.623
 38592.0  3840.0 21248.0 22016.0               0.796   2.088   2.614   2.643
 38592.0  3840.0 21248.0 22016.0               0.783   2.108   2.617   2.643
 38528.0  3840.0 21248.0 22016.0               0.741   2.088   2.610   2.614
 38464.0  3840.0 21312.0 21952.0               0.802   2.059   2.601   2.627
 38528.0  3840.0 21248.0 22016.0               0.777   2.101   2.601   2.630
 38528.0  3840.0 21312.0 22016.0               0.819   2.066   2.620   2.610
 38464.0  3904.0 21312.0 22016.0               0.802   2.101   2.591   2.627
 38528.0  3904.0 21312.0 22016.0               0.802   2.104   2.610   2.614
 38528.0  3840.0 21376.0 22016.0               0.809   2.108   2.594   2.633
 38528.0  3904.0 21376.0 22016.0               0.828   2.088   2.623   2.633
 38528.0  3904.0 21312.0 22016.0               0.786   2.095   2.614   2.633
 38528.0  3968.0 21376.0 22016.0               0.670   2.059   2.598   2.643
 38528.0  3968.0 21376.0 22016.0               0.796   2.063   2.601   2.633
 38464.0  3968.0 21312.0 22016.0               0.693   2.085   2.607   2.614
 38528.0  3904.0 21376.0 22080.0               0.732   2.056   2.598   2.617
 38528.0  3840.0 21376.0 22080.0               0.732   2.104   2.578   2.633
 38528.0  3776.0 21312.0 22080.0               0.825   2.088   2.607   2.617
 38528.0  3712.0 21312.0 22080.0               0.764   2.098   2.617   2.620
 38528.0  3776.0 21312.0 22080.0               0.777   2.085   2.607   2.623
 38592.0  3840.0 21376.0 22080.0               0.744   2.085   2.623   2.636
 38528.0  3712.0 21440.0 22080.0               0.748   2.072   2.617   2.630
 38528.0  3648.0 21440.0 22080.0               0.683   2.075   2.585   2.633
 38528.0  3840.0 21312.0 22080.0               0.719   2.063   2.601   2.630
 38528.0  3712.0 21312.0 22080.0               0.777   2.082   2.568   2.636
 38528.0  3776.0 21376.0 22080.0               0.799   2.088   2.588   2.623
 38592.0  3712.0 21312.0 22080.0               0.786   2.098   2.610   2.623
 38528.0  3712.0 21376.0 22080.0               0.777   2.101   2.617   2.636
 38592.0  3712.0 21376.0 22080.0               0.796   2.088   2.614   2.639
 38528.0  3776.0 21440.0 22080.0               0.725   2.085   2.607   2.636
 38592.0  3904.0 21440.0 22080.0               0.735   2.079   2.588   2.633
 38592.0  3840.0 21440.0 22080.0               0.751   2.085   2.578   2.604
 38528.0  3840.0 21440.0 22080.0               0.777   2.098   2.601   2.620
 38592.0  3840.0 21440.0 22144.0               0.806   2.098   2.620   2.639
 38528.0  3904.0 21376.0 22080.0               0.806   2.108   2.614   2.620
 38592.0  3904.0 21440.0 22080.0               0.773   2.092   2.607   2.630
 38592.0  3904.0 21440.0 22080.0               0.751   2.088   2.610   2.636
 38592.0  3904.0 21440.0 22080.0               0.741   2.075   2.604   2.617
 38592.0  3968.0 21440.0 22080.0               0.741   2.098   2.575   2.594
 38592.0  3968.0 21376.0 22080.0               0.764   2.085   2.617   2.614
 38592.0  4032.0 21440.0 22080.0               0.835   2.088   2.594   2.636
 38592.0  3968.0 21376.0 22080.0               0.802   2.088   2.607   2.604
 38656.0  4032.0 21376.0 22080.0               0.806   2.095   2.617   2.627
 38592.0  3968.0 21376.0 22080.0               0.770   2.092   2.614   2.594
 38656.0  3904.0 21440.0 22080.0               0.677   2.066   2.594   2.617
 38592.0  4032.0 21440.0 22080.0               0.828   2.075   2.594   2.636
 38592.0  3968.0 21440.0 22080.0               0.725   2.072   2.594   2.623
 38592.0  4032.0 21440.0 22016.0               0.783   2.098   2.591   2.627
 38592.0  3968.0 21376.0 21952.0               0.799   2.098   2.604   2.614
 38592.0  3968.0 21376.0 22016.0               0.825   2.098   2.610   2.639
 38720.0  4096.0 21376.0 21952.0               0.735   2.098   2.607   2.639
 38592.0  4032.0 21376.0 21952.0               0.683   2.082   2.607   2.623
 38592.0  3968.0 21376.0 22016.0               0.712   2.098   2.585   2.607
 38656.0  4032.0 21376.0 21952.0               0.812   2.063   2.604   2.623
 38656.0  4032.0 21312.0 21952.0               0.812   2.082   2.578   2.630
 38592.0  4032.0 21312.0 21952.0               0.809   2.095   2.614   2.627
 38656.0  4096.0 21376.0 21888.0               0.815   2.082   2.614   2.633
 38592.0  4096.0 21440.0 21888.0               0.790   2.075   2.598   2.643
 38656.0  4096.0 21440.0 21952.0               0.754   2.098   2.607   2.636
 38592.0  4032.0 21440.0 22016.0               0.722   2.063   2.581   2.633
 38656.0  4096.0 21568.0 21952.0               0.728   2.104   2.601   2.623
 38656.0  4096.0 21568.0 21952.0               0.780   2.075   2.588   2.620
 38720.0  4160.0 21504.0 21952.0               0.802   2.079   2.601   2.620
 38656.0  4160.0 21568.0 21952.0               0.793   2.092   2.614   2.630
 38720.0  4096.0 21504.0 21952.0               0.822   2.095   2.623   2.630
 38656.0  4032.0 21504.0 22080.0               0.754   2.095   2.607   2.630
 38656.0  4096.0 21440.0 22080.0               0.696   2.088   2.588   2.636
 38720.0  4096.0 21440.0 22016.0               0.799   2.059   2.604   2.630
 38720.0  4096.0 21440.0 22016.0               0.728   2.082   2.598   2.633
 38720.0  4160.0 21440.0 22016.0               0.796   2.092   2.594   2.620
 38656.0  4160.0 21440.0 22016.0               0.828   2.088   2.617   2.607
 38656.0  4224.0 21312.0 22016.0               0.751   2.088   2.610   2.633
 38656.0  4288.0 21376.0 22080.0               0.773   2.101   2.614   2.636
 38656.0  4288.0 21440.0 22080.0               0.712   2.095   2.610   2.627
 38720.0  4288.0 21440.0 22080.0               0.732   2.079   2.585   2.636
 38720.0  4288.0 21376.0 22016.0               0.686   2.098   2.585   2.627
 38720.0  4352.0 21376.0 22016.0               0.773   2.095   2.604   2.630
 38656.0  4352.0 21376.0 22080.0               0.802   2.092   2.610   2.627
 38720.0  4352.0 21376.0 22080.0               0.790   2.095   2.598   2.639
 38656.0  4352.0 21376.0 22080.0               0.767   2.079   2.601   2.639
 38656.0  4352.0 21504.0 22080.0               0.796   2.075   2.594   2.633
 38656.0  4416.0 21376.0 22016.0               0.796   2.088   2.607   2.620
 38720.0  4352.0 21376.0 22016.0               0.777   2.095   2.598   2.643
 38720.0  4352.0 21376.0 22016.0               0.790   2.092   2.610   2.636
 38720.0  4352.0 21376.0 22016.0               0.825   2.101   2.617   2.639
 38720.0  4352.0 21376.0 22016.0               0.809   2.108   2.604   2.639
 38720.0  4352.0 21248.0 21952.0               0.754   2.085   2.623   2.639
 38720.0  4416.0 21376.0 22016.0               0.773   2.075   2.591   2.633
 38656.0  4416.0 21248.0 21952.0               0.767   2.085   2.601   2.620
 38656.0  4352.0 21312.0 21952.0               0.799   2.069   2.610   2.630
 38720.0  4416.0 21312.0 22016.0               0.786   2.088   2.601   2.623
 38656.0  4544.0 21312.0 22016.0               0.825   2.079   2.607   2.627
 38720.0  4608.0 21312.0 21952.0               0.796   2.098   2.610   2.610
 38656.0  4608.0 21312.0 21952.0               0.793   2.088   2.604   2.633
 38720.0  4608.0 21312.0 21952.0               0.744   2.069   2.617   2.627
 38720.0  4608.0 21376.0 22016.0               0.802   2.082   2.604   2.636
 38720.0  4608.0 21376.0 22016.0               0.735   2.082   2.594   2.623
 38720.0  4608.0 21376.0 22016.0               0.777   2.066   2.575   2.627
 38656.0  4608.0 21376.0 22016.0               0.777   2.059   2.607   2.620
 38720.0  4608.0 21440.0 22080.0               0.783   2.075   2.614   2.639
 38720.0  4544.0 21440.0 22080.0               0.783   2.098   2.620   2.633
 38720.0  4608.0 21376.0 22080.0               0.744   2.092   2.620   2.630
 38656.0  4608.0 21376.0 22080.0               0.722   2.085   2.614   2.639
 38720.0  4608.0 21376.0 22080.0               0.761   2.108   2.594   2.610
 38720.0  4608.0 21312.0 22016.0               0.819   2.069   2.614   2.620
 38720.0  4672.0 21312.0 22016.0               0.831   2.095   2.594   2.639
 38656.0  4672.0 21312.0 22080.0               0.812   2.092   2.617   2.614
 38720.0  4672.0 21312.0 22080.0               0.790   2.085   2.591   2.627
 38656.0  4672.0 21376.0 22080.0               0.793   2.079   2.594   2.636
 38592.0  4608.0 21376.0 22080.0               0.690   2.098   2.604   2.627
 38592.0  4608.0 21376.0 22080.0               0.744   2.075   2.585   2.627
 38592.0  4608.0 21376.0 22080.0               0.703   2.092   2.601   2.620
 38656.0  4608.0 21376.0 22080.0               0.696   2.075   2.591   2.601
 38592.0  4608.0 21376.0 22080.0               0.802   2.079   2.591   2.643
 38656.0  4672.0 21376.0 22080.0               0.812   2.095   2.601   2.620
 38592.0  4608.0 21376.0 22080.0               0.806   2.092   2.617   2.633
 38592.0  4608.0 21440.0 22080.0               0.819   2.085   2.591   2.630
 38592.0  4608.0 21440.0 22080.0               0.764   2.092   2.598   2.633
 38528.0  4672.0 21504.0 22144.0               0.744   2.063   2.598   2.636
 38528.0  4608.0 21504.0 22144.0               0.728   2.082   2.598   2.617
 38528.0  4672.0 21504.0 22080.0               0.777   2.085   2.572   2.627
 38464.0  4736.0 21504.0 22080.0               0.799   2.098   2.604   2.604
 38528.0  4800.0 21504.0 22080.0               0.783   2.092   2.598   2.633
 38592.0  4736.0 21504.0 22144.0               0.770   2.101   2.607   2.639
 38528.0  5312.0 21504.0 22144.0               0.757   2.085   2.617   2.627
 38528.0  5504.0 21504.0 22208.0               0.819   2.082   2.601   2.639
 38528.0  5568.0 21504.0 22208.0               0.773   2.072   2.604   2.594
 38528.0  5568.0 21376.0 22208.0               0.767   2.082   2.588   2.633
 38528.0  5568.0 21504.0 22208.0               0.735   2.088   2.610   2.607
 38592.0  5632.0 21568.0 22208.0               0.815   2.092   2.604   2.627
 38592.0  5632.0 21504.0 22208.0               0.809   2.104   2.614   2.610
 38592.0  5568.0 21440.0 22208.0               0.767   2.088   2.617   2.633
 38592.0  5568.0 21504.0 22272.0               0.761   2.072   2.598   2.627
 38528.0  5568.0 21504.0 22272.0               0.748   2.098   2.598   2.627
 38528.0  5568.0 21440.0 22272.0               0.754   2.085   2.601   2.604
 38528.0  5568.0 21376.0 22272.0               0.812   2.085   2.607   2.607
 38592.0  5568.0 21440.0 22272.0               0.764   2.095   2.617   2.627
 38528.0  5568.0 21504.0 22208.0               0.822   2.082   2.607   2.630
 38592.0  5568.0 21568.0 22208.0               0.722   2.088   2.607   2.630
 38592.0  5568.0 21504.0 22272.0               0.748   2.066   2.614   2.639
 38528.0  5568.0 21440.0 22208.0               0.706   2.075   2.594   2.594
 38528.0  5568.0 21440.0 22208.0               0.786   2.075   2.598   2.620
 38528.0  5568.0 21504.0 22208.0               0.802   2.088   2.591   2.627
 38592.0  5632.0 21504.0 22272.0               0.796   2.066   2.610   2.620
 38592.0  5632.0 21568.0 22208.0               0.822   2.095   2.610   2.630
 38528.0  5632.0 21568.0 22208.0               0.786   2.088   2.610   2.636
 38528.0  5632.0 21504.0 22208.0               0.828   2.104   2.604   2.636
 38592.0  5632.0 21504.0 22208.0               0.764   2.082   2.591   2.643
 38528.0  5568.0 21568.0 22272.0               0.712   2.066   2.607   2.594
 38592.0  5504.0 21632.0 22208.0               0.793   2.085   2.581   2.623
 38592.0  5376.0 21632.0 22272.0               0.812   2.092   2.614   2.617
 38592.0  5504.0 21568.0 22208.0               0.828   2.082   2.614   2.639
 38592.0  5312.0 21568.0 22272.0               0.783   2.088   2.610   2.620
 38592.0  5120.0 21568.0 22272.0               0.735   2.101   2.591   2.623
 38592.0  5184.0 21504.0 22272.0               0.719   2.079   2.617   2.643
 38592.0  5184.0 21504.0 22272.0               0.728   2.063   2.585   2.604
 38592.0  5184.0 21504.0 22336.0               0.751   2.075   2.614   2.627
 38528.0  5184.0 21440.0 22272.0               0.764   2.072   2.594   2.617
 38528.0  5184.0 21504.0 22336.0               0.822   2.088   2.610   2.639
 38592.0  5184.0 21504.0 22272.0               0.844   2.098   2.607   2.620
 38592.0  5184.0 21568.0 22336.0               0.777   2.085   2.598   2.643
 38592.0  5248.0 21504.0 22272.0               0.744   2.069   2.591   2.643
 38656.0  5376.0 21504.0 22272.0               0.770   2.072   2.581   2.639
 38592.0  5440.0 21504.0 22272.0               0.799   2.075   2.610   2.620
 38656.0  5440.0 21440.0 22336.0               0.806   2.085   2.578   2.630
 38656.0  5504.0 21440.0 22272.0               0.761   2.088   2.607   2.614
 38656.0  5440.0 21440.0 22272.0               0.819   2.095   2.607   2.627
 38656.0  5504.0 21504.0 22336.0               0.757   2.075   2.598   2.643
 38656.0  5312.0 21440.0 22336.0               0.699   2.088   2.601   2.610
 38656.0  5248.0 21440.0 22336.0               0.793   2.079   2.568   2.630
 38656.0  5248.0 21504.0 22336.0               0.667   2.095   2.591   2.627
 38656.0  5184.0 21504.0 22336.0               0.806   2.069   2.585   2.620
 38656.0  5248.0 21504.0 22336.0               0.757   2.104   2.620   2.610
 38656.0  5184.0 21504.0 22336.0               0.806   2.082   2.585   2.639
 38656.0  5184.0 21504.0 22336.0               0.783   2.101   2.607   2.627
 38656.0  5184.0 21440.0 22272.0               0.738   2.092   2.604   2.636
 38656.0  5184.0 21440.0 22272.0               0.699   2.082   2.585   2.636
 38528.0  5184.0 21440.0 22208.0               0.722   2.092   2.585   2.614
 38592.0  5376.0 21440.0 22272.0               0.793   2.072   2.601   2.620
 38592.0  5248.0 21504.0 22272.0               0.815   2.095   2.604   2.610
 38656.0  5248.0 21440.0 22272.0               0.777   2.104   2.601   2.643
 38592.0  5184.0 21440.0 22272.0               0.802   2.092   2.620   2.630
 38656.0  5248.0 21440.0 22272.0               0.799   2.098   2.617   2.639
 38656.0  5248.0 21440.0 22336.0               0.751   2.066   2.610   2.649
 38656.0  5312.0 21440.0 22336.0               0.796   2.059   2.585   2.575
 38592.0  5312.0 21440.0 22336.0               0.757   2.088   2.610   2.623
 38656.0  5248.0 21440.0 22336.0               0.799   2.101   2.591   2.636
 38592.0  5248.0 21440.0 22336.0               0.764   2.082   2.604   2.614
 38656.0  5248.0 21440.0 22336.0               0.819   2.095   2.607   2.643
 38656.0  5248.0 21440.0 22336.0               0.751   2.095   2.607   2.633
 38656.0  5248.0 21440.0 22336.0               0.741   2.098   2.601   2.636
 38720.0  5248.0 21440.0 22272.0               0.757   2.075   2.601   2.630
 38720.0  5312.0 21440.0 22272.0               0.699   2.066   2.578   2.620
 38720.0  5312.0 21440.0 22272.0               0.802   2.082   2.610   2.614
 38720.0  5312.0 21440.0 22272.0               0.799   2.088   2.568   2.639
 38720.0  5312.0 21376.0 22272.0               0.712   2.085   2.607   2.617
 38656.0  5312.0 21440.0 22272.0               0.802   2.085   2.601   2.627
 38656.0  5248.0 21440.0 22272.0               0.754   2.092   2.604   2.636
 38720.0  5248.0 21440.0 22272.0               0.715   2.092   2.614   2.646
 38720.0  5184.0 21440.0 22272.0               0.725   2.101   2.601   2.617
 38720.0  5248.0 21504.0 22272.0               0.767   2.075   2.614   2.610
 38720.0  5248.0 21440.0 22208.0               0.825   2.104   2.585   2.620
 38656.0  5184.0 21440.0 22272.0               0.812   2.085   2.610   2.643
 38720.0  5120.0 21504.0 22272.0               0.764   2.095   2.594   2.627
 38720.0  5120.0 21504.0 22272.0               0.783   2.104   2.610   2.643
 38656.0  5184.0 21440.0 22208.0               0.703   2.069   2.601   2.643
 38720.0  5184.0 21440.0 22272.0               0.825   2.075   2.591   2.643
 38720.0  5184.0 21504.0 22272.0               0.802   2.069   2.614   2.620
 38656.0  5504.0 21440.0 22272.0               0.812   2.079   2.585   2.630
 38656.0  5440.0 21504.0 22272.0               0.777   2.085   2.610   2.620
 38720.0  5376.0 21504.0 22272.0               0.783   2.095   2.610   2.636
 38720.0  5440.0 21568.0 22272.0               0.754   2.079   2.588   2.614
 38720.0  5504.0 21504.0 22208.0               0.748   2.101   2.617   2.604
 38720.0  5440.0 21568.0 22208.0               0.735   2.072   2.598   2.627
 38720.0  5376.0 21568.0 22272.0               0.838   2.101   2.575   2.623
