 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 35072.0 28096.0 18560.0 34048.0               0.941   2.340   2.662   2.504
 35008.0 28096.0 18496.0 34048.0               0.889   2.327   2.649   2.478
 35008.0 28096.0 18432.0 34048.0               0.983   2.330   2.652   2.494
 35008.0 28032.0 18432.0 34048.0               1.341   2.401   2.691   2.549
 35008.0 28096.0 18432.0 34048.0               1.270   2.407   2.697   2.514
 34944.0 28096.0 18432.0 34048.0               1.270   2.414   2.694   2.552
 34944.0 28096.0 18432.0 34048.0               1.199   2.398   2.672   2.514
 34944.0 28096.0 18496.0 34048.0               1.154   2.411   2.662   2.546
 35008.0 28160.0 18560.0 33984.0               1.186   2.420   2.681   2.523
 35008.0 28096.0 18496.0 33984.0               1.173   2.362   2.672   2.552
 34944.0 28160.0 18496.0 33984.0               1.176   2.420   2.672   2.549
 35008.0 28096.0 18496.0 34048.0               1.154   2.372   2.665   2.543
 35008.0 28160.0 18368.0 33984.0               1.160   2.407   2.668   2.543
 35008.0 28096.0 18368.0 34048.0               1.183   2.401   2.685   2.523
 34944.0 28032.0 18368.0 33984.0               1.112   2.407   2.672   2.485
 34944.0 28160.0 18368.0 34048.0               1.147   2.369   2.672   2.527
 34944.0 28160.0 18496.0 34048.0               1.157   2.394   2.668   2.517
 35008.0 28160.0 18496.0 34048.0               1.183   2.414   2.694   2.527
 35008.0 28160.0 18368.0 33984.0               1.141   2.394   2.685   2.523
 35008.0 28160.0 18368.0 33984.0               1.115   2.401   2.694   2.494
 35008.0 28096.0 18304.0 33984.0               0.973   2.388   2.668   2.530
 35072.0 28224.0 18560.0 33984.0               1.115   2.356   2.688   2.517
 35072.0 28224.0 18496.0 34048.0               1.102   2.394   2.659   2.523
 35072.0 28224.0 18560.0 33984.0               1.138   2.401   2.672   2.530
 35072.0 28224.0 18560.0 33984.0               1.128   2.398   2.659   2.520
 35136.0 28224.0 18560.0 34048.0               1.122   2.411   2.656   2.520
 35072.0 28224.0 18432.0 34048.0               1.080   2.398   2.694   2.501
 35072.0 28224.0 18304.0 33984.0               1.109   2.391   2.697   2.517
 35072.0 28160.0 18304.0 34048.0               1.128   2.407   2.685   2.507
 35008.0 28160.0 18368.0 33984.0               1.089   2.388   2.675   2.510
 35072.0 28160.0 18432.0 33984.0               1.080   2.394   2.656   2.517
 35072.0 28096.0 18432.0 33984.0               1.099   2.356   2.675   2.517
 35008.0 28096.0 18432.0 33984.0               1.076   2.404   2.662   2.546
 35008.0 28032.0 18496.0 33920.0               1.092   2.388   2.678   2.527
 35072.0 28096.0 18560.0 33984.0               0.896   2.375   2.668   2.510
 35008.0 28032.0 18752.0 33920.0               0.899   2.382   2.668   2.504
 35072.0 28032.0 18752.0 33920.0               1.018   2.385   2.630   2.504
 35072.0 28032.0 18816.0 33920.0               1.083   2.372   2.672   2.507
 35008.0 28032.0 18752.0 33984.0               1.186   2.420   2.694   2.523
 35072.0 28032.0 18688.0 33984.0               1.134   2.417   2.694   2.507
 35072.0 28032.0 18688.0 33920.0               0.790   2.382   2.643   2.498
 35072.0 28096.0 18624.0 33856.0               0.741   2.359   2.630   2.527
 35008.0 28096.0 18688.0 33920.0               0.941   2.378   2.662   2.475
 35008.0 28096.0 18624.0 33920.0               0.854   2.362   2.675   2.533
 35072.0 28096.0 18624.0 33920.0               0.777   2.394   2.649   2.530
 35008.0 28096.0 18688.0 33920.0               0.993   2.372   2.697   2.543
 35008.0 28096.0 18688.0 33984.0               1.279   2.423   2.694   2.530
 35072.0 28096.0 18624.0 33984.0               1.205   2.404   2.685   2.514
 35136.0 28224.0 18624.0 33984.0               1.086   2.407   2.681   2.498
 35072.0 28160.0 18688.0 33984.0               0.703   2.362   2.630   2.504
 35008.0 28160.0 18624.0 33984.0               0.799   2.320   2.646   2.507
 35072.0 28160.0 18688.0 33984.0               0.860   2.346   2.649   2.510
 35072.0 28160.0 18688.0 33984.0               0.883   2.375   2.681   2.536
 35072.0 28160.0 18688.0 33984.0               1.189   2.407   2.656   2.494
 35072.0 28160.0 18688.0 33984.0               0.728   2.343   2.636   2.498
 35072.0 28160.0 18624.0 34048.0               1.054   2.404   2.688   2.546
 35136.0 28160.0 18624.0 33984.0               1.292   2.440   2.710   2.562
 35136.0 28224.0 18624.0 33984.0               1.209   2.407   2.675   2.556
 35136.0 28160.0 18624.0 33984.0               1.170   2.404   2.685   2.543
 35136.0 28160.0 18624.0 33984.0               1.131   2.411   2.685   2.507
 35200.0 28096.0 18688.0 33920.0               1.118   2.398   2.678   2.543
 35264.0 28096.0 18752.0 33920.0               0.935   2.378   2.646   2.530
 35200.0 28096.0 18816.0 33984.0               1.163   2.398   2.646   2.549
 35200.0 28032.0 18816.0 33984.0               1.115   2.391   2.685   2.543
 35200.0 28032.0 18816.0 33920.0               0.896   2.385   2.694   2.549
 35200.0 28096.0 18944.0 33984.0               0.822   2.365   2.659   2.556
 35136.0 28096.0 18944.0 33984.0               1.180   2.401   2.688   2.530
 35200.0 28096.0 19008.0 33984.0               0.877   2.365   2.652   2.510
 35264.0 28160.0 19072.0 33984.0               1.196   2.407   2.685   2.543
 35264.0 28160.0 19072.0 33984.0               1.125   2.378   2.678   2.549
 35264.0 28160.0 19072.0 33984.0               1.080   2.398   2.668   2.527
 35264.0 28160.0 19008.0 33984.0               1.025   2.378   2.691   2.543
 35264.0 28096.0 19072.0 34048.0               1.060   2.349   2.675   2.543
 35200.0 28160.0 19072.0 33984.0               1.028   2.388   2.675   2.530
 35264.0 28096.0 19008.0 33984.0               1.005   2.378   2.675   2.523
 35264.0 28096.0 19136.0 33984.0               1.112   2.382   2.672   2.530
 35264.0 28160.0 19136.0 33984.0               0.928   2.343   2.649   2.485
 35200.0 28096.0 19200.0 33984.0               1.086   2.404   2.688   2.517
 35200.0 28160.0 19136.0 34048.0               0.873   2.365   2.649   2.501
 35200.0 28160.0 19136.0 34048.0               0.857   2.414   2.701   2.539
 35200.0 28096.0 19136.0 34048.0               1.109   2.385   2.656   2.533
 35200.0 28096.0 19200.0 33984.0               0.886   2.349   2.630   2.510
 35264.0 28096.0 19136.0 34048.0               1.131   2.417   2.701   2.533
 35200.0 28160.0 19136.0 34048.0               1.044   2.378   2.694   2.539
 35264.0 28096.0 19200.0 34048.0               1.057   2.372   2.681   2.539
 35264.0 28160.0 19200.0 34048.0               0.973   2.391   2.643   2.510
 35264.0 28160.0 19136.0 33984.0               0.703   2.324   2.678   2.533
 35200.0 28160.0 19200.0 34048.0               1.115   2.394   2.636   2.530
 35264.0 28160.0 19200.0 34048.0               1.080   2.394   2.575   2.465
 35264.0 28096.0 19072.0 34112.0               0.841   2.365   2.633   2.491
 35200.0 28160.0 19008.0 34112.0               1.170   2.417   2.701   2.543
 35264.0 28160.0 19008.0 34048.0               1.154   2.401   2.697   2.530
 35264.0 28096.0 19008.0 34112.0               0.812   2.336   2.601   2.452
 35200.0 28096.0 19008.0 34048.0               1.073   2.423   2.691   2.552
 35200.0 28160.0 19008.0 34112.0               1.015   2.382   2.694   2.536
 35200.0 28096.0 19008.0 34048.0               1.005   2.359   2.675   2.523
 35200.0 28096.0 19136.0 34112.0               0.812   2.356   2.639   2.530
 35200.0 27968.0 19008.0 34048.0               0.777   2.356   2.652   2.520
 35200.0 27904.0 19008.0 34048.0               1.247   2.407   2.704   2.533
 35264.0 27904.0 19136.0 34112.0               0.896   2.349   2.630   2.527
 35264.0 27904.0 19072.0 34112.0               1.144   2.391   2.685   2.536
 35264.0 27904.0 19072.0 34112.0               1.180   2.420   2.685   2.527
 35328.0 27904.0 19136.0 34048.0               1.147   2.417   2.688   2.533
 35200.0 27904.0 19008.0 33984.0               0.786   2.385   2.675   2.556
 35264.0 27904.0 19072.0 34048.0               1.031   2.407   2.694   2.536
 35264.0 27904.0 19072.0 34112.0               0.996   2.391   2.672   2.510
 35136.0 27904.0 19072.0 34048.0               1.060   2.365   2.662   2.546
 35264.0 27904.0 19136.0 34112.0               0.899   2.320   2.578   2.449
 35264.0 27904.0 19072.0 34048.0               0.980   2.375   2.678   2.530
 35264.0 27968.0 19008.0 34048.0               0.609   2.278   2.565   2.456
 35200.0 27968.0 19072.0 34112.0               1.231   2.398   2.672   2.539
 35264.0 27968.0 18944.0 34112.0               1.105   2.394   2.620   2.449
 35200.0 28032.0 18816.0 34048.0               0.922   2.385   2.652   2.520
 35200.0 27968.0 18752.0 34048.0               1.192   2.411   2.652   2.514
 35200.0 27968.0 18560.0 34112.0               1.196   2.414   2.688   2.549
 35264.0 27968.0 18752.0 34048.0               0.825   2.349   2.623   2.504
 35264.0 27968.0 18688.0 34112.0               1.034   2.333   2.598   2.475
 35264.0 27968.0 18496.0 34112.0               1.147   2.391   2.701   2.549
 35328.0 28096.0 18496.0 34176.0               1.005   2.369   2.656   2.533
 35328.0 28032.0 18432.0 34112.0               1.067   2.394   2.575   2.504
 35328.0 28032.0 18368.0 34112.0               1.044   2.353   2.675   2.510
 35328.0 28096.0 18368.0 34176.0               1.170   2.394   2.623   2.514
 35264.0 28032.0 18368.0 34112.0               1.180   2.391   2.643   2.527
 35328.0 28032.0 18368.0 34240.0               1.025   2.362   2.643   2.498
 35264.0 28032.0 18240.0 34176.0               1.170   2.401   2.691   2.510
 35264.0 28032.0 18112.0 34176.0               1.196   2.404   2.688   2.539
 35264.0 28032.0 18304.0 34176.0               1.131   2.388   2.681   2.546
 35264.0 28032.0 18176.0 34176.0               0.809   2.359   2.646   2.539
 35200.0 28032.0 18112.0 34176.0               1.012   2.394   2.694   2.543
 35200.0 28032.0 18176.0 34112.0               0.712   2.320   2.630   2.552
 35264.0 28032.0 18112.0 34112.0               0.748   2.340   2.643   2.546
 35264.0 27968.0 18176.0 34176.0               0.918   2.356   2.614   2.520
 35264.0 27968.0 18176.0 34176.0               0.973   2.307   2.685   2.501
 35200.0 27968.0 18240.0 34176.0               1.015   2.382   2.665   2.481
 35264.0 27904.0 18176.0 34112.0               1.109   2.411   2.668   2.543
 35200.0 27968.0 18240.0 34112.0               1.070   2.382   2.665   2.514
 35264.0 28032.0 18368.0 34112.0               0.693   2.314   2.681   2.510
 35200.0 28032.0 18368.0 34176.0               0.609   2.269   2.575   2.533
 35264.0 27968.0 18368.0 34112.0               1.102   2.336   2.652   2.552
 35200.0 27968.0 18368.0 34048.0               1.047   2.398   2.678   2.510
 35200.0 28032.0 18432.0 34112.0               0.612   2.365   2.688   2.520
 35200.0 28032.0 18432.0 34176.0               1.060   2.365   2.646   2.559
 35136.0 28032.0 18304.0 34176.0               1.144   2.391   2.685   2.565
 35136.0 28032.0 18368.0 34176.0               1.063   2.359   2.668   2.523
 35200.0 28032.0 18432.0 34176.0               0.674   2.317   2.623   2.527
 35136.0 28032.0 18432.0 34176.0               1.096   2.414   2.652   2.494
 35072.0 28096.0 18688.0 34176.0               1.118   2.404   2.672   2.517
 35072.0 28096.0 18624.0 34112.0               1.151   2.411   2.672   2.527
 35136.0 28096.0 18688.0 34112.0               1.167   2.317   2.649   2.485
 35136.0 28096.0 18752.0 34176.0               1.163   2.407   2.672   2.527
 35136.0 28096.0 18688.0 34176.0               1.051   2.285   2.598   2.485
 35136.0 28096.0 18688.0 34176.0               0.957   2.375   2.623   2.520
 35072.0 28096.0 18752.0 34176.0               1.038   2.391   2.678   2.546
 35136.0 28096.0 18688.0 34112.0               0.841   2.324   2.627   2.498
 35136.0 28160.0 18688.0 34176.0               1.134   2.343   2.633   2.507
 35072.0 28096.0 18624.0 34176.0               0.806   2.404   2.681   2.565
 35136.0 28160.0 18688.0 34112.0               0.699   2.282   2.617   2.533
 35136.0 28096.0 18624.0 34176.0               1.060   2.324   2.575   2.520
 35136.0 28160.0 18752.0 34112.0               1.244   2.369   2.701   2.527
 35136.0 28096.0 18816.0 34112.0               0.877   2.288   2.627   2.485
 35136.0 28096.0 18816.0 34112.0               0.609   2.317   2.697   2.533
 35136.0 28096.0 18816.0 34176.0               0.941   2.295   2.598   2.494
 35072.0 28096.0 18752.0 34112.0               0.686   2.330   2.620   2.536
 35072.0 28032.0 18816.0 34176.0               0.719   2.427   2.701   2.559
 35136.0 28160.0 18816.0 34176.0               1.170   2.378   2.633   2.504
 35200.0 28032.0 18880.0 34112.0               1.089   2.291   2.630   2.485
 35200.0 28096.0 18880.0 34112.0               1.218   2.414   2.691   2.559
 35200.0 28096.0 18816.0 34112.0               1.051   2.388   2.685   2.546
 35200.0 28096.0 18944.0 34112.0               0.854   2.375   2.633   2.536
 35136.0 28096.0 18944.0 34176.0               0.883   2.378   2.610   2.510
 35264.0 28096.0 19008.0 34112.0               0.989   2.356   2.646   2.514
 35264.0 28096.0 19008.0 34112.0               0.609   2.327   2.636   2.543
 35200.0 28160.0 18944.0 34048.0               0.628   2.349   2.556   2.443
 35200.0 28160.0 18880.0 34112.0               0.638   2.340   2.610   2.485
 35200.0 28224.0 18880.0 34112.0               1.128   2.330   2.620   2.501
 35200.0 28224.0 18880.0 34112.0               0.619   2.317   2.633   2.504
 35200.0 28224.0 18816.0 34112.0               0.899   2.417   2.646   2.536
 35264.0 28224.0 18880.0 34112.0               0.857   2.327   2.623   2.472
 35200.0 28160.0 18880.0 34112.0               0.773   2.320   2.646   2.517
 35264.0 28160.0 18880.0 34112.0               0.802   2.359   2.607   2.456
 35200.0 28160.0 18880.0 34112.0               0.715   2.324   2.620   2.481
 35264.0 28096.0 18752.0 34048.0               0.680   2.324   2.594   2.469
 35200.0 28160.0 18816.0 34048.0               0.744   2.336   2.617   2.501
 35264.0 28160.0 18880.0 34112.0               1.186   2.401   2.701   2.543
 35264.0 28160.0 18880.0 34048.0               0.651   2.394   2.675   2.530
 35200.0 28160.0 18880.0 34048.0               0.706   2.201   2.469   2.398
 35200.0 28160.0 18880.0 34048.0               0.690   2.246   2.510   2.417
 35136.0 28160.0 18944.0 34048.0               0.738   2.304   2.649   2.520
 35264.0 28160.0 18944.0 34048.0               0.690   2.227   2.591   2.475
 35200.0 28224.0 19008.0 34048.0               0.719   2.324   2.623   2.475
 35200.0 28160.0 19008.0 34112.0               0.690   2.282   2.539   2.462
 35200.0 28160.0 19008.0 34112.0               0.706   2.262   2.549   2.427
 35200.0 28160.0 18944.0 34048.0               1.009   2.385   2.694   2.536
 35200.0 28224.0 18944.0 34048.0               1.092   2.382   2.643   2.536
 35264.0 28160.0 19008.0 34112.0               0.738   2.343   2.623   2.494
 35264.0 28160.0 19008.0 34048.0               0.764   2.359   2.627   2.501
 35328.0 28160.0 18944.0 34048.0               0.783   2.346   2.581   2.465
 35264.0 28160.0 19008.0 34048.0               0.751   2.336   2.636   2.498
 35264.0 28224.0 19008.0 34048.0               0.793   2.324   2.607   2.478
 35264.0 28224.0 18944.0 34048.0               0.719   2.333   2.498   2.443
 35328.0 28224.0 19008.0 34048.0               0.632   2.266   2.588   2.498
 35328.0 28224.0 19008.0 34048.0               0.677   2.324   2.662   2.510
 35200.0 28224.0 19008.0 34048.0               1.057   2.433   2.694   2.562
 35264.0 28224.0 19008.0 34112.0               0.999   2.411   2.694   2.568
 35264.0 28224.0 19072.0 34048.0               1.138   2.427   2.694   2.559
 35264.0 28224.0 19072.0 34048.0               0.622   2.391   2.675   2.507
 35328.0 28224.0 19008.0 34048.0               1.092   2.388   2.646   2.530
 35264.0 28288.0 19008.0 34112.0               1.102   2.414   2.678   2.527
 35264.0 28224.0 19072.0 34112.0               1.154   2.407   2.694   2.523
 35264.0 28224.0 19008.0 34112.0               1.147   2.401   2.685   2.539
 35200.0 28224.0 19072.0 34112.0               1.102   2.375   2.688   2.523
 35200.0 28224.0 19008.0 34048.0               1.015   2.378   2.675   2.530
 35264.0 28288.0 19008.0 34112.0               1.038   2.391   2.668   2.533
 35328.0 28224.0 19008.0 34112.0               0.964   2.388   2.678   2.520
 35328.0 28160.0 18944.0 34112.0               0.976   2.372   2.668   2.517
 35328.0 28160.0 18944.0 34048.0               1.002   2.349   2.662   2.539
 35264.0 28160.0 18944.0 34112.0               0.980   2.398   2.659   2.517
 35264.0 28160.0 18944.0 34048.0               0.947   2.359   2.649   2.523
 35264.0 28160.0 18944.0 34112.0               0.993   2.362   2.665   2.514
 35264.0 28160.0 18944.0 34048.0               1.002   2.378   2.636   2.523
 35328.0 28160.0 19008.0 34112.0               0.970   2.385   2.678   2.517
 35328.0 28160.0 19008.0 34048.0               1.041   2.398   2.681   2.520
 35264.0 28096.0 19008.0 34048.0               1.018   2.388   2.678   2.539
 35328.0 28096.0 19008.0 34048.0               0.964   2.378   2.662   2.527
 35328.0 28032.0 19008.0 34048.0               0.989   2.372   2.672   2.546
 35392.0 28160.0 19072.0 34048.0               0.931   2.391   2.678   2.539
 35328.0 28096.0 19072.0 33984.0               0.999   2.388   2.672   2.546
 35328.0 28096.0 19136.0 33984.0               0.848   2.378   2.659   2.520
 35328.0 28096.0 19072.0 33984.0               1.015   2.369   2.656   2.533
 35328.0 28096.0 19072.0 33984.0               0.941   2.362   2.646   2.514
 35328.0 28160.0 19072.0 34048.0               0.941   2.349   2.656   2.517
 35328.0 28032.0 19072.0 33984.0               0.996   2.378   2.636   2.510
 35328.0 28160.0 19072.0 33984.0               1.031   2.398   2.652   2.536
 35264.0 28160.0 19072.0 33984.0               0.928   2.362   2.659   2.504
 35264.0 28224.0 19072.0 33984.0               1.002   2.391   2.672   2.523
 35264.0 28160.0 19072.0 33920.0               1.047   2.398   2.681   2.533
 35392.0 28160.0 19072.0 33984.0               0.951   2.375   2.656   2.520
 35328.0 28160.0 19008.0 33984.0               0.802   2.356   2.649   2.491
 35264.0 28096.0 19008.0 33984.0               0.835   2.372   2.662   2.510
 35328.0 28160.0 19008.0 33984.0               0.806   2.346   2.633   2.527
 35328.0 28160.0 19072.0 33984.0               0.757   2.336   2.588   2.494
 35328.0 28160.0 19072.0 33984.0               0.970   2.369   2.643   2.514
 35328.0 28160.0 19200.0 33856.0               1.067   2.365   2.681   2.527
 35264.0 28096.0 19136.0 33856.0               0.935   2.385   2.659   2.527
 35328.0 28096.0 19072.0 33856.0               0.880   2.320   2.649   2.523
 35328.0 28096.0 19072.0 33792.0               1.073   2.378   2.678   2.527
 35328.0 28032.0 19136.0 33856.0               1.028   2.365   2.656   2.527
 35328.0 28096.0 19136.0 33856.0               0.802   2.372   2.665   2.510
 35328.0 28096.0 19136.0 33792.0               0.915   2.369   2.668   2.504
 35264.0 28096.0 19136.0 33856.0               0.954   2.362   2.643   2.523
 35328.0 28096.0 19264.0 33856.0               0.909   2.391   2.678   2.536
 35328.0 28096.0 19200.0 33792.0               0.877   2.320   2.672   2.523
 35264.0 28032.0 19264.0 33856.0               0.809   2.349   2.643   2.523
 35328.0 28096.0 19264.0 33856.0               0.625   2.301   2.601   2.443
 35328.0 28096.0 19200.0 33856.0               0.696   2.320   2.636   2.488
 35328.0 28096.0 19200.0 33856.0               0.770   2.327   2.591   2.430
 35328.0 28032.0 19200.0 33792.0               0.828   2.336   2.627   2.488
 35392.0 27968.0 19136.0 33856.0               0.732   2.304   2.659   2.498
 35392.0 27968.0 19200.0 33856.0               0.770   2.317   2.610   2.507
 35392.0 28032.0 19136.0 33856.0               0.922   2.298   2.633   2.485
 35392.0 28032.0 19136.0 33856.0               0.696   2.340   2.633   2.494
 35328.0 28096.0 19136.0 33856.0               0.790   2.353   2.610   2.494
 35456.0 28096.0 19136.0 33920.0               0.793   2.304   2.627   2.388
 35392.0 28096.0 19136.0 33920.0               0.738   2.343   2.630   2.517
 35328.0 28096.0 19136.0 33856.0               0.638   2.278   2.581   2.504
 35328.0 28032.0 19072.0 33856.0               0.748   2.324   2.601   2.459
 35392.0 28096.0 19136.0 33856.0               0.632   2.278   2.610   2.494
 35328.0 28096.0 19136.0 33856.0               0.651   2.295   2.614   2.446
 35392.0 28096.0 19072.0 33792.0               0.664   2.314   2.652   2.530
 35392.0 28160.0 19072.0 33856.0               0.648   2.394   2.668   2.543
 35392.0 28096.0 19200.0 33792.0               1.089   2.375   2.675   2.510
 35392.0 28160.0 19136.0 33792.0               0.902   2.359   2.652   2.514
 35328.0 28160.0 19072.0 33856.0               0.819   2.336   2.656   2.510
 35328.0 28096.0 19136.0 33792.0               1.051   2.394   2.675   2.539
 35264.0 28160.0 19136.0 33856.0               0.941   2.365   2.665   2.533
 35264.0 28160.0 19136.0 33792.0               0.767   2.356   2.662   2.517
 35264.0 28160.0 19136.0 33856.0               0.851   2.375   2.672   2.527
 35264.0 28032.0 19136.0 33856.0               0.822   2.349   2.656   2.520
 35264.0 27968.0 19200.0 33792.0               0.883   2.359   2.643   2.530
 35264.0 27968.0 19200.0 33792.0               0.783   2.365   2.639   2.481
 35264.0 27904.0 19200.0 33792.0               0.725   2.307   2.639   2.501
 35328.0 27840.0 19200.0 33792.0               0.790   2.327   2.607   2.488
 35264.0 27776.0 19200.0 33792.0               0.725   2.336   2.614   2.517
 35264.0 27776.0 19264.0 33728.0               0.802   2.333   2.639   2.498
 35264.0 27776.0 19264.0 33792.0               0.815   2.365   2.652   2.485
 35264.0 27776.0 19136.0 33792.0               0.780   2.359   2.623   2.507
 35264.0 27712.0 19200.0 33792.0               0.828   2.349   2.652   2.517
 35264.0 27712.0 19136.0 33792.0               0.844   2.359   2.636   2.507
 35328.0 27840.0 19072.0 33792.0               0.767   2.349   2.643   2.498
 35264.0 27712.0 19008.0 33792.0               0.754   2.353   2.620   2.491
 35264.0 27776.0 19072.0 33792.0               0.667   2.343   2.633   2.510
 35200.0 27776.0 19136.0 33728.0               0.667   2.324   2.627   2.507
 35200.0 27776.0 19008.0 33792.0               0.722   2.327   2.601   2.510
 35200.0 27904.0 19072.0 33728.0               0.619   2.324   2.591   2.462
 35200.0 27840.0 19136.0 33728.0               0.632   2.314   2.617   2.469
 35200.0 27904.0 19008.0 33728.0               0.638   2.298   2.591   2.488
 35200.0 27904.0 19136.0 33792.0               0.709   2.314   2.601   2.504
 35200.0 27904.0 19136.0 33792.0               0.641   2.336   2.643   2.488
 35200.0 27904.0 19136.0 33792.0               0.802   2.353   2.646   2.514
 35200.0 27904.0 19200.0 33792.0               0.664   2.340   2.620   2.478
 35200.0 27904.0 19136.0 33792.0               0.632   2.340   2.588   2.498
 35136.0 27776.0 19072.0 33792.0               0.648   2.330   2.488   2.494
 35200.0 27840.0 19136.0 33728.0               0.657   2.359   2.662   2.549
 35136.0 27840.0 19200.0 33728.0               0.925   2.394   2.665   2.527
 35136.0 27840.0 19264.0 33728.0               0.822   2.365   2.675   2.514
 35200.0 27840.0 19200.0 33728.0               0.728   2.291   2.562   2.498
 35200.0 27712.0 19264.0 33792.0               0.741   2.327   2.572   2.446
 35136.0 27712.0 19264.0 33728.0               0.670   2.137   2.598   2.481
 35072.0 27712.0 19264.0 33728.0               0.680   2.272   2.594   2.504
 35072.0 27712.0 19264.0 33792.0               0.648   2.311   2.614   2.433
 35136.0 27712.0 19328.0 33728.0               0.709   2.333   2.598   2.501
 35136.0 27712.0 19328.0 33792.0               0.638   2.330   2.604   2.488
 35136.0 27776.0 19328.0 33728.0               0.664   2.330   2.636   2.501
 35200.0 27712.0 19328.0 33792.0               0.651   2.298   2.630   2.488
 35136.0 27712.0 19328.0 33792.0               0.648   2.304   2.620   2.488
 35200.0 27712.0 19264.0 33728.0               0.648   2.295   2.594   2.478
 35136.0 27712.0 19392.0 33664.0               0.651   2.291   2.636   2.510
 35200.0 27776.0 19392.0 33728.0               0.683   2.282   2.610   2.507
 35136.0 27712.0 19392.0 33664.0               0.641   2.307   2.581   2.462
 35136.0 27776.0 19328.0 33664.0               0.648   2.301   2.614   2.501
 35136.0 27712.0 19328.0 33664.0               0.735   2.320   2.620   2.485
 35136.0 27712.0 19392.0 33664.0               0.648   2.333   2.617   2.462
 35136.0 27776.0 19392.0 33728.0               0.986   2.378   2.652   2.498
 35136.0 27712.0 19456.0 33728.0               0.744   2.336   2.585   2.472
 35136.0 27712.0 19456.0 33728.0               0.667   2.298   2.598   2.465
 35136.0 27776.0 19392.0 33728.0               0.674   2.291   2.585   2.481
 35200.0 27840.0 19456.0 33792.0               0.683   2.304   2.610   2.491
 35264.0 27776.0 19392.0 33728.0               0.654   2.324   2.627   2.494
 35264.0 27840.0 19456.0 33664.0               0.664   2.246   2.539   2.417
 35136.0 27840.0 19456.0 33728.0               0.654   2.317   2.601   2.485
 35200.0 27840.0 19456.0 33664.0               0.661   2.320   2.623   2.510
 35200.0 27904.0 19456.0 33728.0               0.645   2.336   2.617   2.520
 35200.0 27904.0 19520.0 33664.0               0.661   2.333   2.604   2.504
 35136.0 27904.0 19584.0 33728.0               0.654   2.365   2.588   2.462
 35136.0 27968.0 19648.0 33728.0               0.835   2.327   2.662   2.507
 35136.0 27904.0 19648.0 33728.0               0.841   2.359   2.591   2.514
 35136.0 27904.0 19648.0 33728.0               0.722   2.375   2.617   2.520
 35200.0 27968.0 19520.0 33728.0               0.645   2.372   2.646   2.488
 35200.0 27904.0 19456.0 33728.0               0.825   2.349   2.646   2.494
 35200.0 27840.0 19520.0 33728.0               0.757   2.336   2.607   2.514
 35200.0 27904.0 19584.0 33728.0               0.654   2.359   2.643   2.520
 35136.0 27904.0 19520.0 33664.0               0.754   2.349   2.636   2.462
 35136.0 27904.0 19584.0 33728.0               0.732   2.353   2.552   2.498
 35136.0 27904.0 19712.0 33728.0               0.654   2.346   2.578   2.472
 35136.0 27840.0 19712.0 33728.0               0.670   2.275   2.652   2.485
 35136.0 27840.0 19712.0 33792.0               0.641   2.336   2.646   2.520
 35136.0 27840.0 19904.0 33792.0               0.674   2.317   2.614   2.517
 35136.0 27840.0 19904.0 33792.0               0.648   2.336   2.591   2.498
 35200.0 27776.0 19840.0 33728.0               0.757   2.327   2.598   2.481
 35200.0 27840.0 19904.0 33728.0               0.732   2.220   2.614   2.494
 35200.0 27840.0 19840.0 33728.0               0.686   2.349   2.575   2.498
 35200.0 27776.0 19840.0 33728.0               0.654   2.327   2.652   2.510
 35200.0 27776.0 19968.0 33728.0               0.922   2.385   2.649   2.478
 35200.0 27776.0 19968.0 33728.0               0.641   2.353   2.627   2.485
 35200.0 27776.0 19968.0 33792.0               0.857   2.336   2.636   2.475
 35200.0 27840.0 19968.0 33792.0               0.654   2.298   2.604   2.472
 35136.0 27840.0 19968.0 33728.0               0.667   2.220   2.562   2.498
 35136.0 27840.0 19968.0 33728.0               0.657   2.217   2.598   2.459
 35136.0 27904.0 19904.0 33792.0               0.667   2.301   2.591   2.485
 35136.0 27904.0 19904.0 33792.0               0.651   2.333   2.636   2.481
 35136.0 27968.0 19776.0 33792.0               0.677   2.262   2.572   2.475
 35136.0 28032.0 19712.0 33856.0               0.664   2.278   2.601   2.475
 35136.0 28032.0 19712.0 33792.0               0.796   2.324   2.594   2.478
 35136.0 28032.0 19776.0 33792.0               0.657   2.336   2.643   2.462
 35200.0 28032.0 19840.0 33856.0               0.654   2.365   2.623   2.481
 35200.0 27968.0 19840.0 33792.0               0.773   2.311   2.643   2.488
 35264.0 28032.0 19968.0 33792.0               0.661   2.362   2.636   2.452
 35264.0 28032.0 19904.0 33856.0               0.790   2.356   2.643   2.514
 35200.0 28032.0 19776.0 33792.0               0.648   2.333   2.633   2.504
 35200.0 28032.0 19776.0 33792.0               0.802   2.365   2.652   2.517
 35264.0 28096.0 19776.0 33792.0               0.680   2.333   2.559   2.433
 35200.0 28096.0 19776.0 33792.0               0.657   2.333   2.591   2.488
 35264.0 28160.0 19712.0 33792.0               0.648   2.266   2.607   2.469
 35200.0 28160.0 19648.0 33792.0               0.670   2.330   2.588   2.514
 35200.0 28160.0 19584.0 33792.0               0.674   2.327   2.627   2.514
 35264.0 28096.0 19520.0 33856.0               0.641   2.272   2.562   2.446
 35264.0 28160.0 19584.0 33792.0               0.686   2.317   2.617   2.507
