 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 36480.0 28928.0 20864.0 33856.0               1.566   2.462   2.691   2.572
 36480.0 28928.0 20736.0 33792.0               1.615   2.469   2.710   2.578
 36480.0 28928.0 20672.0 33856.0               1.618   2.462   2.701   2.562
 36416.0 28928.0 20608.0 33856.0               1.447   2.465   2.717   2.565
 36480.0 28928.0 20416.0 33792.0               1.547   2.452   2.707   2.565
 36480.0 28928.0 20544.0 33856.0               1.553   2.459   2.730   2.549
 36480.0 28928.0 20544.0 33792.0               1.534   2.469   2.710   2.562
 36416.0 28928.0 20544.0 33792.0               1.470   2.462   2.707   2.552
 36544.0 28928.0 20544.0 33792.0               1.453   2.459   2.707   2.565
 36544.0 28928.0 20544.0 33792.0               1.611   2.456   2.704   2.562
 36608.0 28864.0 20480.0 33792.0               1.605   2.469   2.717   2.559
 36480.0 28864.0 20544.0 33792.0               1.598   2.446   2.723   2.562
 36544.0 28864.0 20544.0 33856.0               1.598   2.430   2.704   2.559
 36480.0 28864.0 20416.0 33856.0               1.557   2.452   2.717   2.549
 36480.0 28864.0 20480.0 33792.0               1.495   2.462   2.681   2.572
 36480.0 28928.0 20416.0 33792.0               1.528   2.456   2.714   2.565
 36544.0 28864.0 20480.0 33856.0               1.553   2.459   2.717   2.562
 36480.0 28992.0 20480.0 33856.0               1.489   2.449   2.720   2.565
 36480.0 28928.0 20544.0 33856.0               1.586   2.462   2.694   2.559
 36480.0 28992.0 20544.0 33856.0               1.553   2.456   2.714   2.572
 36480.0 28928.0 20544.0 33856.0               1.515   2.456   2.688   2.562
 36480.0 29056.0 20480.0 33920.0               1.537   2.469   2.707   2.562
 36416.0 28864.0 20544.0 33792.0               1.395   2.462   2.691   2.565
 36416.0 28992.0 20544.0 33792.0               1.505   2.459   2.710   2.559
 36480.0 28928.0 20480.0 33792.0               1.602   2.433   2.717   2.565
 36416.0 28992.0 20480.0 33856.0               1.457   2.459   2.701   2.562
 36416.0 29056.0 20544.0 33856.0               1.582   2.446   2.707   2.556
 36352.0 29056.0 20480.0 33856.0               1.463   2.456   2.710   2.565
 36288.0 29056.0 20608.0 33856.0               1.598   2.452   2.714   2.572
 36352.0 29056.0 20480.0 33792.0               1.540   2.449   2.704   2.552
 36352.0 29056.0 20480.0 33856.0               1.592   2.430   2.720   2.562
 36288.0 29056.0 20480.0 33792.0               1.528   2.462   2.723   2.568
 36224.0 29056.0 20608.0 33856.0               1.511   2.446   2.710   2.562
 36224.0 29120.0 20608.0 33792.0               1.576   2.456   2.730   2.552
 36224.0 29120.0 20608.0 33792.0               1.582   2.462   2.710   2.552
 36224.0 29056.0 20608.0 33856.0               1.608   2.456   2.714   2.559
 36224.0 29056.0 20544.0 33792.0               1.608   2.449   2.707   2.562
 36224.0 29120.0 20608.0 33792.0               1.518   2.446   2.697   2.562
 36160.0 29056.0 20608.0 33856.0               1.576   2.436   2.720   2.549
 36160.0 29056.0 20544.0 33792.0               1.576   2.456   2.697   2.565
 36160.0 29120.0 20544.0 33792.0               1.463   2.459   2.714   2.568
 36160.0 29120.0 20544.0 33856.0               1.605   2.452   2.710   2.572
 36224.0 29056.0 20672.0 33792.0               1.486   2.459   2.717   2.543
 36288.0 29120.0 20608.0 33792.0               1.608   2.443   2.717   2.565
 36224.0 29120.0 20608.0 33856.0               1.602   2.427   2.726   2.546
 36224.0 29184.0 20608.0 33792.0               1.605   2.452   2.726   2.565
 36224.0 29184.0 20544.0 33856.0               1.473   2.443   2.710   2.568
 36160.0 29120.0 20480.0 33856.0               1.586   2.462   2.733   2.552
 36160.0 29184.0 20544.0 33856.0               1.592   2.462   2.697   2.562
 36096.0 29120.0 20672.0 33856.0               1.576   2.456   2.710   2.565
 36096.0 29120.0 20672.0 33856.0               1.595   2.456   2.714   2.559
 36096.0 29184.0 20608.0 33856.0               1.563   2.433   2.717   2.559
 36032.0 29184.0 20544.0 33856.0               1.557   2.456   2.717   2.552
 36032.0 29248.0 20544.0 33920.0               1.579   2.440   2.701   2.559
 35968.0 29248.0 20544.0 33920.0               1.521   2.446   2.726   2.536
 36032.0 29184.0 20672.0 33856.0               1.589   2.433   2.720   2.546
 35968.0 29184.0 20608.0 33920.0               1.518   2.423   2.694   2.556
 35968.0 29184.0 20672.0 33856.0               1.534   2.449   2.701   2.543
 35904.0 29120.0 20672.0 33856.0               1.544   2.459   2.694   2.543
 35904.0 29184.0 20672.0 33920.0               1.621   2.446   2.717   2.552
 35968.0 29184.0 20672.0 33920.0               1.592   2.433   2.704   2.549
 35968.0 29184.0 20736.0 33920.0               1.508   2.449   2.691   2.552
 35904.0 29248.0 20672.0 33920.0               1.553   2.449   2.710   2.562
 35904.0 29248.0 20672.0 33920.0               1.569   2.456   2.720   2.572
 35968.0 29184.0 20608.0 33920.0               1.547   2.446   2.707   2.565
 35904.0 29184.0 20544.0 33856.0               1.560   2.456   2.720   2.568
 35968.0 29248.0 20544.0 33920.0               1.544   2.440   2.714   2.552
 35968.0 29184.0 20608.0 33856.0               1.579   2.443   2.717   2.565
 36032.0 29248.0 20608.0 33856.0               1.569   2.456   2.707   2.556
 35968.0 29248.0 20672.0 33920.0               1.557   2.446   2.720   2.568
 36032.0 29184.0 20672.0 33856.0               1.557   2.456   2.723   2.559
 35968.0 29248.0 20736.0 33920.0               1.573   2.433   2.714   2.552
 35968.0 29184.0 20672.0 33856.0               1.569   2.452   2.717   2.565
 36032.0 29184.0 20608.0 33856.0               1.553   2.414   2.714   2.565
 35968.0 29248.0 20672.0 33856.0               1.582   2.433   2.714   2.556
 35968.0 29248.0 20544.0 33856.0               1.579   2.465   2.730   2.562
 36032.0 29248.0 20544.0 33920.0               1.569   2.443   2.726   2.562
 35968.0 29248.0 20544.0 33856.0               1.524   2.430   2.707   2.572
 35968.0 29248.0 20544.0 33920.0               1.563   2.456   2.720   2.568
 36032.0 29248.0 20544.0 33920.0               1.576   2.469   2.694   2.559
 36032.0 29248.0 20544.0 33920.0               1.598   2.452   2.720   2.565
 36032.0 29248.0 20544.0 33920.0               1.573   2.459   2.720   2.562
 36032.0 29248.0 20672.0 33920.0               1.553   2.446   2.720   2.562
 36032.0 29312.0 20736.0 33984.0               1.586   2.420   2.710   2.562
 36032.0 29248.0 20736.0 33984.0               1.621   2.462   2.710   2.565
 36032.0 29312.0 20864.0 33920.0               1.602   2.430   2.717   2.556
 36032.0 29312.0 20800.0 33920.0               1.476   2.456   2.717   2.578
 36032.0 29312.0 20928.0 33984.0               1.595   2.452   2.707   2.562
 36032.0 29248.0 20864.0 33920.0               1.621   2.462   2.710   2.562
 36032.0 29248.0 20928.0 33984.0               1.579   2.411   2.717   2.552
 35968.0 29248.0 20800.0 33920.0               1.605   2.449   2.730   2.565
 35904.0 29248.0 20800.0 33920.0               1.573   2.462   2.720   2.572
 35968.0 29248.0 20864.0 33920.0               1.637   2.456   2.720   2.562
 35968.0 29312.0 20928.0 33920.0               1.544   2.459   2.710   2.562
 35968.0 29248.0 20864.0 33984.0               1.582   2.449   2.707   2.552
 35904.0 29312.0 20928.0 33984.0               1.602   2.452   2.720   2.559
 35968.0 29312.0 20928.0 33920.0               1.569   2.465   2.714   2.562
 35968.0 29312.0 20800.0 33984.0               1.566   2.452   2.704   2.559
 36032.0 29312.0 20864.0 33920.0               1.618   2.443   2.723   2.549
 35904.0 29376.0 20992.0 33984.0               1.611   2.469   2.720   2.572
 36032.0 29376.0 20928.0 33920.0               1.615   2.446   2.720   2.562
 36032.0 29376.0 20928.0 33920.0               1.602   2.433   2.714   2.565
 36032.0 29376.0 21056.0 33984.0               1.595   2.443   2.723   2.565
 36032.0 29376.0 20928.0 33984.0               1.631   2.452   2.720   2.562
 36032.0 29376.0 21056.0 33984.0               1.540   2.446   2.717   2.562
 36032.0 29376.0 20928.0 33920.0               1.544   2.449   2.720   2.568
 36096.0 29376.0 20992.0 33920.0               1.544   2.440   2.710   2.562
 36032.0 29376.0 20928.0 33920.0               1.631   2.462   2.714   2.562
 35968.0 29376.0 20928.0 33984.0               1.566   2.452   2.720   2.559
 35904.0 29312.0 20864.0 33920.0               1.566   2.456   2.720   2.565
 35904.0 29312.0 20992.0 33984.0               1.589   2.459   2.707   2.562
 35904.0 29376.0 20992.0 33920.0               1.547   2.465   2.730   2.568
 35904.0 29312.0 20864.0 33920.0               1.576   2.449   2.717   2.572
 35904.0 29312.0 20800.0 33920.0               1.566   2.430   2.717   2.556
 35904.0 29312.0 20800.0 33920.0               1.605   2.456   2.717   2.565
 35904.0 29376.0 20864.0 33920.0               1.595   2.469   2.720   2.559
 35904.0 29312.0 20800.0 33920.0               1.602   2.446   2.726   2.562
 35904.0 29376.0 20800.0 33920.0               1.621   2.459   2.710   2.572
 35904.0 29312.0 20736.0 33920.0               1.605   2.449   2.717   2.572
 35840.0 29312.0 20800.0 33920.0               1.611   2.469   2.704   2.556
 35840.0 29312.0 20800.0 33920.0               1.573   2.436   2.714   2.556
 35840.0 29312.0 20800.0 33856.0               1.563   2.427   2.704   2.559
 35840.0 29312.0 20864.0 33920.0               1.595   2.462   2.720   2.572
 35840.0 29312.0 20864.0 33920.0               1.560   2.456   2.710   2.559
 35840.0 29376.0 20800.0 33984.0               1.602   2.465   2.720   2.572
 35904.0 29376.0 20800.0 33856.0               1.573   2.430   2.710   2.565
 35904.0 29312.0 20800.0 33920.0               1.592   2.462   2.707   2.568
 35840.0 29312.0 20864.0 33920.0               1.528   2.452   2.726   2.556
 35904.0 29312.0 20800.0 33984.0               1.573   2.446   2.717   2.543
 35840.0 29248.0 20864.0 33920.0               1.592   2.459   2.723   2.565
 35904.0 29248.0 20864.0 33984.0               1.547   2.469   2.714   2.572
 35968.0 29248.0 20928.0 33984.0               1.547   2.423   2.723   2.562
 35968.0 29248.0 20928.0 33920.0               1.595   2.449   2.714   2.562
 36032.0 29184.0 20992.0 33984.0               1.547   2.456   2.726   2.559
 35968.0 29248.0 20992.0 33984.0               1.592   2.469   2.730   2.562
 35968.0 29248.0 20928.0 33984.0               1.540   2.452   2.720   2.552
 35904.0 29248.0 21056.0 33984.0               1.573   2.449   2.723   2.568
 35904.0 29248.0 21056.0 34048.0               1.553   2.446   2.714   2.565
 35968.0 29248.0 21056.0 34048.0               1.550   2.440   2.726   2.562
 35968.0 29248.0 21056.0 33984.0               1.560   2.459   2.714   2.578
 35968.0 29248.0 21056.0 33984.0               1.624   2.446   2.720   2.556
 35968.0 29248.0 21056.0 33984.0               1.602   2.456   2.714   2.572
 36032.0 29312.0 21056.0 33984.0               1.569   2.469   2.704   2.552
 36032.0 29248.0 21056.0 34048.0               1.592   2.443   2.720   2.562
 36096.0 29248.0 21056.0 34048.0               1.557   2.452   2.723   2.559
 35968.0 29312.0 21056.0 34048.0               1.611   2.452   2.720   2.568
 36032.0 29248.0 21120.0 33984.0               1.557   2.462   2.723   2.552
 36032.0 29248.0 21184.0 33984.0               1.592   2.462   2.704   2.568
 36096.0 29248.0 21120.0 34048.0               1.602   2.462   2.717   2.565
 36032.0 29248.0 21184.0 33984.0               1.569   2.472   2.707   2.578
 36032.0 29248.0 21184.0 34048.0               1.589   2.452   2.717   2.565
 36032.0 29184.0 21120.0 33984.0               1.566   2.469   2.720   2.562
 35904.0 29184.0 21120.0 34048.0               1.547   2.449   2.710   2.556
 36032.0 29184.0 21056.0 33984.0               1.598   2.462   2.707   2.565
 36032.0 29184.0 21120.0 34048.0               1.605   2.465   2.714   2.568
 36096.0 29184.0 21120.0 33984.0               1.547   2.462   2.717   2.556
 36032.0 29248.0 21120.0 34048.0               1.573   2.452   2.707   2.556
 36096.0 29184.0 21120.0 33984.0               1.560   2.449   2.726   2.565
 36096.0 29184.0 21120.0 33984.0               1.524   2.452   2.717   2.565
 36096.0 29184.0 21120.0 33984.0               1.544   2.462   2.717   2.559
 36032.0 29184.0 21056.0 34048.0               1.553   2.449   2.720   2.559
 36032.0 29184.0 20992.0 34048.0               1.544   2.452   2.717   2.556
 36032.0 29184.0 20992.0 34048.0               1.566   2.465   2.717   2.562
 36096.0 29184.0 20992.0 33984.0               1.621   2.404   2.710   2.556
 36032.0 29248.0 20928.0 33984.0               1.611   2.459   2.726   2.572
 35968.0 29184.0 20928.0 34048.0               1.560   2.433   2.723   2.536
 35968.0 29184.0 20800.0 33984.0               1.608   2.462   2.720   2.565
 36032.0 29184.0 20864.0 33984.0               1.573   2.465   2.720   2.559
 35968.0 29184.0 20800.0 34048.0               1.573   2.456   2.720   2.568
 35968.0 29184.0 20928.0 34048.0               1.579   2.456   2.710   2.556
 36032.0 29184.0 20928.0 33920.0               1.586   2.440   2.714   2.565
 35968.0 29120.0 20928.0 33984.0               1.602   2.465   2.730   2.565
 35968.0 29120.0 20864.0 34048.0               1.595   2.449   2.717   2.568
 35968.0 29184.0 20864.0 33984.0               1.598   2.446   2.714   2.556
 36032.0 29120.0 20928.0 33984.0               1.576   2.456   2.733   2.556
 36160.0 29120.0 20864.0 33984.0               1.608   2.465   2.717   2.556
 36032.0 29120.0 20736.0 33920.0               1.566   2.465   2.730   2.572
 36096.0 29120.0 20736.0 33984.0               1.586   2.452   2.720   2.556
 36096.0 29120.0 20736.0 33920.0               1.534   2.436   2.714   2.562
 36032.0 29184.0 20736.0 33984.0               1.592   2.452   2.717   2.562
 36096.0 29248.0 20800.0 33984.0               1.602   2.449   2.710   2.565
 36096.0 29248.0 20736.0 33984.0               1.582   2.446   2.714   2.565
 36096.0 29184.0 20736.0 34048.0               1.563   2.452   2.720   2.556
 36032.0 29184.0 20800.0 34048.0               1.592   2.465   2.717   2.556
 36160.0 29120.0 20800.0 33984.0               1.595   2.449   2.730   2.565
 36096.0 29184.0 20864.0 33984.0               1.605   2.452   2.733   2.562
 36096.0 29184.0 20736.0 33984.0               1.618   2.459   2.720   2.562
 36160.0 29120.0 20672.0 33984.0               1.573   2.472   2.726   2.568
 36096.0 29184.0 20800.0 33984.0               1.615   2.469   2.714   2.556
 36096.0 29184.0 20736.0 33984.0               1.615   2.462   2.720   2.559
 36032.0 29184.0 20672.0 33920.0               1.598   2.462   2.717   2.556
 36032.0 29120.0 20608.0 33984.0               1.579   2.449   2.720   2.568
 36032.0 29120.0 20544.0 33984.0               1.486   2.427   2.720   2.562
 36160.0 29120.0 20608.0 33920.0               1.573   2.452   2.723   2.578
 36096.0 29056.0 20480.0 33920.0               1.563   2.469   2.723   2.562
 36096.0 29120.0 20416.0 34048.0               1.598   2.449   2.717   2.552
 36096.0 29120.0 20416.0 33984.0               1.627   2.462   2.717   2.565
 36160.0 29056.0 20480.0 33920.0               1.560   2.462   2.714   2.556
 36160.0 29056.0 20480.0 33984.0               1.579   2.449   2.710   2.562
 36224.0 28992.0 20480.0 33984.0               1.576   2.443   2.717   2.533
 36224.0 29056.0 20544.0 33984.0               1.582   2.462   2.717   2.568
 36224.0 29056.0 20544.0 33920.0               1.557   2.452   2.733   2.572
 36224.0 28992.0 20480.0 33984.0               1.524   2.430   2.714   2.565
 36224.0 28992.0 20480.0 33920.0               1.615   2.462   2.717   2.572
 36224.0 29056.0 20480.0 33984.0               1.624   2.462   2.714   2.556
 36224.0 28992.0 20352.0 33984.0               1.605   2.411   2.720   2.559
 36224.0 29056.0 20480.0 34048.0               1.582   2.452   2.720   2.565
 36288.0 28992.0 20416.0 34048.0               1.589   2.462   2.723   2.562
 36288.0 28992.0 20416.0 33984.0               1.611   2.462   2.726   2.562
 36288.0 28992.0 20352.0 33984.0               1.592   2.459   2.733   2.568
 36288.0 28928.0 20352.0 34048.0               1.569   2.456   2.723   2.562
 36288.0 28992.0 20352.0 34112.0               1.582   2.459   2.714   2.556
 36288.0 28992.0 20224.0 34048.0               1.602   2.456   2.710   2.556
 36288.0 28928.0 20224.0 34112.0               1.576   2.449   2.726   2.565
 36288.0 28992.0 20288.0 34112.0               1.573   2.456   2.710   2.565
 36288.0 28928.0 20352.0 34048.0               1.457   2.469   2.733   2.568
 36288.0 28864.0 20288.0 34048.0               1.589   2.423   2.733   2.552
 36352.0 28928.0 20224.0 34112.0               1.595   2.456   2.723   2.562
 36288.0 28992.0 20160.0 34048.0               1.579   2.443   2.720   2.552
 36288.0 28928.0 20224.0 34048.0               1.540   2.462   2.723   2.565
 36352.0 28928.0 19968.0 34048.0               1.579   2.465   2.717   2.565
 36352.0 28928.0 19648.0 34112.0               1.550   2.462   2.720   2.572
 36352.0 28928.0 19520.0 34112.0               1.608   2.465   2.717   2.556
 36352.0 28928.0 19456.0 34176.0               1.618   2.452   2.726   2.562
 36352.0 28992.0 19392.0 34176.0               1.531   2.404   2.717   2.572
 36352.0 28928.0 19392.0 34176.0               1.602   2.462   2.720   2.546
 36352.0 28928.0 19392.0 34176.0               1.560   2.456   2.720   2.568
 36288.0 28928.0 19264.0 34176.0               1.611   2.465   2.720   2.568
 36224.0 28928.0 19200.0 34176.0               1.566   2.446   2.710   2.572
 36288.0 28928.0 19264.0 34176.0               1.595   2.459   2.730   2.565
 36288.0 28928.0 19328.0 34112.0               1.624   2.449   2.710   2.562
 36288.0 28928.0 19392.0 34240.0               1.576   2.436   2.723   2.556
 36288.0 28928.0 19264.0 34176.0               1.569   2.433   2.720   2.556
 36224.0 28928.0 19072.0 34176.0               1.621   2.423   2.717   2.578
 36288.0 28928.0 18816.0 34176.0               1.602   2.452   2.726   2.562
 36288.0 28992.0 19008.0 34112.0               1.605   2.462   2.726   2.572
 36288.0 28992.0 18880.0 34112.0               1.611   2.456   2.707   2.568
 36352.0 28928.0 19200.0 34176.0               1.621   2.452   2.720   2.565
 36352.0 28992.0 18944.0 34176.0               1.563   2.440   2.704   2.552
 36352.0 28992.0 18944.0 34112.0               1.602   2.449   2.717   2.568
 36288.0 28992.0 18944.0 34112.0               1.595   2.469   2.714   2.559
 36352.0 28992.0 18944.0 34048.0               1.605   2.420   2.714   2.562
 36288.0 28992.0 18752.0 34048.0               1.547   2.452   2.720   2.565
 36288.0 29056.0 18560.0 34112.0               1.615   2.452   2.714   2.572
 36224.0 29056.0 18688.0 34048.0               1.560   2.462   2.704   2.565
 36288.0 28992.0 18880.0 34048.0               1.579   2.469   2.720   2.559
 36288.0 29056.0 18880.0 34048.0               1.540   2.459   2.726   2.562
 36288.0 29056.0 18880.0 34176.0               1.598   2.462   2.704   2.556
 36288.0 29120.0 18688.0 34176.0               1.576   2.452   2.714   2.565
 36352.0 29120.0 18624.0 34112.0               1.605   2.465   2.720   2.552
 36288.0 29184.0 18688.0 34112.0               1.582   2.459   2.720   2.568
 36288.0 29120.0 18816.0 34176.0               1.502   2.472   2.714   2.562
 36288.0 29120.0 18880.0 34176.0               1.611   2.452   2.714   2.565
 36224.0 29248.0 18944.0 34176.0               1.582   2.449   2.707   2.559
 36288.0 29184.0 18944.0 34240.0               1.586   2.456   2.726   2.575
 36288.0 29184.0 19008.0 34176.0               1.557   2.452   2.720   2.552
 36224.0 29184.0 19072.0 34240.0               1.569   2.469   2.720   2.552
 36160.0 29248.0 19136.0 34240.0               1.540   2.462   2.723   2.568
 36288.0 29248.0 19136.0 34240.0               1.598   2.469   2.710   2.565
 36160.0 29248.0 19200.0 34176.0               1.592   2.449   2.717   2.562
 36096.0 29184.0 19200.0 34176.0               1.576   2.456   2.726   2.556
 36160.0 29184.0 19200.0 34112.0               1.592   2.433   2.714   2.568
 36160.0 29184.0 19200.0 34112.0               1.618   2.449   2.710   2.556
 36160.0 29184.0 19264.0 34112.0               1.579   2.462   2.720   2.565
 36160.0 29184.0 19328.0 34176.0               1.566   2.462   2.726   2.565
 36160.0 29184.0 19328.0 34112.0               1.550   2.446   2.717   2.562
 36224.0 29248.0 19392.0 34176.0               1.615   2.452   2.726   2.565
 36160.0 29184.0 19520.0 34112.0               1.615   2.456   2.710   2.565
 36224.0 29184.0 19584.0 34176.0               1.573   2.456   2.720   2.556
 36160.0 29120.0 19712.0 34112.0               1.569   2.452   2.714   2.565
 36160.0 29184.0 19712.0 34176.0               1.592   2.440   2.723   2.575
 36160.0 29184.0 19712.0 34176.0               1.495   2.446   2.710   2.568
 36160.0 29120.0 19712.0 34176.0               1.589   2.456   2.736   2.562
 36224.0 29184.0 19712.0 34240.0               1.563   2.452   2.717   2.559
 36224.0 29184.0 19840.0 34176.0               1.595   2.452   2.710   2.565
 36288.0 29184.0 19840.0 34304.0               1.595   2.465   2.723   2.575
 36224.0 29120.0 19840.0 34240.0               1.579   2.452   2.714   2.549
 36352.0 29184.0 19776.0 34304.0               1.557   2.452   2.714   2.556
 36288.0 29184.0 19776.0 34304.0               1.437   2.456   2.723   2.575
 36288.0 29248.0 19776.0 34240.0               1.544   2.449   2.714   2.581
 36352.0 29248.0 19840.0 34240.0               1.573   2.452   2.730   2.568
 36352.0 29184.0 19776.0 34240.0               1.550   2.459   2.710   2.556
 36288.0 29184.0 19840.0 34304.0               1.560   2.462   2.726   2.565
 36352.0 29184.0 19776.0 34304.0               1.524   2.456   2.714   2.552
 36352.0 29248.0 19840.0 34304.0               1.589   2.449   2.720   2.552
 36416.0 29184.0 19840.0 34240.0               1.405   2.449   2.714   2.559
 36352.0 29184.0 19840.0 34240.0               1.537   2.449   2.710   2.552
 36352.0 29184.0 19840.0 34304.0               1.598   2.459   2.710   2.559
 36288.0 29184.0 19776.0 34240.0               1.605   2.401   2.714   2.565
 36288.0 29184.0 19776.0 34240.0               1.576   2.446   2.707   2.572
 36288.0 29184.0 19840.0 34240.0               1.460   2.446   2.710   2.562
 36352.0 29184.0 19840.0 34176.0               1.573   2.456   2.714   2.568
 36416.0 29184.0 19840.0 34240.0               1.563   2.446   2.720   2.572
 36352.0 29184.0 19904.0 34240.0               1.579   2.446   2.717   2.556
 36288.0 29184.0 19968.0 34240.0               1.560   2.462   2.726   2.559
 36352.0 29184.0 20032.0 34176.0               1.408   2.456   2.720   2.565
 36352.0 29184.0 20032.0 34176.0               1.627   2.449   2.710   2.572
 36352.0 29184.0 20096.0 34112.0               1.544   2.469   2.720   2.568
 36352.0 29248.0 20096.0 34176.0               1.586   2.452   2.701   2.552
 36352.0 29248.0 20096.0 34176.0               1.598   2.446   2.714   2.559
 36352.0 29184.0 20032.0 34176.0               1.605   2.452   2.714   2.562
 36288.0 29248.0 20032.0 34240.0               1.579   2.452   2.720   2.565
 36288.0 29248.0 20032.0 34240.0               1.608   2.452   2.707   2.559
 36352.0 29184.0 20032.0 34176.0               1.592   2.456   2.723   2.578
 36352.0 29184.0 20160.0 34112.0               1.608   2.449   2.717   2.559
 36352.0 29248.0 20032.0 34112.0               1.598   2.452   2.723   2.565
 36288.0 29184.0 20032.0 34176.0               1.598   2.469   2.730   2.572
 36288.0 29248.0 20032.0 34112.0               1.540   2.459   2.717   2.559
 36288.0 29248.0 20032.0 34112.0               1.573   2.449   2.717   2.559
 36224.0 29248.0 19968.0 34112.0               1.608   2.449   2.733   2.565
 36224.0 29184.0 19968.0 34112.0               1.569   2.462   2.717   2.562
 36288.0 29248.0 19840.0 34112.0               1.611   2.452   2.707   2.568
 36288.0 29248.0 19776.0 34112.0               1.550   2.469   2.720   2.565
 36288.0 29312.0 19776.0 34112.0               1.598   2.452   2.717   2.562
 36288.0 29248.0 19904.0 34048.0               1.560   2.462   2.710   2.565
 36288.0 29248.0 19904.0 34112.0               1.563   2.417   2.710   2.565
 36288.0 29248.0 20032.0 34112.0               1.589   2.459   2.723   2.552
 36288.0 29184.0 19904.0 34112.0               1.579   2.446   2.720   2.552
 36288.0 29120.0 19904.0 34112.0               1.595   2.446   2.730   2.572
 36288.0 29184.0 19904.0 34048.0               1.615   2.459   2.720   2.543
 36288.0 29184.0 19776.0 34112.0               1.586   2.452   2.723   2.565
 36352.0 29184.0 19776.0 34048.0               1.595   2.452   2.714   2.559
 36352.0 29184.0 19776.0 34112.0               1.634   2.452   2.717   2.565
 36288.0 29184.0 19840.0 34112.0               1.579   2.469   2.736   2.568
 36288.0 29248.0 19840.0 34112.0               1.566   2.449   2.730   2.552
 36352.0 29248.0 19712.0 34048.0               1.505   2.459   2.726   2.575
 36352.0 29248.0 19712.0 34112.0               1.592   2.459   2.723   2.565
 36352.0 29248.0 19776.0 34112.0               1.602   2.452   2.717   2.559
 36288.0 29312.0 19776.0 34112.0               1.631   2.459   2.730   2.533
 36288.0 29248.0 19712.0 34112.0               1.615   2.459   2.720   2.572
 36352.0 29248.0 19776.0 34176.0               1.573   2.459   2.714   2.572
 36352.0 29248.0 19840.0 34048.0               1.631   2.459   2.714   2.575
 36352.0 29248.0 19904.0 34048.0               1.598   2.465   2.720   2.572
 36352.0 29184.0 19840.0 34112.0               1.618   2.462   2.717   2.568
 36352.0 29248.0 19840.0 34112.0               1.602   2.449   2.681   2.562
 36352.0 29248.0 19776.0 34112.0               1.592   2.401   2.717   2.556
 36352.0 29248.0 19776.0 34112.0               1.573   2.469   2.704   2.575
 36352.0 29184.0 19648.0 34176.0               1.621   2.456   2.707   2.559
 36352.0 29248.0 19584.0 34176.0               1.595   2.452   2.714   2.539
 36352.0 29248.0 19584.0 34176.0               1.624   2.452   2.720   2.559
 36352.0 29248.0 19648.0 34176.0               1.582   2.433   2.714   2.568
 36352.0 29312.0 19648.0 34176.0               1.553   2.465   2.717   2.562
 36352.0 29248.0 19648.0 34176.0               1.611   2.427   2.710   2.568
 36352.0 29248.0 19712.0 34176.0               1.531   2.459   2.723   2.549
 36352.0 29248.0 19648.0 34176.0               1.521   2.459   2.717   2.565
 36352.0 29248.0 19712.0 34176.0               1.602   2.436   2.710   2.556
 36352.0 29248.0 19648.0 34176.0               1.547   2.417   2.726   2.572
 36416.0 29248.0 19712.0 34176.0               1.615   2.459   2.710   2.559
 36416.0 29248.0 19712.0 34176.0               1.582   2.443   2.723   2.565
 36416.0 29248.0 19776.0 34112.0               1.573   2.423   2.707   2.556
 36416.0 29248.0 19776.0 34176.0               1.560   2.449   2.733   2.552
 36416.0 29248.0 19776.0 34176.0               1.605   2.456   2.714   2.556
 36416.0 29248.0 19776.0 34176.0               1.611   2.443   2.701   2.559
 36416.0 29248.0 19776.0 34176.0               1.586   2.446   2.733   2.559
 36416.0 29248.0 19776.0 34176.0               1.560   2.469   2.723   2.546
 36416.0 29248.0 19776.0 34112.0               1.553   2.456   2.733   2.575
 36416.0 29248.0 19776.0 34176.0               1.631   2.411   2.730   2.562
 36416.0 29184.0 19712.0 34112.0               1.534   2.449   2.717   2.562
 36352.0 29312.0 19776.0 34176.0               1.434   2.465   2.717   2.562
 36352.0 29248.0 19776.0 34176.0               1.576   2.452   2.717   2.559
 36288.0 29312.0 19712.0 34176.0               1.592   2.427   2.720   2.568
 36352.0 29248.0 19840.0 34176.0               1.431   2.465   2.717   2.565
 36288.0 29312.0 19776.0 34176.0               1.408   2.446   2.694   2.565
 36288.0 29312.0 19712.0 34176.0               1.611   2.456   2.717   2.565
 36352.0 29248.0 19328.0 34176.0               1.360   2.459   2.720   2.559
 36288.0 29248.0 19328.0 34240.0               1.447   2.433   2.720   2.556
 36352.0 29248.0 19328.0 34240.0               1.395   2.433   2.701   2.568
 36416.0 29248.0 19392.0 34240.0               1.605   2.446   2.720   2.565
 36416.0 29312.0 19456.0 34240.0               1.579   2.465   2.704   2.562
 36352.0 29248.0 19520.0 34240.0               1.528   2.449   2.717   2.572
 36352.0 29248.0 19392.0 34176.0               1.627   2.449   2.726   2.549
 36352.0 29312.0 19392.0 34176.0               1.412   2.446   2.717   2.562
 36288.0 29312.0 19392.0 34240.0               1.576   2.449   2.685   2.552
 36352.0 29184.0 19328.0 34176.0               1.415   2.459   2.707   2.572
 36288.0 29184.0 19392.0 34240.0               1.447   2.456   2.726   2.575
 36352.0 29248.0 19392.0 34240.0               1.550   2.440   2.726   2.565
 36352.0 29248.0 19328.0 34176.0               1.579   2.462   2.730   2.559
