 TopoDir BaixDir TopoEsq TopoDir             TrasDir TrasEsq FrenDir FrenEsq
 34112.0 20608.0 19520.0 34624.0               0.632   2.317   2.543   2.475
 34048.0 20608.0 19520.0 34624.0               0.699   2.343   2.562   2.491
 34176.0 20672.0 19584.0 34560.0               0.960   2.365   2.627   2.536
 34176.0 20672.0 19328.0 34688.0               0.964   2.391   2.630   2.539
 34176.0 20672.0 19456.0 34624.0               0.954   2.398   2.643   2.530
 34240.0 20608.0 19456.0 34688.0               0.670   2.336   2.594   2.494
 34176.0 20672.0 19520.0 34752.0               0.680   2.327   2.578   2.510
 34176.0 20672.0 19392.0 34688.0               0.648   2.291   2.546   2.478
 34112.0 20672.0 19264.0 34752.0               0.680   2.272   2.620   2.523
 34176.0 20608.0 19328.0 34752.0               0.831   2.369   2.610   2.549
 34112.0 20672.0 19328.0 34688.0               0.770   2.359   2.614   2.504
 34112.0 20672.0 19264.0 34816.0               0.635   2.349   2.594   2.501
 34176.0 20736.0 19072.0 34688.0               0.638   2.327   2.591   2.472
 34048.0 20672.0 19072.0 34688.0               0.667   2.295   2.627   2.536
 34112.0 20672.0 19072.0 34688.0               0.886   2.414   2.659   2.549
 34112.0 20608.0 19136.0 34624.0               1.028   2.417   2.656   2.549
 34112.0 20672.0 19072.0 34688.0               1.012   2.420   2.649   2.556
 34112.0 20672.0 19136.0 34688.0               0.931   2.404   2.646   2.543
 34240.0 20672.0 19200.0 34624.0               1.022   2.404   2.639   2.539
 34240.0 20736.0 19136.0 34624.0               1.038   2.385   2.652   2.546
 34112.0 20672.0 19200.0 34688.0               0.951   2.394   2.636   2.507
 34176.0 20672.0 19200.0 34624.0               0.831   2.365   2.610   2.533
 34240.0 20672.0 19136.0 34624.0               0.786   2.362   2.630   2.501
 34240.0 20736.0 19264.0 34688.0               0.880   2.388   2.627   2.478
 34240.0 20736.0 19136.0 34688.0               0.732   2.365   2.607   2.498
 34176.0 20736.0 19136.0 34752.0               0.645   2.324   2.591   2.449
 34240.0 20736.0 19136.0 34688.0               0.677   2.256   2.536   2.398
 34176.0 20672.0 19200.0 34624.0               0.693   2.336   2.565   2.469
 34176.0 20672.0 19136.0 34624.0               0.989   2.394   2.565   2.494
 34240.0 20672.0 19136.0 34560.0               0.909   2.382   2.581   2.504
 34176.0 20672.0 19136.0 34624.0               0.641   2.340   2.565   2.488
 34240.0 20736.0 19200.0 34624.0               0.657   2.346   2.646   2.501
 34240.0 20736.0 19264.0 34624.0               0.651   2.372   2.588   2.514
 34240.0 20736.0 19200.0 34688.0               1.109   2.394   2.607   2.510
 34304.0 20736.0 19264.0 34560.0               0.693   2.314   2.559   2.481
 34240.0 20736.0 19328.0 34624.0               1.044   2.411   2.649   2.543
 34304.0 20736.0 19392.0 34624.0               0.831   2.359   2.614   2.498
 34368.0 20736.0 19328.0 34624.0               0.725   2.362   2.617   2.494
 34240.0 20736.0 19328.0 34496.0               0.632   2.404   2.652   2.536
 34368.0 20736.0 19392.0 34560.0               0.773   2.365   2.568   2.488
 34368.0 20736.0 19456.0 34624.0               0.641   2.336   2.581   2.475
 34368.0 20736.0 19328.0 34560.0               0.812   2.353   2.607   2.491
 34560.0 20672.0 19392.0 34688.0               0.661   2.314   2.562   2.433
 34368.0 19584.0 19392.0 34624.0               0.686   2.272   2.501   2.423
 34432.0 19456.0 19520.0 34624.0               0.728   2.246   2.498   2.420
 34304.0 19072.0 19584.0 34496.0               0.725   2.259   2.539   2.433
 34432.0 18880.0 19392.0 34368.0               0.712   2.262   2.549   2.452
 34304.0 19008.0 19456.0 34432.0               0.719   2.275   2.549   2.572
 34240.0 18496.0 19072.0 34368.0               1.383   2.443   2.704   2.588
 34176.0 18368.0 18944.0 34432.0               1.112   2.440   2.672   2.539
 34176.0 18240.0 18880.0 34688.0               0.996   2.407   2.656   2.510
 34176.0 18048.0 18944.0 34624.0               0.699   2.375   2.607   2.517
 34176.0 17920.0 18880.0 34496.0               0.645   2.330   2.601   2.494
 34048.0 17792.0 18752.0 34560.0               0.670   2.256   2.559   2.469
 33984.0 17984.0 18560.0 34560.0               0.754   2.369   2.591   2.520
 33984.0 18112.0 18432.0 34624.0               0.645   2.369   2.649   2.543
 33984.0 18112.0 18432.0 34560.0               0.641   2.320   2.598   2.472
 33856.0 18048.0 18752.0 34560.0               0.667   2.291   2.581   2.459
 33664.0 18112.0 18560.0 34560.0               0.693   2.266   2.523   2.423
 33728.0 18176.0 18688.0 34624.0               0.686   2.301   2.568   2.459
 33728.0 18176.0 18816.0 34624.0               0.703   2.272   2.552   2.449
 33664.0 18176.0 18944.0 34560.0               1.063   2.423   2.681   2.556
 33792.0 18240.0 19136.0 34624.0               0.783   2.385   2.620   2.517
 33856.0 18240.0 18880.0 34624.0               0.651   2.314   2.575   2.491
 33856.0 18304.0 18880.0 34560.0               0.690   2.259   2.523   2.443
 33856.0 18240.0 18752.0 34624.0               1.073   2.433   2.630   2.530
 33856.0 18240.0 18752.0 34624.0               1.125   2.417   2.652   2.527
 33664.0 18240.0 18816.0 34560.0               0.741   2.346   2.588   2.456
 33600.0 18240.0 18560.0 34624.0               0.699   2.398   2.643   2.504
 33664.0 18304.0 18560.0 34560.0               0.654   2.291   2.562   2.478
 33664.0 18304.0 18944.0 34560.0               0.670   2.304   2.578   2.527
 33536.0 18304.0 18688.0 34496.0               0.980   2.378   2.659   2.527
 33600.0 18304.0 18560.0 34624.0               0.667   2.359   2.588   2.523
 33536.0 18112.0 18944.0 34560.0               0.638   2.304   2.591   2.472
 33472.0 18048.0 19136.0 34560.0               0.638   2.382   2.636   2.552
 33408.0 18048.0 18944.0 34560.0               0.767   2.330   2.617   2.514
 33408.0 17984.0 19200.0 34560.0               0.790   2.359   2.581   2.523
 33344.0 17984.0 19264.0 34560.0               0.641   2.288   2.572   2.552
 33344.0 18048.0 19392.0 34560.0               1.118   2.404   2.649   2.527
 33408.0 17984.0 19136.0 34560.0               0.989   2.372   2.627   2.491
 33408.0 17984.0 18944.0 34624.0               0.790   2.330   2.604   2.475
 33344.0 17984.0 18944.0 34624.0               0.641   2.307   2.565   2.491
 33408.0 17984.0 18944.0 34624.0               0.645   2.298   2.578   2.469
 33280.0 17984.0 18752.0 34624.0               0.651   2.298   2.559   2.469
 33280.0 18048.0 18880.0 34624.0               0.674   2.272   2.543   2.446
 33152.0 18112.0 18880.0 34624.0               1.076   2.394   2.636   2.530
 33216.0 18240.0 18816.0 34560.0               0.925   2.378   2.620   2.517
 33280.0 18304.0 18880.0 34624.0               0.909   2.394   2.646   2.543
 33216.0 18432.0 19072.0 34624.0               0.732   2.359   2.588   2.514
 33280.0 18432.0 19136.0 34624.0               0.841   2.359   2.620   2.536
 33344.0 18432.0 19136.0 34624.0               0.783   2.349   2.620   2.481
 33344.0 18432.0 19008.0 34624.0               0.877   2.359   2.594   2.504
 33344.0 18560.0 19136.0 34624.0               0.622   2.333   2.565   2.501
 33344.0 18560.0 19264.0 34624.0               0.735   2.327   2.601   2.520
 33280.0 18496.0 19200.0 34624.0               0.912   2.414   2.665   2.552
 33216.0 18560.0 19200.0 34624.0               0.809   2.365   2.620   2.488
 33408.0 18560.0 19328.0 34624.0               0.815   2.359   2.630   2.536
 33408.0 18624.0 19328.0 34624.0               0.825   2.353   2.623   2.523
 33408.0 18624.0 19264.0 34624.0               0.841   2.359   2.614   2.514
 33408.0 18752.0 19264.0 34560.0               0.664   2.362   2.617   2.494
 33408.0 18816.0 19392.0 34624.0               0.925   2.378   2.623   2.510
 33472.0 18816.0 19328.0 34624.0               0.715   2.346   2.623   2.510
 33536.0 18816.0 19072.0 34624.0               0.738   2.356   2.594   2.501
 33536.0 18752.0 19072.0 34624.0               0.712   2.333   2.607   2.543
 33536.0 18752.0 18944.0 34624.0               0.754   2.343   2.601   2.510
 33472.0 18944.0 19008.0 34624.0               0.625   2.330   2.610   2.504
 33472.0 18880.0 18944.0 34688.0               0.683   2.324   2.578   2.485
 33600.0 19008.0 18880.0 34688.0               0.645   2.324   2.581   2.456
 33536.0 19072.0 19008.0 34688.0               0.628   2.336   2.588   2.501
 33600.0 19008.0 19008.0 34688.0               0.651   2.324   2.601   2.507
 33472.0 19008.0 19072.0 34624.0               0.686   2.333   2.581   2.478
 33472.0 19008.0 19072.0 34752.0               1.015   2.407   2.643   2.481
 33536.0 18944.0 19072.0 34752.0               0.783   2.369   2.617   2.501
 33536.0 18880.0 19008.0 34752.0               0.893   2.365   2.598   2.491
 33600.0 18944.0 19072.0 34752.0               0.828   2.353   2.607   2.494
 33536.0 18944.0 19008.0 34688.0               0.632   2.336   2.614   2.552
 33600.0 18944.0 19136.0 34688.0               1.105   2.417   2.652   2.543
 33600.0 19072.0 19136.0 34688.0               0.806   2.378   2.620   2.520
 33600.0 19072.0 19136.0 34816.0               0.938   2.369   2.633   2.517
 33664.0 19072.0 19264.0 34944.0               0.893   2.391   2.630   2.520
 33600.0 18880.0 19136.0 35008.0               0.819   2.369   2.643   2.520
 33664.0 18816.0 19072.0 34944.0               0.925   2.398   2.630   2.527
 33728.0 18944.0 18880.0 34944.0               0.761   2.340   2.601   2.488
 33792.0 19008.0 19008.0 34944.0               0.661   2.356   2.610   2.498
 33728.0 19072.0 19008.0 34880.0               0.719   2.330   2.591   2.494
 33728.0 18880.0 18880.0 34944.0               0.625   2.327   2.594   2.481
 33728.0 18944.0 19008.0 34944.0               0.657   2.298   2.585   2.498
 33728.0 18752.0 19008.0 34880.0               0.638   2.307   2.578   2.478
 33728.0 18496.0 18944.0 34944.0               0.654   2.314   2.578   2.462
 33664.0 18432.0 18944.0 34944.0               0.973   2.391   2.639   2.533
 33792.0 18432.0 18880.0 34944.0               0.986   2.411   2.662   2.562
 33728.0 18368.0 18880.0 34944.0               0.902   2.353   2.623   2.539
 33728.0 18560.0 18944.0 34944.0               1.047   2.382   2.649   2.520
 33728.0 18560.0 18880.0 35136.0               0.944   2.378   2.620   2.536
 33728.0 18496.0 18944.0 34944.0               0.951   2.385   2.649   2.536
 33728.0 18560.0 18944.0 35008.0               0.944   2.375   2.639   2.543
 33792.0 18432.0 19072.0 35008.0               1.060   2.404   2.662   2.536
 33792.0 18304.0 19008.0 35136.0               1.002   2.388   2.652   2.527
 33792.0 18112.0 19008.0 35072.0               0.870   2.353   2.627   2.514
 33856.0 18112.0 19008.0 35072.0               0.925   2.388   2.649   2.510
 33856.0 18048.0 19008.0 35136.0               0.893   2.375   2.633   2.520
 33856.0 17984.0 19008.0 35136.0               0.993   2.369   2.633   2.533
 33920.0 18176.0 19008.0 35136.0               0.844   2.362   2.639   2.530
 33792.0 18112.0 19008.0 35136.0               0.925   2.375   2.649   2.530
 33856.0 18304.0 19008.0 35136.0               0.886   2.353   2.614   2.530
 33792.0 18176.0 19072.0 35136.0               0.790   2.336   2.614   2.510
 33920.0 18048.0 19072.0 35200.0               0.841   2.336   2.623   2.510
 33920.0 18240.0 19008.0 35136.0               0.757   2.353   2.607   2.507
 33920.0 18176.0 19008.0 35136.0               0.735   2.356   2.627   2.520
 33856.0 18176.0 19072.0 35072.0               0.790   2.353   2.627   2.507
 33856.0 18112.0 19072.0 35072.0               0.690   2.359   2.604   2.507
 33920.0 18112.0 19136.0 35136.0               0.703   2.307   2.620   2.494
 33920.0 18048.0 19136.0 35136.0               0.628   2.346   2.588   2.481
 33920.0 18176.0 19072.0 35136.0               0.848   2.359   2.636   2.488
 33920.0 18112.0 19072.0 35200.0               0.764   2.324   2.591   2.501
 33984.0 18112.0 19008.0 35136.0               0.751   2.333   2.585   2.494
 34048.0 18176.0 19072.0 35200.0               0.632   2.307   2.598   2.498
 33984.0 18304.0 19008.0 35200.0               0.719   2.330   2.585   2.517
 34048.0 18240.0 19072.0 35264.0               0.638   2.375   2.620   2.520
 33984.0 18240.0 19200.0 35200.0               0.699   2.327   2.588   2.501
 34048.0 18240.0 19136.0 35264.0               0.641   2.333   2.598   2.485
 34048.0 18368.0 19136.0 35264.0               0.864   2.327   2.614   2.494
 34048.0 18560.0 19136.0 35200.0               0.806   2.388   2.620   2.523
 34112.0 18368.0 19200.0 35200.0               0.877   2.349   2.623   2.527
 34048.0 18496.0 19264.0 35200.0               1.051   2.394   2.639   2.556
 34048.0 18560.0 19264.0 35200.0               0.889   2.359   2.614   2.494
 33984.0 18624.0 19072.0 35200.0               0.619   2.317   2.581   2.501
 33984.0 18624.0 19136.0 35264.0               0.638   2.343   2.581   2.498
 33984.0 18688.0 19136.0 35264.0               0.628   2.333   2.607   2.514
 34048.0 18752.0 19072.0 35200.0               0.677   2.327   2.594   2.507
 33984.0 18752.0 19136.0 35200.0               0.925   2.382   2.643   2.546
 33920.0 18816.0 19008.0 35264.0               0.857   2.349   2.636   2.514
 33920.0 18688.0 19072.0 35200.0               0.748   2.307   2.591   2.514
 33984.0 18816.0 19136.0 35200.0               0.645   2.324   2.604   2.520
 34112.0 18880.0 19072.0 35264.0               0.651   2.343   2.614   2.498
 34048.0 18944.0 19008.0 35264.0               0.641   2.356   2.568   2.504
 34048.0 18816.0 19008.0 35200.0               0.645   2.327   2.572   2.523
 34048.0 18688.0 19072.0 35200.0               0.654   2.282   2.598   2.459
 34048.0 18816.0 18944.0 35200.0               0.657   2.314   2.565   2.472
 34048.0 18752.0 19008.0 35136.0               1.112   2.420   2.652   2.523
 33920.0 18688.0 18944.0 35200.0               0.870   2.369   2.610   2.501
 33920.0 18688.0 18944.0 35200.0               0.696   2.394   2.591   2.520
 33920.0 18752.0 18880.0 35136.0               0.670   2.327   2.591   2.485
 33920.0 18752.0 18880.0 35200.0               0.686   2.317   2.588   2.501
 33920.0 18688.0 18880.0 35200.0               0.638   2.333   2.543   2.481
 33920.0 18752.0 18880.0 35136.0               0.667   2.249   2.578   2.485
 33856.0 18880.0 18816.0 35136.0               0.664   2.298   2.556   2.459
 33920.0 18880.0 18880.0 35136.0               0.654   2.372   2.604   2.504
 33920.0 18752.0 18752.0 35136.0               1.060   2.404   2.623   2.514
 33920.0 18752.0 18816.0 35136.0               0.909   2.369   2.633   2.498
 33856.0 18752.0 18880.0 35136.0               0.654   2.275   2.552   2.462
 33856.0 18816.0 18880.0 35200.0               0.667   2.298   2.572   2.462
 33856.0 18816.0 18880.0 35136.0               0.680   2.295   2.546   2.446
 33856.0 18816.0 18880.0 35200.0               0.709   2.256   2.543   2.443
 33792.0 18816.0 18944.0 35200.0               1.138   2.382   2.649   2.552
 33728.0 18752.0 18944.0 35200.0               0.938   2.356   2.643   2.552
 33728.0 18752.0 18944.0 35200.0               0.973   2.391   2.623   2.530
 33728.0 18752.0 18944.0 35200.0               0.870   2.398   2.662   2.527
 33792.0 18752.0 19008.0 35200.0               0.783   2.349   2.598   2.507
 33792.0 18816.0 19008.0 35200.0               0.883   2.385   2.607   2.517
 33728.0 18880.0 19008.0 35200.0               0.741   2.362   2.620   2.494
 33856.0 18880.0 19072.0 35264.0               0.777   2.340   2.598   2.520
 33792.0 18880.0 19072.0 35200.0               0.841   2.336   2.594   2.481
 33856.0 18880.0 19072.0 35264.0               0.757   2.362   2.623   2.498
 33856.0 18816.0 19072.0 35200.0               0.809   2.372   2.601   2.510
 33856.0 18816.0 19072.0 35264.0               0.777   2.343   2.614   2.488
 33920.0 18816.0 19136.0 35136.0               0.696   2.317   2.601   2.491
 33856.0 18944.0 19200.0 35200.0               0.899   2.362   2.607   2.494
 33856.0 18944.0 19136.0 35136.0               0.928   2.359   2.630   2.520
 33856.0 18944.0 19200.0 35136.0               0.657   2.349   2.633   2.514
 33856.0 19008.0 19200.0 35136.0               0.632   2.349   2.633   2.501
 33856.0 18880.0 19264.0 35200.0               0.645   2.336   2.585   2.465
 33856.0 18880.0 19264.0 35200.0               0.638   2.330   2.568   2.491
 33856.0 18944.0 19264.0 35200.0               0.661   2.314   2.575   2.446
 33856.0 18880.0 19200.0 35264.0               0.693   2.262   2.556   2.469
 33856.0 19008.0 19264.0 35200.0               0.690   2.278   2.523   2.436
 33856.0 19072.0 19200.0 35136.0               0.696   2.269   2.527   2.452
 33856.0 19008.0 19200.0 35200.0               0.696   2.282   2.623   2.539
 33856.0 19008.0 19200.0 35200.0               1.115   2.372   2.659   2.552
 33856.0 19008.0 19136.0 35136.0               1.012   2.430   2.672   2.552
 33792.0 19072.0 19200.0 35136.0               0.915   2.407   2.668   2.527
 33792.0 19072.0 19136.0 35200.0               1.073   2.414   2.639   2.536
 33792.0 19072.0 19008.0 35136.0               0.989   2.404   2.656   2.530
 33728.0 19008.0 18880.0 35136.0               0.986   2.391   2.659   2.517
 33792.0 19072.0 18880.0 35136.0               0.960   2.365   2.652   2.523
 33792.0 19072.0 18752.0 35136.0               0.935   2.388   2.643   2.523
 33728.0 19072.0 18816.0 35200.0               0.906   2.385   2.620   2.520
 33792.0 19072.0 18816.0 35136.0               0.896   2.378   2.623   2.507
 33856.0 19136.0 18816.0 35072.0               0.899   2.333   2.620   2.494
 33920.0 19136.0 18880.0 35072.0               0.896   2.353   2.633   2.517
 33856.0 19200.0 18880.0 35008.0               0.877   2.375   2.643   2.510
 33984.0 18624.0 18880.0 35008.0               0.896   2.372   2.636   2.514
 33984.0 17536.0 18880.0 35008.0               0.728   2.369   2.620   2.520
 33856.0 17472.0 18816.0 34816.0               0.873   2.372   2.643   2.507
 33664.0 17472.0 18880.0 34752.0               0.828   2.333   2.630   2.520
 33664.0 17792.0 18816.0 34688.0               0.719   2.378   2.614   2.510
 33600.0 17472.0 18752.0 34688.0               0.809   2.365   2.623   2.520
 33664.0 17536.0 18880.0 34752.0               0.893   2.330   2.607   2.510
 33664.0 17984.0 18944.0 34816.0               0.864   2.382   2.610   2.530
 33536.0 17920.0 19008.0 34880.0               0.796   2.382   2.627   2.527
 33536.0 17920.0 19008.0 34944.0               0.918   2.375   2.627   2.510
 33664.0 17728.0 18880.0 34880.0               0.896   2.327   2.617   2.504
 33664.0 17984.0 18816.0 35008.0               0.744   2.382   2.643   2.517
 33728.0 18176.0 18752.0 35136.0               0.883   2.369   2.610   2.498
 33728.0 18240.0 18688.0 35136.0               0.899   2.362   2.617   2.517
 33664.0 18368.0 18688.0 35072.0               0.931   2.382   2.594   2.517
 33664.0 18560.0 18624.0 35136.0               0.799   2.385   2.620   2.517
 33600.0 18688.0 18752.0 35008.0               0.889   2.382   2.604   2.514
 33536.0 18752.0 18752.0 35136.0               0.896   2.378   2.617   2.507
 33472.0 18816.0 18816.0 35136.0               0.709   2.378   2.633   2.517
 33472.0 18944.0 18816.0 35200.0               0.935   2.382   2.633   2.539
 33472.0 18880.0 18816.0 35136.0               0.864   2.359   2.601   2.539
 33472.0 18880.0 18752.0 35136.0               0.860   2.359   2.633   2.517
 33472.0 18880.0 18688.0 35136.0               0.867   2.375   2.623   2.501
 33472.0 18880.0 18752.0 35200.0               0.841   2.378   2.610   2.514
 33408.0 18944.0 18752.0 35136.0               0.828   2.375   2.591   2.517
 33536.0 18880.0 18752.0 35136.0               0.867   2.365   2.617   2.507
 33536.0 18944.0 18752.0 35200.0               0.828   2.311   2.607   2.504
 33408.0 18944.0 18752.0 35136.0               0.838   2.340   2.633   2.504
 33408.0 18944.0 18752.0 35200.0               0.841   2.378   2.643   2.504
 33408.0 19008.0 18816.0 35200.0               0.841   2.327   2.627   2.510
 33472.0 18944.0 18816.0 35200.0               0.857   2.382   2.620   2.523
 33280.0 18880.0 18816.0 35200.0               0.815   2.343   2.607   2.533
 33216.0 19136.0 18944.0 35200.0               0.819   2.372   2.617   2.517
 33280.0 19456.0 18880.0 35200.0               0.893   2.343   2.627   2.514
 33344.0 19392.0 18880.0 35264.0               0.838   2.362   2.633   2.533
 33280.0 19456.0 18880.0 35264.0               0.844   2.372   2.627   2.481
 33280.0 19392.0 18880.0 35264.0               0.880   2.356   2.588   2.517
 33216.0 19456.0 18944.0 35264.0               0.799   2.343   2.591   2.514
 33280.0 19456.0 18944.0 35264.0               0.831   2.375   2.633   2.536
 33216.0 19520.0 18944.0 35264.0               0.764   2.359   2.633   2.530
 33152.0 19328.0 18944.0 35136.0               0.835   2.359   2.604   2.507
 33216.0 19328.0 19008.0 35200.0               0.773   2.356   2.614   2.481
 33088.0 19456.0 19008.0 35136.0               0.838   2.336   2.614   2.520
 33216.0 19392.0 19008.0 35136.0               0.767   2.362   2.598   2.491
 33216.0 19392.0 19008.0 35136.0               0.696   2.362   2.633   2.475
 33152.0 19520.0 19072.0 35200.0               0.715   2.362   2.639   2.514
 33152.0 19520.0 19072.0 35136.0               0.767   2.324   2.620   2.523
 33280.0 19520.0 19136.0 35200.0               0.773   2.346   2.610   2.527
 33408.0 19456.0 19072.0 35200.0               0.757   2.346   2.604   2.517
 33408.0 19520.0 19200.0 35200.0               0.741   2.365   2.614   2.501
 33472.0 19648.0 19200.0 35200.0               0.812   2.349   2.607   2.510
 33344.0 19456.0 19136.0 35200.0               0.796   2.333   2.614   2.527
 33280.0 19584.0 19136.0 35200.0               0.703   2.336   2.614   2.523
 33408.0 19520.0 19200.0 35136.0               0.728   2.365   2.591   2.517
 33280.0 19520.0 19200.0 35200.0               0.661   2.333   2.614   2.494
 33280.0 19520.0 19264.0 35200.0               0.680   2.311   2.614   2.507
 33344.0 19584.0 19264.0 35200.0               0.715   2.349   2.627   2.527
 33280.0 19648.0 19328.0 35136.0               0.754   2.336   2.617   2.507
 33280.0 19584.0 19264.0 35200.0               0.654   2.333   2.591   2.523
 33216.0 19584.0 19264.0 35200.0               0.806   2.375   2.614   2.527
 33280.0 19520.0 19264.0 35200.0               0.873   2.391   2.643   2.507
 33216.0 19584.0 19200.0 35200.0               0.848   2.349   2.627   2.530
 33216.0 19520.0 19200.0 35136.0               0.715   2.372   2.594   2.533
 33152.0 19392.0 19264.0 35200.0               0.841   2.359   2.636   2.504
 33152.0 19392.0 19264.0 35200.0               0.728   2.343   2.578   2.517
 33152.0 19328.0 19200.0 35136.0               0.645   2.327   2.598   2.485
 33152.0 19392.0 19264.0 35200.0               0.635   2.320   2.568   2.481
 33216.0 19328.0 19200.0 35200.0               0.628   2.346   2.620   2.507
 33216.0 19392.0 19200.0 35264.0               0.815   2.346   2.627   2.514
 33152.0 19328.0 19264.0 35200.0               0.632   2.333   2.578   2.498
 33216.0 19392.0 19200.0 35200.0               0.635   2.314   2.601   2.514
 33152.0 19392.0 19200.0 35264.0               0.638   2.340   2.614   2.465
 33216.0 19456.0 19200.0 35200.0               0.683   2.343   2.585   2.481
 33216.0 19328.0 19136.0 35200.0               0.661   2.298   2.546   2.472
 33152.0 19392.0 19136.0 35200.0               0.667   2.346   2.614   2.510
 33152.0 19328.0 19136.0 35200.0               0.854   2.391   2.652   2.539
 33152.0 19392.0 19136.0 35136.0               0.825   2.327   2.617   2.507
 33152.0 19520.0 19136.0 35200.0               0.635   2.317   2.604   2.514
 33152.0 19328.0 19136.0 35200.0               0.635   2.353   2.578   2.491
 33088.0 19456.0 19008.0 35200.0               0.654   2.317   2.604   2.523
 33088.0 19392.0 19008.0 35200.0               0.796   2.333   2.627   2.504
 33152.0 19392.0 19072.0 35200.0               0.748   2.369   2.614   2.498
 33216.0 19392.0 19008.0 35200.0               0.764   2.362   2.627   2.520
 33152.0 19392.0 19072.0 35200.0               0.822   2.382   2.627   2.514
 33152.0 19392.0 19072.0 35264.0               0.635   2.343   2.617   2.498
 33280.0 19328.0 18944.0 35264.0               0.641   2.288   2.598   2.510
 33216.0 19392.0 19072.0 35328.0               0.638   2.346   2.572   2.498
 33088.0 19520.0 19072.0 35264.0               0.632   2.311   2.601   2.485
 33216.0 19456.0 19072.0 35328.0               0.651   2.327   2.575   2.507
 33280.0 19456.0 19136.0 35328.0               0.638   2.336   2.607   2.498
 33280.0 19584.0 19200.0 35264.0               0.683   2.340   2.601   2.504
 33344.0 19584.0 19072.0 35328.0               0.831   2.362   2.594   2.520
 33408.0 19584.0 19072.0 35200.0               0.670   2.324   2.607   2.498
 33472.0 19712.0 19072.0 35264.0               0.657   2.301   2.562   2.498
 33472.0 19712.0 19072.0 35264.0               0.645   2.340   2.598   2.507
 33536.0 19840.0 19008.0 35264.0               0.661   2.311   2.591   2.494
 33472.0 19904.0 18880.0 35264.0               0.670   2.288   2.543   2.517
 33472.0 19904.0 18880.0 35200.0               0.686   2.243   2.568   2.462
 33472.0 19712.0 18816.0 35136.0               0.699   2.266   2.559   2.501
 33472.0 19840.0 18688.0 35200.0               0.703   2.266   2.539   2.465
 33536.0 19904.0 18496.0 35136.0               0.719   2.243   2.578   2.472
 33472.0 19776.0 18368.0 35136.0               0.841   2.372   2.610   2.517
 33472.0 19776.0 18048.0 35072.0               0.799   2.385   2.646   2.533
 33408.0 19840.0 18176.0 35136.0               0.844   2.359   2.620   2.533
 33344.0 19840.0 17920.0 35200.0               0.867   2.391   2.643   2.533
 33216.0 19904.0 17472.0 35136.0               0.812   2.372   2.643   2.536
 33152.0 19968.0 17088.0 35200.0               0.693   2.346   2.633   2.536
 33152.0 19648.0 16320.0 35072.0               0.757   2.346   2.607   2.530
 32896.0 19904.0 15808.0 35008.0               0.722   2.333   2.610   2.520
 32768.0 20032.0 15936.0 34944.0               0.625   2.327   2.607   2.501
 32192.0 19968.0 14912.0 35008.0               0.719   2.314   2.610   2.498
 31872.0 20288.0 15232.0 34880.0               0.632   2.340   2.581   2.498
 31040.0 20224.0 15104.0 34560.0               0.654   2.311   2.617   2.494
 30656.0 20352.0 15104.0 34624.0               0.645   2.314   2.610   2.498
 30400.0 20608.0 14976.0 34688.0               0.645   2.282   2.591   2.510
 30080.0 20544.0 14784.0 34816.0               0.648   2.304   2.607   2.504
 29504.0 20800.0 14400.0 34752.0               0.645   2.311   2.607   2.498
 28928.0 20928.0 14144.0 34624.0               0.654   2.285   2.598   2.498
 28928.0 21120.0 13568.0 34752.0               0.651   2.298   2.601   2.491
 28608.0 21312.0 13568.0 34752.0               0.648   2.272   2.568   2.472
 28416.0 21568.0 13248.0 34816.0               0.664   2.249   2.581   2.475
 28096.0 21568.0 12352.0 34624.0               0.741   2.272   2.588   2.485
 27328.0 21696.0 11072.0 34624.0               0.654   2.275   2.601   2.491
 27008.0 21760.0 10368.0 34752.0               0.657   2.256   2.601   2.465
 26048.0 21824.0  9280.0 34560.0               0.648   2.266   2.610   2.488
 25664.0 22080.0  9216.0 34752.0               0.664   2.253   2.568   2.452
 24384.0 22016.0  8960.0 34624.0               0.693   2.227   2.581   2.485
 23616.0 22208.0  8704.0 34496.0               0.703   2.198   2.533   2.443
 22144.0 22208.0  7872.0 34624.0               0.712   2.191   2.549   2.449
 21184.0 22144.0  7232.0 34752.0               0.783   2.146   2.449   2.382
 20160.0 22272.0  7488.0 34752.0               0.786   2.079   2.481   2.398
 19456.0 22208.0  7360.0 34496.0               0.799   2.082   2.475   2.391
 18880.0 22016.0  6464.0 34560.0               0.809   2.375   2.726   2.620
 18432.0 21888.0  5824.0 34624.0               1.196   2.378   2.710   2.562
 17728.0 22080.0  5056.0 34624.0               1.125   2.394   2.701   2.598
 16000.0 22144.0  5376.0 34496.0               0.735   2.291   2.688   2.556
 14400.0 22848.0  3520.0 34624.0               1.128   2.317   2.639   2.556
 12096.0 22912.0  3904.0 34560.0               0.651   2.278   2.656   2.523
  9792.0 22784.0  3456.0 34496.0               0.709   2.195   2.636   2.514
  6912.0 22976.0  3200.0 34496.0               0.657   2.211   2.627   2.517
  4160.0 23040.0  2816.0 34304.0               0.638   2.224   2.617   2.501
  3712.0 23552.0  2368.0 34432.0               0.638   2.195   2.594   2.514
  2816.0 23360.0     0.0 34432.0               0.645   2.369   2.723   2.591
     0.0 23360.0     0.0 33856.0               1.096   2.304   2.697   2.552
     0.0 23296.0     0.0 33920.0               0.841   2.201   2.633   2.530
     0.0 23360.0     0.0 33280.0               0.664   2.104   2.520   2.462
