x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-12.0,20.0,-994.0,2021/03/25,00:55:47.114100
-13.0,22.0,-994.0,2021/03/25,00:55:47.130339
-11.0,21.0,-1007.0,2021/03/25,00:55:47.146571
-12.0,23.0,-1008.0,2021/03/25,00:55:47.162817
-18.0,24.0,-1009.0,2021/03/25,00:55:47.179058
-15.0,19.0,-1006.0,2021/03/25,00:55:47.195307
-14.0,22.0,-997.0,2021/03/25,00:55:47.211549
-16.0,29.0,-997.0,2021/03/25,00:55:47.227785
-14.0,28.0,-1000.0,2021/03/25,00:55:47.244019
-12.0,24.0,-996.0,2021/03/25,00:55:47.260258
-15.0,27.0,-1001.0,2021/03/25,00:55:47.276510
-9.0,23.0,-1001.0,2021/03/25,00:55:47.292747
-4.0,28.0,-1007.0,2021/03/25,00:55:47.308984
-10.0,28.0,-999.0,2021/03/25,00:55:47.325226
-15.0,31.0,-1008.0,2021/03/25,00:55:47.341475
-12.0,26.0,-1006.0,2021/03/25,00:55:47.357726
-17.0,22.0,-1002.0,2021/03/25,00:55:47.373974
-14.0,23.0,-1006.0,2021/03/25,00:55:47.390212
-17.0,21.0,-996.0,2021/03/25,00:55:47.406452
-20.0,20.0,-1005.0,2021/03/25,00:55:47.422690
-18.0,22.0,-998.0,2021/03/25,00:55:47.438934
-18.0,27.0,-1002.0,2021/03/25,00:55:47.455176
-15.0,27.0,-996.0,2021/03/25,00:55:47.471419
-20.0,31.0,-999.0,2021/03/25,00:55:47.487657
-17.0,26.0,-1000.0,2021/03/25,00:55:47.503900
-18.0,28.0,-1001.0,2021/03/25,00:55:47.520148
-18.0,34.0,-1002.0,2021/03/25,00:55:47.536395
-17.0,30.0,-1001.0,2021/03/25,00:55:47.552629
-17.0,32.0,-1000.0,2021/03/25,00:55:47.568874
-16.0,28.0,-1006.0,2021/03/25,00:55:47.585112
-19.0,26.0,-1000.0,2021/03/25,00:55:47.601350
-20.0,25.0,-998.0,2021/03/25,00:55:47.617588
-20.0,26.0,-1003.0,2021/03/25,00:55:47.633826
-16.0,22.0,-997.0,2021/03/25,00:55:47.650066
-17.0,28.0,-1002.0,2021/03/25,00:55:47.666313
-14.0,22.0,-1000.0,2021/03/25,00:55:47.682557
-18.0,29.0,-1002.0,2021/03/25,00:55:47.698790
-19.0,26.0,-1001.0,2021/03/25,00:55:47.715028
-18.0,28.0,-1001.0,2021/03/25,00:55:47.731265
-18.0,28.0,-1007.0,2021/03/25,00:55:47.747514
-20.0,36.0,-1010.0,2021/03/25,00:55:47.763875
-17.0,36.0,-1001.0,2021/03/25,00:55:47.780115
-19.0,32.0,-1003.0,2021/03/25,00:55:47.796362
-19.0,28.0,-999.0,2021/03/25,00:55:47.812611
-17.0,28.0,-999.0,2021/03/25,00:55:47.828866
-18.0,28.0,-996.0,2021/03/25,00:55:47.845114
-15.0,26.0,-1006.0,2021/03/25,00:55:47.861351
-20.0,26.0,-1003.0,2021/03/25,00:55:47.877586
-18.0,23.0,-1002.0,2021/03/25,00:55:47.893832
-17.0,25.0,-999.0,2021/03/25,00:55:47.910075
-17.0,29.0,-1004.0,2021/03/25,00:55:47.926332
-19.0,27.0,-1006.0,2021/03/25,00:55:47.942573
