x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
1.0,39.0,-1000.0,2021/03/24,23:28:08.009767
-3.0,39.0,-1001.0,2021/03/24,23:28:08.026014
0.0,37.0,-1002.0,2021/03/24,23:28:08.042252
4.0,33.0,-1003.0,2021/03/24,23:28:08.058497
0.0,30.0,-1002.0,2021/03/24,23:28:08.074752
3.0,33.0,-1002.0,2021/03/24,23:28:08.091012
0.0,31.0,-1001.0,2021/03/24,23:28:08.107256
1.0,34.0,-1001.0,2021/03/24,23:28:08.123490
0.0,37.0,-1002.0,2021/03/24,23:28:08.139730
0.0,38.0,-1001.0,2021/03/24,23:28:08.155977
0.0,33.0,-999.0,2021/03/24,23:28:08.172226
0.0,35.0,-1000.0,2021/03/24,23:28:08.188475
0.0,38.0,-998.0,2021/03/24,23:28:08.204716
4.0,35.0,-1000.0,2021/03/24,23:28:08.220953
2.0,35.0,-1005.0,2021/03/24,23:28:08.237213
3.0,33.0,-1002.0,2021/03/24,23:28:08.253470
1.0,38.0,-997.0,2021/03/24,23:28:08.269715
0.0,38.0,-996.0,2021/03/24,23:28:08.285953
0.0,34.0,-1005.0,2021/03/24,23:28:08.302192
3.0,33.0,-1007.0,2021/03/24,23:28:08.318440
-3.0,37.0,-998.0,2021/03/24,23:28:08.334707
-2.0,37.0,-997.0,2021/03/24,23:28:08.350955
1.0,35.0,-1003.0,2021/03/24,23:28:08.367194
0.0,37.0,-1000.0,2021/03/24,23:28:08.383438
0.0,39.0,-998.0,2021/03/24,23:28:08.399690
0.0,36.0,-994.0,2021/03/24,23:28:08.415956
0.0,42.0,-1002.0,2021/03/24,23:28:08.432202
0.0,43.0,-1005.0,2021/03/24,23:28:08.448443
0.0,37.0,-1000.0,2021/03/24,23:28:08.464682
3.0,32.0,-999.0,2021/03/24,23:28:08.480925
0.0,37.0,-1003.0,2021/03/24,23:28:08.497189
0.0,33.0,-1002.0,2021/03/24,23:28:08.513427
0.0,39.0,-998.0,2021/03/24,23:28:08.529658
0.0,36.0,-1000.0,2021/03/24,23:28:08.545902
5.0,40.0,-996.0,2021/03/24,23:28:08.562142
-2.0,40.0,-1000.0,2021/03/24,23:28:08.578391
-3.0,36.0,-998.0,2021/03/24,23:28:08.594642
0.0,36.0,-1002.0,2021/03/24,23:28:08.610878
3.0,40.0,-1002.0,2021/03/24,23:28:08.627122
1.0,38.0,-1005.0,2021/03/24,23:28:08.643372
-2.0,33.0,-997.0,2021/03/24,23:28:08.659632
-4.0,33.0,-998.0,2021/03/24,23:28:08.675876
0.0,35.0,-998.0,2021/03/24,23:28:08.692133
-1.0,35.0,-1004.0,2021/03/24,23:28:08.708385
-1.0,32.0,-1003.0,2021/03/24,23:28:08.724630
-1.0,35.0,-997.0,2021/03/24,23:28:08.740897
2.0,37.0,-994.0,2021/03/24,23:28:08.757139
0.0,35.0,-999.0,2021/03/24,23:28:08.773370
0.0,38.0,-998.0,2021/03/24,23:28:08.789607
0.0,36.0,-999.0,2021/03/24,23:28:08.805885
2.0,36.0,-1001.0,2021/03/24,23:28:08.822246
2.0,37.0,-998.0,2021/03/24,23:28:08.838547
0.0,31.0,-1004.0,2021/03/24,23:28:08.854874
-1.0,41.0,-1000.0,2021/03/24,23:28:08.871251
1.0,37.0,-1002.0,2021/03/24,23:28:08.887625
0.0,38.0,-1001.0,2021/03/24,23:28:08.903999
3.0,39.0,-1001.0,2021/03/24,23:28:08.920367
-1.0,36.0,-1002.0,2021/03/24,23:28:08.936714
0.0,38.0,-1000.0,2021/03/24,23:28:08.953053
-2.0,38.0,-1004.0,2021/03/24,23:28:08.969469
-2.0,39.0,-1003.0,2021/03/24,23:28:08.985803
-2.0,31.0,-998.0,2021/03/24,23:28:09.002141
-1.0,37.0,-1000.0,2021/03/24,23:28:09.018487
2.0,36.0,-1006.0,2021/03/24,23:28:09.034786
-2.0,38.0,-999.0,2021/03/24,23:28:09.051032
0.0,34.0,-999.0,2021/03/24,23:28:09.067279
-1.0,38.0,-1000.0,2021/03/24,23:28:09.083534
0.0,36.0,-1002.0,2021/03/24,23:28:09.099773
0.0,38.0,-1002.0,2021/03/24,23:28:09.116016
2.0,40.0,-1001.0,2021/03/24,23:28:09.132257
-3.0,34.0,-1005.0,2021/03/24,23:28:09.148503
-2.0,37.0,-999.0,2021/03/24,23:28:09.164764
0.0,39.0,-1009.0,2021/03/24,23:28:09.181008
0.0,35.0,-1007.0,2021/03/24,23:28:09.197254
-2.0,35.0,-1000.0,2021/03/24,23:28:09.213507
-1.0,38.0,-999.0,2021/03/24,23:28:09.229782
-2.0,36.0,-1005.0,2021/03/24,23:28:09.246059
-1.0,31.0,-995.0,2021/03/24,23:28:09.262374
3.0,34.0,-1000.0,2021/03/24,23:28:09.278621
0.0,33.0,-999.0,2021/03/24,23:28:09.294896
1.0,34.0,-1006.0,2021/03/24,23:28:09.311149
0.0,33.0,-999.0,2021/03/24,23:28:09.327399
2.0,34.0,-1007.0,2021/03/24,23:28:09.343637
1.0,31.0,-1006.0,2021/03/24,23:28:09.359869
5.0,37.0,-1007.0,2021/03/24,23:28:09.376117
3.0,34.0,-1009.0,2021/03/24,23:28:09.392400
0.0,35.0,-992.0,2021/03/24,23:28:09.408666
-1.0,37.0,-997.0,2021/03/24,23:28:09.424903
0.0,35.0,-1003.0,2021/03/24,23:28:09.441140
0.0,39.0,-996.0,2021/03/24,23:28:09.457383
