FrenteEsq: 0.22235067716284504



TrasDir: 13.465977292449034
TrasEsq: 17.41810439699304
FrenteDir: 2.285523020986375
FrenteEsq: 0.15160897328889006



TrasDir: 15.500246217823658
TrasEsq: 19.884761189487158
FrenteDir: 2.2834633111515332
FrenteEsq: 0.1703417885572378



TrasDir: 32.2309436938789
TrasEsq: 33.01458098281544
FrenteDir: 0.9402385101030006
FrenteEsq: 0.7191733394514813



TrasDir: 15.582412791585247
TrasEsq: 27.341306261359627
FrenteDir: 3.2767425460518664
FrenteEsq: 4.27894050813827



TrasDir: 6.283458123522468
TrasEsq: 26.67038979628896
FrenteDir: 3.412661676399172
FrenteEsq: 5.356455372402664



TrasDir: 2.500650955994777
TrasEsq: 7.654099048852646
FrenteDir: 2.103879256376524
FrenteEsq: 2.972073721568313



TrasDir: 0.7746635135262174
TrasEsq: 1.3346846370096248
FrenteDir: 0.39455276821439755
FrenteEsq: 0.6943756245756617



TrasDir: 0.7783225266952577
TrasEsq: 1.3347479136117097
FrenteDir: 0.3676884967342673
FrenteEsq: 0.69839486063984



TrasDir: 0.7850917768017887
TrasEsq: 1.3307775633468117
FrenteDir: 0.3516180254064025
FrenteEsq: 0.6898458828654868



TrasDir: 0.7883936343345805
TrasEsq: 1.3227150676369284
FrenteDir: 0.3399993530019458
FrenteEsq: 0.6883049737472703



TrasDir: 0.7941145642986619
TrasEsq: 1.3245066338097484
FrenteDir: 0.33284054250123773
FrenteEsq: 0.6857429247348193



TrasDir: 0.7965340066057494
TrasEsq: 1.3161952926166134
FrenteDir: 0.3227423855258067
FrenteEsq: 0.6806535009873074



TrasDir: 0.794491560404342
TrasEsq: 1.3028141246098586
FrenteDir: 0.31478152952242483
FrenteEsq: 0.6738881675635753



TrasDir: 0.7972967712216622
TrasEsq: 1.2929211176126099
FrenteDir: 0.3054497860720673
FrenteEsq: 0.6694064199855234



TrasDir: 0.8011197652807696
TrasEsq: 1.294105607605447
FrenteDir: 0.2978320219926573
FrenteEsq: 0.6675913927623952



TrasDir: 0.8032224462903216
TrasEsq: 1.2941296973701504
FrenteDir: 0.29273632408600747
FrenteEsq: 0.6684548088628673



TrasDir: 0.8036721425895109
TrasEsq: 1.29079011437786
FrenteDir: 0.28604028610139237
FrenteEsq: 0.6709429141784966



TrasDir: 0.8054464609558568
TrasEsq: 1.282270521126362
FrenteDir: 0.280315032446417
FrenteEsq: 0.6684199940943103



TrasDir: 4.751032578807665
TrasEsq: 1.2739268328976052
FrenteDir: 0.2752560850400968
FrenteEsq: 0.6640610513893307



TrasDir: 0.8044984557219426
TrasEsq: 1.265888392100867
FrenteDir: 0.2708149907097166
FrenteEsq: 0.6592679156735557



