x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-33.0,1042.0,-145.0,2021/03/24,12:34:44.025666
-35.0,1039.0,-140.0,2021/03/24,12:34:44.041901
-31.0,1042.0,-143.0,2021/03/24,12:34:44.058134
-30.0,1042.0,-141.0,2021/03/24,12:34:44.074364
-31.0,1042.0,-148.0,2021/03/24,12:34:44.090605
-36.0,1040.0,-141.0,2021/03/24,12:34:44.106889
-29.0,1043.0,-145.0,2021/03/24,12:34:44.123123
-31.0,1039.0,-139.0,2021/03/24,12:34:44.139352
-34.0,1045.0,-145.0,2021/03/24,12:34:44.155597
-36.0,1043.0,-145.0,2021/03/24,12:34:44.171833
-35.0,1044.0,-150.0,2021/03/24,12:34:44.188067
-38.0,1043.0,-145.0,2021/03/24,12:34:44.204913
-31.0,1047.0,-146.0,2021/03/24,12:34:44.221226
-36.0,1041.0,-143.0,2021/03/24,12:34:44.237480
-32.0,1039.0,-149.0,2021/03/24,12:34:44.253751
-36.0,1046.0,-138.0,2021/03/24,12:34:44.270012
-28.0,1045.0,-146.0,2021/03/24,12:34:44.286270
-26.0,1041.0,-145.0,2021/03/24,12:34:44.302518
-36.0,1044.0,-149.0,2021/03/24,12:34:44.318759
-34.0,1042.0,-145.0,2021/03/24,12:34:44.335014
-32.0,1040.0,-141.0,2021/03/24,12:34:44.351277
-29.0,1040.0,-145.0,2021/03/24,12:34:44.367534
-35.0,1047.0,-149.0,2021/03/24,12:34:44.383782
-33.0,1039.0,-144.0,2021/03/24,12:34:44.400039
-30.0,1042.0,-145.0,2021/03/24,12:34:44.416299
-29.0,1040.0,-146.0,2021/03/24,12:34:44.432544
-32.0,1045.0,-142.0,2021/03/24,12:34:44.448800
-29.0,1043.0,-146.0,2021/03/24,12:34:44.465051
-30.0,1038.0,-146.0,2021/03/24,12:34:44.481302
-31.0,1042.0,-143.0,2021/03/24,12:34:44.497567
-34.0,1043.0,-146.0,2021/03/24,12:34:44.513829
-31.0,1044.0,-148.0,2021/03/24,12:34:44.530070
-28.0,1045.0,-144.0,2021/03/24,12:34:44.546318
-34.0,1043.0,-141.0,2021/03/24,12:34:44.562555
-35.0,1038.0,-139.0,2021/03/24,12:34:44.578798
-35.0,1047.0,-135.0,2021/03/24,12:34:44.595040
-32.0,1042.0,-142.0,2021/03/24,12:34:44.611278
-33.0,1045.0,-144.0,2021/03/24,12:34:44.627524
-34.0,1038.0,-143.0,2021/03/24,12:34:44.643758
-35.0,1037.0,-144.0,2021/03/24,12:34:44.660004
-33.0,1044.0,-143.0,2021/03/24,12:34:44.676250
-35.0,1043.0,-147.0,2021/03/24,12:34:44.692499
-37.0,1042.0,-140.0,2021/03/24,12:34:44.708743
-37.0,1041.0,-138.0,2021/03/24,12:34:44.724983
-33.0,1044.0,-136.0,2021/03/24,12:34:44.741223
-29.0,1041.0,-141.0,2021/03/24,12:34:44.757471
-30.0,1041.0,-148.0,2021/03/24,12:34:44.773702
-32.0,1043.0,-150.0,2021/03/24,12:34:44.789951
-33.0,1045.0,-143.0,2021/03/24,12:34:44.806205
-36.0,1039.0,-145.0,2021/03/24,12:34:44.822442
-34.0,1042.0,-143.0,2021/03/24,12:34:44.838672
-36.0,1047.0,-147.0,2021/03/24,12:34:44.854898
-35.0,1043.0,-140.0,2021/03/24,12:34:44.871133
-32.0,1047.0,-143.0,2021/03/24,12:34:44.887367
-33.0,1043.0,-141.0,2021/03/24,12:34:44.903606
-37.0,1040.0,-143.0,2021/03/24,12:34:44.919844
-34.0,1045.0,-144.0,2021/03/24,12:34:44.936071
-32.0,1037.0,-140.0,2021/03/24,12:34:44.952304
-37.0,1042.0,-142.0,2021/03/24,12:34:44.968541
-32.0,1042.0,-145.0,2021/03/24,12:34:44.984787
-36.0,1043.0,-142.0,2021/03/24,12:34:45.001021
-34.0,1040.0,-149.0,2021/03/24,12:34:45.017251
-31.0,1042.0,-148.0,2021/03/24,12:34:45.033495
-31.0,1038.0,-145.0,2021/03/24,12:34:45.049737
-32.0,1041.0,-151.0,2021/03/24,12:34:45.065991
-32.0,1040.0,-144.0,2021/03/24,12:34:45.082221
-26.0,1042.0,-145.0,2021/03/24,12:34:45.098454
-34.0,1041.0,-145.0,2021/03/24,12:34:45.114701
-29.0,1046.0,-146.0,2021/03/24,12:34:45.130941
-29.0,1046.0,-144.0,2021/03/24,12:34:45.147184
-31.0,1043.0,-147.0,2021/03/24,12:34:45.163412
-27.0,1043.0,-136.0,2021/03/24,12:34:45.179643
-29.0,1042.0,-144.0,2021/03/24,12:34:45.195937
-36.0,1040.0,-147.0,2021/03/24,12:34:45.212172
-32.0,1039.0,-146.0,2021/03/24,12:34:45.228411
-35.0,1046.0,-147.0,2021/03/24,12:34:45.244644
-30.0,1046.0,-144.0,2021/03/24,12:34:45.260881
-30.0,1043.0,-149.0,2021/03/24,12:34:45.277125
-36.0,1036.0,-147.0,2021/03/24,12:34:45.293362
-36.0,1039.0,-146.0,2021/03/24,12:34:45.309609
-33.0,1040.0,-148.0,2021/03/24,12:34:45.325834
-34.0,1039.0,-144.0,2021/03/24,12:34:45.342098
-32.0,1042.0,-142.0,2021/03/24,12:34:45.358345
-37.0,1045.0,-140.0,2021/03/24,12:34:45.374579
-31.0,1043.0,-143.0,2021/03/24,12:34:45.390811
-31.0,1039.0,-151.0,2021/03/24,12:34:45.407047
-33.0,1047.0,-143.0,2021/03/24,12:34:45.423297
-35.0,1045.0,-145.0,2021/03/24,12:34:45.439541
-34.0,1038.0,-146.0,2021/03/24,12:34:45.455779
-35.0,1039.0,-147.0,2021/03/24,12:34:45.472035
-27.0,1039.0,-151.0,2021/03/24,12:34:45.488268
-36.0,1038.0,-144.0,2021/03/24,12:34:45.504507
-31.0,1040.0,-149.0,2021/03/24,12:34:45.520741
-31.0,1043.0,-144.0,2021/03/24,12:34:45.536984
-35.0,1036.0,-145.0,2021/03/24,12:34:45.553219
-36.0,1043.0,-146.0,2021/03/24,12:34:45.569453
-28.0,1041.0,-147.0,2021/03/24,12:34:45.585686
-35.0,1044.0,-148.0,2021/03/24,12:34:45.601939
-32.0,1039.0,-148.0,2021/03/24,12:34:45.618189
