x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-37.0,1038.0,-163.0,2021/03/24,12:24:23.040339
-41.0,1040.0,-161.0,2021/03/24,12:24:23.056609
-39.0,1044.0,-162.0,2021/03/24,12:24:23.072866
-35.0,1038.0,-160.0,2021/03/24,12:24:23.089117
-38.0,1037.0,-160.0,2021/03/24,12:24:23.105369
-43.0,1041.0,-163.0,2021/03/24,12:24:23.121632
-35.0,1036.0,-160.0,2021/03/24,12:24:23.137898
-36.0,1040.0,-162.0,2021/03/24,12:24:23.154154
-36.0,1040.0,-161.0,2021/03/24,12:24:23.170402
-37.0,1042.0,-164.0,2021/03/24,12:24:23.186660
-38.0,1037.0,-165.0,2021/03/24,12:24:23.202923
-37.0,1040.0,-168.0,2021/03/24,12:24:23.219182
-34.0,1040.0,-164.0,2021/03/24,12:24:23.235441
-34.0,1040.0,-157.0,2021/03/24,12:24:23.251686
-42.0,1041.0,-164.0,2021/03/24,12:24:23.267936
-32.0,1039.0,-164.0,2021/03/24,12:24:23.284197
-32.0,1045.0,-162.0,2021/03/24,12:24:23.300454
-39.0,1043.0,-160.0,2021/03/24,12:24:23.316705
-39.0,1043.0,-165.0,2021/03/24,12:24:23.332947
-37.0,1034.0,-160.0,2021/03/24,12:24:23.349198
-40.0,1033.0,-156.0,2021/03/24,12:24:23.365451
-37.0,1037.0,-162.0,2021/03/24,12:24:23.381710
-36.0,1036.0,-156.0,2021/03/24,12:24:23.397964
-35.0,1041.0,-162.0,2021/03/24,12:24:23.414204
-40.0,1037.0,-164.0,2021/03/24,12:24:23.430457
-38.0,1037.0,-163.0,2021/03/24,12:24:23.446709
-35.0,1041.0,-165.0,2021/03/24,12:24:23.462960
-42.0,1043.0,-159.0,2021/03/24,12:24:23.479218
-40.0,1043.0,-159.0,2021/03/24,12:24:23.495470
-38.0,1039.0,-165.0,2021/03/24,12:24:23.511716
-40.0,1038.0,-163.0,2021/03/24,12:24:23.527973
-35.0,1037.0,-165.0,2021/03/24,12:24:23.544244
-38.0,1036.0,-164.0,2021/03/24,12:24:23.560505
-32.0,1042.0,-167.0,2021/03/24,12:24:23.576760
-38.0,1042.0,-165.0,2021/03/24,12:24:23.593025
-38.0,1035.0,-166.0,2021/03/24,12:24:23.609288
-40.0,1041.0,-164.0,2021/03/24,12:24:23.625548
-38.0,1044.0,-162.0,2021/03/24,12:24:23.641806
-35.0,1042.0,-158.0,2021/03/24,12:24:23.658060
