x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-26.0,1043.0,-146.0,2021/03/24,12:42:48.763842
-33.0,1043.0,-148.0,2021/03/24,12:42:48.780090
-28.0,1041.0,-152.0,2021/03/24,12:42:48.796339
-28.0,1041.0,-146.0,2021/03/24,12:42:48.812581
-28.0,1047.0,-149.0,2021/03/24,12:42:48.828832
-28.0,1039.0,-149.0,2021/03/24,12:42:48.845081
-29.0,1041.0,-155.0,2021/03/24,12:42:48.861330
-31.0,1040.0,-146.0,2021/03/24,12:42:48.877578
-27.0,1039.0,-150.0,2021/03/24,12:42:48.893816
-26.0,1044.0,-152.0,2021/03/24,12:42:48.910061
-29.0,1044.0,-142.0,2021/03/24,12:42:48.926317
-28.0,1042.0,-150.0,2021/03/24,12:42:48.942558
-27.0,1041.0,-153.0,2021/03/24,12:42:48.958797
-27.0,1041.0,-150.0,2021/03/24,12:42:48.975044
-28.0,1039.0,-144.0,2021/03/24,12:42:48.991292
-33.0,1039.0,-147.0,2021/03/24,12:42:49.007539
-30.0,1042.0,-149.0,2021/03/24,12:42:49.023777
-26.0,1045.0,-155.0,2021/03/24,12:42:49.040021
-26.0,1039.0,-153.0,2021/03/24,12:42:49.056267
-27.0,1045.0,-140.0,2021/03/24,12:42:49.072527
-26.0,1045.0,-152.0,2021/03/24,12:42:49.088775
-28.0,1044.0,-148.0,2021/03/24,12:42:49.105011
-27.0,1041.0,-148.0,2021/03/24,12:42:49.121253
-31.0,1038.0,-158.0,2021/03/24,12:42:49.137499
-27.0,1041.0,-157.0,2021/03/24,12:42:49.153759
-26.0,1041.0,-159.0,2021/03/24,12:42:49.170014
-27.0,1048.0,-149.0,2021/03/24,12:42:49.186254
-26.0,1043.0,-146.0,2021/03/24,12:42:49.202495
-29.0,1040.0,-151.0,2021/03/24,12:42:49.218738
-27.0,1039.0,-152.0,2021/03/24,12:42:49.234991
-30.0,1044.0,-155.0,2021/03/24,12:42:49.251245
-29.0,1039.0,-149.0,2021/03/24,12:42:49.267490
-24.0,1041.0,-152.0,2021/03/24,12:42:49.283734
-31.0,1043.0,-150.0,2021/03/24,12:42:49.299978
-26.0,1042.0,-151.0,2021/03/24,12:42:49.316233
-30.0,1042.0,-147.0,2021/03/24,12:42:49.332483
-30.0,1042.0,-147.0,2021/03/24,12:42:49.348728
-30.0,1040.0,-152.0,2021/03/24,12:42:49.364969
-28.0,1042.0,-147.0,2021/03/24,12:42:49.381215
-24.0,1040.0,-144.0,2021/03/24,12:42:49.397457
-27.0,1040.0,-151.0,2021/03/24,12:42:49.413703
-27.0,1039.0,-149.0,2021/03/24,12:42:49.429948
-32.0,1041.0,-146.0,2021/03/24,12:42:49.446189
-37.0,1041.0,-151.0,2021/03/24,12:42:49.462431
-31.0,1045.0,-149.0,2021/03/24,12:42:49.478686
-28.0,1040.0,-148.0,2021/03/24,12:42:49.494933
-30.0,1042.0,-152.0,2021/03/24,12:42:49.511170
-33.0,1038.0,-149.0,2021/03/24,12:42:49.527410
-33.0,1045.0,-146.0,2021/03/24,12:42:49.543652
-30.0,1041.0,-153.0,2021/03/24,12:42:49.559897
-26.0,1040.0,-148.0,2021/03/24,12:42:49.576151
-27.0,1040.0,-146.0,2021/03/24,12:42:49.592391
-31.0,1041.0,-144.0,2021/03/24,12:42:49.608632
-29.0,1045.0,-148.0,2021/03/24,12:42:49.624878
-28.0,1042.0,-146.0,2021/03/24,12:42:49.641151
-25.0,1040.0,-146.0,2021/03/24,12:42:49.657398
-27.0,1045.0,-146.0,2021/03/24,12:42:49.673642
-27.0,1043.0,-147.0,2021/03/24,12:42:49.689886
-29.0,1041.0,-147.0,2021/03/24,12:42:49.706133
-27.0,1041.0,-146.0,2021/03/24,12:42:49.722384
-30.0,1042.0,-142.0,2021/03/24,12:42:49.738638
-28.0,1043.0,-141.0,2021/03/24,12:42:49.754891
-36.0,1045.0,-150.0,2021/03/24,12:42:49.771144
-30.0,1040.0,-149.0,2021/03/24,12:42:49.787391
-29.0,1045.0,-157.0,2021/03/24,12:42:49.803641
-28.0,1045.0,-158.0,2021/03/24,12:42:49.819892
-29.0,1040.0,-150.0,2021/03/24,12:42:49.836133
-31.0,1048.0,-154.0,2021/03/24,12:42:49.852374
-27.0,1040.0,-152.0,2021/03/24,12:42:49.868620
-29.0,1037.0,-146.0,2021/03/24,12:42:49.884871
-30.0,1041.0,-152.0,2021/03/24,12:42:49.901122
-29.0,1039.0,-150.0,2021/03/24,12:42:49.917361
-26.0,1043.0,-150.0,2021/03/24,12:42:49.933603
-25.0,1047.0,-154.0,2021/03/24,12:42:49.949841
-34.0,1043.0,-159.0,2021/03/24,12:42:49.966089
-34.0,1039.0,-147.0,2021/03/24,12:42:49.982340
-24.0,1043.0,-150.0,2021/03/24,12:42:49.998582
-30.0,1042.0,-153.0,2021/03/24,12:42:50.014825
-28.0,1042.0,-151.0,2021/03/24,12:42:50.031073
-32.0,1039.0,-148.0,2021/03/24,12:42:50.047322
-30.0,1036.0,-149.0,2021/03/24,12:42:50.063571
-26.0,1043.0,-159.0,2021/03/24,12:42:50.079815
-27.0,1044.0,-157.0,2021/03/24,12:42:50.096056
-26.0,1044.0,-148.0,2021/03/24,12:42:50.112301
