x_accel,y_accel,z_accel,Year/Month/Day,Hours:Minutes:Seconds.Milliseconds
-26.0,36.0,-1006.0,2021/03/25,01:02:24.281530
-22.0,28.0,-1006.0,2021/03/25,01:02:24.297777
-23.0,25.0,-1005.0,2021/03/25,01:02:24.314023
-23.0,29.0,-998.0,2021/03/25,01:02:24.330274
-25.0,27.0,-990.0,2021/03/25,01:02:24.346525
-19.0,24.0,-997.0,2021/03/25,01:02:24.362783
-11.0,37.0,-1035.0,2021/03/25,01:02:24.379037
-19.0,53.0,-990.0,2021/03/25,01:02:24.395284
-18.0,35.0,-1009.0,2021/03/25,01:02:24.411533
-12.0,16.0,-1022.0,2021/03/25,01:02:24.427786
-18.0,23.0,-993.0,2021/03/25,01:02:24.444041
-27.0,32.0,-968.0,2021/03/25,01:02:24.460289
-21.0,24.0,-978.0,2021/03/25,01:02:24.476678
-22.0,28.0,-995.0,2021/03/25,01:02:24.493216
-18.0,37.0,-1004.0,2021/03/25,01:02:24.509636
-10.0,38.0,-1005.0,2021/03/25,01:02:24.525932
-14.0,49.0,-1011.0,2021/03/25,01:02:24.542305
-16.0,46.0,-1011.0,2021/03/25,01:02:24.558680
-10.0,58.0,-1032.0,2021/03/25,01:02:24.575062
-10.0,60.0,-1029.0,2021/03/25,01:02:24.591322
-11.0,54.0,-1005.0,2021/03/25,01:02:24.607574
-20.0,47.0,-994.0,2021/03/25,01:02:24.623832
-20.0,31.0,-985.0,2021/03/25,01:02:24.640085
-22.0,20.0,-972.0,2021/03/25,01:02:24.656337
-18.0,22.0,-971.0,2021/03/25,01:02:24.672587
-21.0,18.0,-997.0,2021/03/25,01:02:24.688842
-17.0,19.0,-1002.0,2021/03/25,01:02:24.705104
-20.0,24.0,-1005.0,2021/03/25,01:02:24.721350
-23.0,34.0,-1006.0,2021/03/25,01:02:24.737600
-19.0,28.0,-998.0,2021/03/25,01:02:24.753955
-21.0,41.0,-1014.0,2021/03/25,01:02:24.770205
-16.0,41.0,-1003.0,2021/03/25,01:02:24.786469
-21.0,41.0,-996.0,2021/03/25,01:02:24.802723
-20.0,38.0,-997.0,2021/03/25,01:02:24.818974
-21.0,30.0,-990.0,2021/03/25,01:02:24.835236
-23.0,39.0,-1000.0,2021/03/25,01:02:24.851490
-24.0,46.0,-1006.0,2021/03/25,01:02:24.867750
-18.0,39.0,-1002.0,2021/03/25,01:02:24.884005
-16.0,35.0,-1005.0,2021/03/25,01:02:24.900256
-15.0,32.0,-998.0,2021/03/25,01:02:24.916509
-20.0,36.0,-996.0,2021/03/25,01:02:24.932761
-26.0,36.0,-993.0,2021/03/25,01:02:24.949023
-20.0,36.0,-998.0,2021/03/25,01:02:24.965272
-13.0,33.0,-1007.0,2021/03/25,01:02:24.981521
-12.0,42.0,-1000.0,2021/03/25,01:02:24.997775
